"","source","month_arabic","day_arabic","year","island","order","family","genus","specificEp","scientificName"
"11018","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Anthophora","edwardsii","Anthophora edwardsii"
"11019","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Anthophora","edwardsii","Anthophora edwardsii"
"11020","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Anthophora","edwardsii","Anthophora edwardsii"
"11021","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Anthophora","edwardsii","Anthophora edwardsii"
"11022","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Anthophora","edwardsii","Anthophora edwardsii"
"11023","Bohart",4,15,1980,"San Clemente","Hymenoptera","Apidae","Anthophora","edwardsii","Anthophora edwardsii"
"11024","Bohart",4,15,1980,"San Clemente","Hymenoptera","Apidae","Anthophora","edwardsii","Anthophora edwardsii"
"11025","Bohart",4,15,1980,"San Clemente","Hymenoptera","Apidae","Anthophora","edwardsii","Anthophora edwardsii"
"11026","Bohart",4,15,1980,"San Clemente","Hymenoptera","Apidae","Anthophora","edwardsii","Anthophora edwardsii"
"11027","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Anthophora","edwardsii","Anthophora edwardsii"
"11028","Bohart",4,15,1980,"San Clemente","Hymenoptera","Apidae","Melecta","separata","Melecta separata callura"
"11029","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Melecta","separata","Melecta separata callura"
"11030","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Melecta","separata","Melecta separata callura"
"11031","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Melecta","separata","Melecta separata callura"
"11032","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Melecta","separata","Melecta separata callura"
"11033","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Melecta","separata","Melecta separata callura"
"11034","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Melecta","separata","Melecta separata callura"
"11035","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11036","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11037","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","lunata","Synhalonia lunata"
"11038","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","lunata","Synhalonia lunata"
"11039","Bohart",4,15,1980,"San Clemente","Hymenoptera","Halictidae","Agapostemon","femoratus","Agapostemon femoratus"
"11040","Bohart",4,15,1980,"San Clemente","Hymenoptera","Halictidae","Agapostemon","femoratus","Agapostemon femoratus"
"11041","Bohart",4,15,1980,"San Clemente","Hymenoptera","Halictidae","Agapostemon","femoratus","Agapostemon femoratus"
"11042","Bohart",4,15,1980,"San Clemente","Hymenoptera","Halictidae","Agapostemon","femoratus","Agapostemon femoratus"
"11043","Bohart",3,21,1972,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11044","Bohart",3,21,1972,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11045","Bohart",3,21,1972,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11046","Bohart",3,21,1972,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11047","Bohart",3,21,1972,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11048","Bohart",3,21,1972,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11049","Bohart",3,21,1972,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11050","Bohart",3,23,1972,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11051","Bohart",3,23,1972,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11052","Bohart",3,23,1972,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11053","Bohart",5,7,1973,"San Clemente","Hymenoptera","Megachilidae","Anthidium","collectum","Anthidium collectum"
"11054","Bohart",3,23,1972,"San Clemente","Hymenoptera","Megachilidae","Anthidium","collectum","Anthidium collectum"
"11055","Bohart",3,21,1972,"San Clemente","Hymenoptera","Megachilidae","Anthidium","collectum","Anthidium collectum"
"11056","Bohart",6,13,1971,"San Clemente","Hymenoptera","Megachilidae","Anthidium","collectum","Anthidium collectum"
"11057","Bohart",6,13,1971,"San Clemente","Hymenoptera","Megachilidae","Anthidium","collectum","Anthidium collectum"
"11058","Bohart",4,15,1980,"San Clemente","Hymenoptera","Megachilidae","Anthidium","collectum","Anthidium collectum"
"11059","Bohart",4,15,1980,"San Clemente","Hymenoptera","Megachilidae","Anthidium","collectum","Anthidium collectum"
"11060","Bohart",4,15,1980,"San Clemente","Hymenoptera","Megachilidae","Anthidium","collectum","Anthidium collectum"
"11061","Bohart",4,15,1980,"San Clemente","Hymenoptera","Megachilidae","Anthidium","collectum","Anthidium collectum"
"11062","Bohart",4,15,1980,"San Clemente","Hymenoptera","Megachilidae","Anthidium","collectum","Anthidium collectum"
"11063","Bohart",3,21,1972,"San Clemente","Hymenoptera","Megachilidae","Osmia","clarescens","Osmia clarescens"
"11064","Bohart",3,21,1972,"San Clemente","Hymenoptera","Megachilidae","Osmia","clarescens","Osmia clarescens"
"11065","Bohart",3,21,1972,"San Clemente","Hymenoptera","Megachilidae","Osmia","clarescens","Osmia clarescens"
"11066","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11067","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11068","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11069","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11070","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11071","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11072","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11073","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11074","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11075","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11076","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11077","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11078","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11079","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11080","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11081","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11082","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11083","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11084","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11085","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11086","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11087","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11088","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11089","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11090","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11091","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11092","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11093","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11094","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11095","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11096","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11097","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11098","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11099","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11100","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11101","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11102","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11103","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11104","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11105","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11106","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11107","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11108","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11109","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11110","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11111","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11112","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11113","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11114","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11115","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11116","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11117","Bohart",8,10,1968,"San Clemente","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11118","Bohart",6,30,1978,"Santa Catalina","Hymenoptera","Halictidae","Lasioglossum","californiae","Lasioglossum californiae"
"11119","Bohart",6,NA,1962,"San Clemente","Hymenoptera","Apidae","Diadasia","opuntiae","Diadasia opuntiae"
"11120","Bohart",6,NA,1962,"San Clemente","Hymenoptera","Apidae","Diadasia","opuntiae","Diadasia opuntiae"
"11121","Bohart",6,NA,1962,"San Clemente","Hymenoptera","Apidae","Diadasia","opuntiae","Diadasia opuntiae"
"11122","Bohart",6,NA,1962,"San Clemente","Hymenoptera","Apidae","Diadasia","opuntiae","Diadasia opuntiae"
"11123","Bohart",6,NA,1962,"San Clemente","Hymenoptera","Apidae","Diadasia","opuntiae","Diadasia opuntiae"
"11124","Bohart",6,NA,1962,"San Clemente","Hymenoptera","Apidae","Diadasia","opuntiae","Diadasia opuntiae"
"11125","Bohart",6,NA,1962,"San Clemente","Hymenoptera","Apidae","Diadasia","opuntiae","Diadasia opuntiae"
"11126","Bohart",6,NA,1962,"San Clemente","Hymenoptera","Apidae","Diadasia","opuntiae","Diadasia opuntiae"
"11127","Bohart",6,NA,1962,"San Clemente","Hymenoptera","Apidae","Diadasia","opuntiae","Diadasia opuntiae"
"11128","Bohart",6,NA,1962,"San Clemente","Hymenoptera","Apidae","Diadasia","opuntiae","Diadasia opuntiae"
"11129","Bohart",6,NA,1962,"San Clemente","Hymenoptera","Apidae","Diadasia","opuntiae","Diadasia opuntiae"
"11130","Bohart",6,NA,1962,"San Clemente","Hymenoptera","Apidae","Diadasia","rinconis","Diadasia rinconis"
"11131","Bohart",5,10,1981,"Santa Catalina","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11132","Bohart",5,10,1981,"Santa Catalina","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11133","Bohart",5,10,1981,"Santa Catalina","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"11134","Bohart",5,7,1973,"San Clemente","Hymenoptera","Apidae","Anthophora","urbana","Anthophora urbana catalinae"
"11135","Bohart",3,22,1972,"San Clemente","Hymenoptera","Apidae","Anthophora","edwardsii","Anthophora edwardsii"
"11136","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Anthophora","edwardsii","Anthophora edwardsii"
"11137","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Anthophora","edwardsii","Anthophora edwardsii"
"11138","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Anthophora","edwardsii","Anthophora edwardsii"
"11139","Bohart",5,14,1973,"San Clemente","Hymenoptera","Apidae","Diadasia","bituberculata","Diadasia bituberculata"
"11140","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Melecta","separata","Melecta separata callura"
"11141","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Melecta","separata","Melecta separata callura"
"11142","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Melecta","separata","Melecta separata callura"
"11143","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Melecta","separata","Melecta separata callura"
"11144","Bohart",3,22,1972,"San Clemente","Hymenoptera","Apidae","Melecta","separata","Melecta separata callura"
"11145","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Melecta","separata","Melecta separata callura"
"11146","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11147","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11148","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11149","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11150","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11151","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11152","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11153","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11154","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11155","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11156","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11157","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11158","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11159","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11160","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11161","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11162","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11163","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11164","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11165","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11166","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11167","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11168","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11169","Bohart",3,23,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11170","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11171","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11172","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11173","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11174","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11175","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11176","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11177","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11178","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11179","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11180","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11181","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11182","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11183","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11184","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
"11185","Bohart",3,21,1972,"San Clemente","Hymenoptera","Apidae","Synhalonia","actuosa","Synhalonia actuosa"
