obs_num,observed_o,observed_1,user_id,quality_gr,place_gues,latitude,longitude,ArcMap_IslandName,month,day,year,infraorder,suborder,superfamily,bee,family,subfamily,tribe,subtribe,genus,subgenus,species,scientific,island
817,Fri Jun 26 2020 12:14:00 GMT-0700 (PDT),6/26/20 0:00,946460,needs_id,"Santa Catalina Island, CA, US",33.44102833,-118.5259167,Santa Catalina,6,26,2020,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,Santa Catalina
818,2010/03/01 4:45 AM CST,3/1/10 0:00,105431,needs_id,"Los Angeles County, CA, USA",33.35634601,-118.4390767,Santa Catalina,3,1,2010,,,,,Ichneumonidae,,,,,,,Ichneumonidae,Santa Catalina
819,Thu Jul 02 2020 17:30:56 GMT-0700 (PDT),7/2/20 0:00,1159947,research,"Santa Catalina Island, CA, US",33.386425,-118.4736333,Santa Catalina,7,2,2020,,,,,Sphecidae,,,,Sceliphron,,caementarium,Sceliphron caementarium,Santa Catalina
820,2020-07-22 2:35:31 PM PDT,7/22/20 0:00,1502858,needs_id,"Avalon, CA 90704, USA",33.334144,-118.313177,Santa Catalina,7,22,2020,,,,Anthophila,Halictidae,,,,Agapostemon,,,Agapostemon,Santa Catalina
821,2020-07-22 2:42:15 PM PDT,7/22/20 0:00,1502858,research,"Avalon, CA 90704, USA",33.334507,-118.313035,Santa Catalina,7,22,2020,,,,Anthophila,Apidae,,,,Apis,,mellifera,Apis mellifera,Santa Catalina
822,Tue Jul 14 2020 12:00:52 GMT-0700 (PDT),7/14/20 0:00,2133384,needs_id,"Santa Catalina Island, CA, US",33.407025,-118.46837,Santa Catalina,7,14,2020,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,Santa Catalina
823,Sun Aug 02 2020 11:52:39 GMT-0700 (PDT),8/2/20 0:00,1084659,needs_id,"Los Angeles County, US-CA, US",33.32374728,-118.3428051,Santa Catalina,8,2,2020,,,,Anthophila,Apidae,,,,Bombus,,,Bombus,Santa Catalina
824,2020-08-15 2:39:44 PM PDT,8/15/20 0:00,1680342,research,"Avalon, CA 90704, USA",33.3468688,-118.3274643,Santa Catalina,8,15,2020,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Catalina
825,2020-08-15 2:42:55 PM PDT,8/15/20 0:00,1680342,research,"Avalon, CA 90704, USA",33.34664634,-118.3276192,Santa Catalina,8,15,2020,,,,Anthophila,Apidae,,,,Anthophora,,urbana,Anthophora urbana,Santa Catalina
826,2020-08-15 2:45:37 PM PDT,8/15/20 0:00,1680342,research,"Avalon, CA 90704, USA",33.34647294,-118.3274814,Santa Catalina,8,15,2020,,,,Anthophila,Apidae,,,,Apis,,mellifera,Apis mellifera,Santa Catalina
827,2020-08-15 2:47:35 PM PDT,8/15/20 0:00,1680342,needs_id,"Avalon, CA 90704, USA",33.34645674,-118.3274452,Santa Catalina,8,15,2020,,,,,Vespidae,,,,Eumenes,,,Eumenes,Santa Catalina
828,2020-08-15 3:00:32 PM PDT,8/15/20 0:00,1680342,research,"Avalon, CA 90704, USA",33.3458421,-118.3270206,Santa Catalina,8,15,2020,,,,Anthophila,Halictidae,,,,Augochlorella,,pomoniella,Augochlorella pomoniella,Santa Catalina
829,Sun Aug 16 2020 13:35:39 GMT-0700 (PDT),8/16/20 0:00,2128987,research,"Santa Catalina Island, Avalon, CA, US",33.34463931,-118.3296194,Santa Catalina,8,16,2020,,,,,Chrysididae,,,,Chrysis,,angolensis,Chrysis angolensis,Santa Catalina
830,Thu Sep 10 2020 11:32:01 GMT-0700 (PDT),9/10/20 0:00,3298118,research,"Santa Catalina Island, Avalon, CA, US",33.344375,-118.3217383,Santa Catalina,9,10,2020,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Catalina
831,2020-09-16 1:08:39 PM PDT,9/16/20 0:00,1680342,needs_id,"Los Angeles County, US-CA, US",33.35074454,-118.3292321,Santa Catalina,9,16,2020,,,,,Pompilidae,,,,,,,Pompilidae,Santa Catalina
832,Sat Oct 03 2020 10:47:29 GMT-0700 (PDT),10/3/20 0:00,2575765,research,"San Pedro Channel, CA, US",33.34652833,-118.32122,Santa Catalina,10,3,2020,,,,Anthophila,Apidae,,,,Apis,,mellifera,Apis mellifera,Santa Catalina
833,2020/09/27 6:13 PM PDT,9/27/20 0:00,3512100,needs_id,"Santa Catalina Island, California 90704, USA",33.3878856,-118.4163103,Santa Catalina,9,27,2020,,,,Anthophila,Apidae,,,,,,,Apidae,Santa Catalina
834,2020/10/12 4:33 PM PDT,10/12/20 0:00,784631,research,"Los Angeles County, CA, USA",33.38580023,-118.4740467,Santa Catalina,10,12,2020,,,,,Mutillidae,,,,Dasymutilla,,californica,Dasymutilla californica,Santa Catalina
835,Mon Oct 19 2020 14:41:05 GMT-0700 (PDT),10/19/20 0:00,3546833,research,"Santa Catalina Island, CA, US",33.41758194,-118.4800834,Santa Catalina,10,19,2020,,,,,Mutillidae,,,,Dasymutilla,,californica,Dasymutilla californica,Santa Catalina
836,Tue Oct 20 2020 12:17:42 GMT-0700 (PDT),10/20/20 0:00,3546833,research,"Santa Catalina Island, CA, US",33.44142333,-118.4984081,Santa Catalina,10,20,2020,,,,Anthophila,Apidae,,,,Apis,,mellifera,Apis mellifera,Santa Catalina
837,Sun Oct 18 2020 09:52:48 GMT-0700 (PDT),10/18/20 0:00,3241047,needs_id,"Santa Catalina Island, CA, US",33.37249709,-118.4041106,Santa Catalina,10,18,2020,,,,Anthophila,Apidae,Apinae,,,,,,Apinae,Santa Catalina
838,2011/04/17 9:24 PM CDT,4/17/11 0:00,105431,needs_id,"Los Angeles County, CA, USA",33.3836391,-118.4653625,Santa Catalina,4,17,2011,,,,,Vespidae,,,,Ancistrocerus,,,Ancistrocerus,Santa Catalina
839,2011/03/24 11:44 PM CDT,3/24/11 0:00,105431,needs_id,"Los Angeles County, CA, USA",33.3647522,-118.4682634,Santa Catalina,3,24,2011,,,,Anthophila,Halictidae,,,,Agapostemon,,,Agapostemon,Santa Catalina
840,2011/03/24 11:42 PM CDT,3/24/11 0:00,105431,research,"Los Angeles County, CA, USA",33.35765422,-118.4521292,Santa Catalina,3,24,2011,,,,Anthophila,Apidae,,,,Anthophora,,bomboides,Anthophora bomboides stanfordiana,Santa Catalina
841,2010/09/01 3:59 PM CDT,9/1/10 0:00,105431,needs_id,"Los Angeles County, CA, USA",33.31724246,-118.333311,Santa Catalina,9,1,2010,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,Santa Catalina
842,Mon Jun 26 2017 17:41:10 GMT-0700 (PDT),6/26/17 0:00,2102305,research,"Santa Catalina Island, CA, US",33.450655,-118.5102383,Santa Catalina,6,26,2017,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,Santa Catalina
843,2020/08/25 11:05 AM PDT,8/25/20 0:00,6971,research,"Los Angeles, California, United States",33.34393333,-118.321625,Santa Catalina,8,25,2020,,,,Anthophila,Halictidae,,,,Agapostemon,,,Agapostemon,Santa Catalina
844,2020/08/25 2:39 PM PDT,8/25/20 0:00,6971,research,"Los Angeles, California, United States",33.34449667,-118.3265217,Santa Catalina,8,25,2020,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Catalina
845,2020/08/25 3:05 PM PDT,8/25/20 0:00,6971,needs_id,"Los Angeles, California, United States",33.34391667,-118.32226,Santa Catalina,8,25,2020,,,,,Aphelinidae,,,,Encarsia,,noyesi,Encarsia noyesi,Santa Catalina
846,2020/08/25 3:06 PM PDT,8/25/20 0:00,6971,needs_id,"Los Angeles, California, United States",33.34391667,-118.32226,Santa Catalina,8,25,2020,,,,,Pteromalidae,,,,Idioporus,,affinis,Idioporus affinis,Santa Catalina
847,2020/08/25 3:07 PM PDT,8/25/20 0:00,6971,needs_id,"Los Angeles, California, United States",33.34391667,-118.32226,Santa Catalina,8,25,2020,,,,,Aphelinidae,,,,Encarsia,,noyesi,Encarsia noyesi,Santa Catalina
848,2020/08/25 3:25 PM PDT,8/25/20 0:00,6971,research,"Avalon, CA 90704, USA",33.34262833,-118.3192867,Santa Catalina,8,25,2020,,,,,Eupelmidae,,,,Brasema,,leucothysana,Brasema leucothysana,Santa Catalina
849,Sun Jan 17 2021 11:36:33 GMT-0800 (PST),1/17/21 0:00,1503506,needs_id,"Santa Catalina Island, Avalon, CA, US",33.339925,-118.3290717,Santa Catalina,1,17,2021,,,,Anthophila,Apidae,,,,Bombus,Pyrobombus,,Pyrobombus,Santa Catalina
850,Sun Jan 24 2021 09:58:08 GMT-0800 (PST),1/24/21 0:00,3963136,research,"Santa Catalina Island, CA, US",33.46011333,-118.5245583,Santa Catalina,1,24,2021,,,,Anthophila,Apidae,,,,Apis,,mellifera,Apis mellifera,Santa Catalina
851,2016/02/13 2:31 PM HST,2/13/16 0:00,150454,needs_id,"Los Angeles County, CA, USA",33.36052772,-118.4574674,Santa Catalina,2,13,2016,,,,,Pompilidae,,,,Anoplius,,,Anoplius,Santa Catalina
852,Mon Mar 29 2021 13:50:46 GMT-0700 (PDT),3/29/21 0:00,3162923,research,"Santa Catalina Island, Avalon, CA, US",33.34039542,-118.3288984,Santa Catalina,3,29,2021,,,,Anthophila,Apidae,,,,Apis,,mellifera,Apis mellifera,Santa Catalina
853,2021/03/31 11:59 AM EDT,3/31/21 0:00,1819353,research,"Avalon, CA 90704, USA",33.32707507,-118.339901,Santa Catalina,3,31,2021,,,,Anthophila,Apidae,,,,Anthophora,,bomboides,Anthophora bomboides stanfordiana,Santa Catalina
854,2021/03/31 12:32 PM EDT,3/31/21 0:00,1819353,research,"Avalon, CA 90704, USA",33.32698268,-118.3403342,Santa Catalina,3,31,2021,,,,Anthophila,Apidae,,,,Anthophora,,bomboides,Anthophora bomboides stanfordiana,Santa Catalina
855,2021/03/31 1:04 PM EDT,3/31/21 0:00,1819353,needs_id,"Avalon, CA 90704, USA",33.32876259,-118.343308,Santa Catalina,3,31,2021,,,,,Cynipidae,,,,Andricus,,chrysolepidicola,Andricus chrysolepidicola,Santa Catalina
856,2021/03/31 2:34 PM EDT,3/31/21 0:00,1819353,needs_id,"Avalon, CA 90704, USA",33.34400432,-118.3219145,Santa Catalina,3,31,2021,,,,Anthophila,Megachilidae,,,,Osmia,,,Osmia,Santa Catalina
857,2021-04-04 11:21:30 AM PDT,4/4/21 0:00,2010741,needs_id,"Santa Catalina Island, California 90704, USA",33.46913635,-118.5357532,Santa Catalina,4,4,2021,,,,Anthophila,Apidae,Apinae,,,,,,Apinae,Santa Catalina
858,Thu Apr 08 2021 17:32:09 GMT-0700 (PDT),4/8/21 0:00,3497218,needs_id,"Santa Catalina Island, CA, US",33.38510613,-118.4743322,Santa Catalina,4,8,2021,,,,,Mutillidae,Sphaeropthalminae,,,,,,Sphaeropthalminae,Santa Catalina
859,Sat Apr 10 2021 17:17:13 GMT-0700 (PDT),4/10/21 0:00,4099012,research,"Santa Catalina Island, CA, US",33.38520234,-118.4744141,Santa Catalina,4,10,2021,,,,,Mutillidae,,,,Pseudomethoca,,anthracina,Pseudomethoca anthracina,Santa Catalina
860,Tue Apr 13 2021 16:42:49 GMT-0700 (PDT),4/13/21 0:00,4137034,research,"Santa Catalina Island, Avalon, CA, US",33.34162833,-118.3287367,Santa Catalina,4,13,2021,,,,Anthophila,Apidae,,,,Apis,,mellifera,Apis mellifera,Santa Catalina
861,2021-04-18 4:17:43 PM PDT,4/18/21 0:00,305051,needs_id,"Avalon, CA 90704, USA",33.34421956,-118.3215057,Santa Catalina,4,18,2021,,,,Anthophila, ,,,,,,,Anthophila,Santa Catalina
862,2021-04-21 4:34:23 PM PDT,4/21/21 0:00,305051,research,"Los Angeles County, US-CA, US",33.42751889,-118.4793292,Santa Catalina,4,21,2021,,,,,Mutillidae,,,,Pseudomethoca,,anthracina,Pseudomethoca anthracina,Santa Catalina
863,Thu Mar 21 2019 16:12:28 GMT-0700 (PDT),3/21/19 0:00,173183,needs_id,"Channel Islands National Park, , CA, US",33.46989667,-119.0399555,Santa Barbara,3,21,2019,,,,,Formicidae,,,,Solenopsis,,,Solenopsis,Santa Barbara
864,Sat Jun 22 2019 14:54:50 GMT-0700 (PDT),6/22/19 0:00,246499,needs_id,"Santa Barbara Island, Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",33.48052167,-119.030075,Santa Barbara,6,22,2019,,,,, ,,,,,,,Hymenoptera,Santa Barbara
865,2019/03/21 3:14 PM PDT,3/21/19 0:00,173183,needs_id,"Santa Barbara County, CA, USA",33.47611325,-119.0360702,Santa Barbara,3,21,2019,,,,,Ichneumonidae,,,,,,,Ichneumonidae,Santa Barbara
866,2019/03/21 3:16 PM PDT,3/21/19 0:00,173183,needs_id,"Santa Barbara County, CA, USA",33.47573511,-119.0360075,Santa Barbara,3,21,2019,,,,,Ichneumonidae,,,,Netelia,,,Netelia,Santa Barbara
867,Sun Jan 05 2020 10:32:03 GMT-0800 (PST),1/5/20 0:00,464542,research,"California, US",33.53029328,-119.0095477,Santa Barbara,1,5,2020,,,,,Formicidae,,,,Camponotus,,bakeri,Camponotus bakeri,Santa Barbara
868,Tue Feb 25 2020 09:49:05 GMT-0800 (PST),2/25/20 0:00,195291,needs_id,"Channel Islands National Park, CA, US",33.47762,-119.0423055,Santa Barbara,2,25,2020,,,,Anthophila,Apidae,,,,Anthophora,,,Anthophora,Santa Barbara
869,2020/02/23 2:20 PM PST,2/23/20 0:00,173183,needs_id,"Santa Barbara County, CA, USA",33.47273601,-119.0347569,Santa Barbara,2,23,2020,,,,Anthophila,Apidae,,,,Melecta,,,Melecta,Santa Barbara
870,2020/02/23 2:21 PM PST,2/23/20 0:00,173183,needs_id,"Santa Barbara County, CA, USA",33.47284492,-119.0347485,Santa Barbara,2,23,2020,,,,Anthophila,Apidae,,Anthophorini,,,,,Anthophorini,Santa Barbara
871,2020/02/24 1:30 PM PST,2/24/20 0:00,173183,needs_id,"Santa Barbara County, CA, USA",33.47284492,-119.0413575,Santa Barbara,2,24,2020,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Santa Barbara
872,Thu Feb 11 2021 13:10:00 GMT-0800 (PST),2/11/21 0:00,173183,needs_id,"Channel Islands National Park, CA, US",33.48599167,-119.031325,Santa Barbara,2,11,2021,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Barbara
873,Sun Feb 14 2021 13:39:25 GMT-0800 (PST),2/14/21 0:00,173183,needs_id,"Channel Islands National Park, CA, US",33.474045,-119.0411695,Santa Barbara,2,14,2021,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Barbara
874,2021/02/15 10:12 AM PST,2/15/21 0:00,173183,research,"Santa Barbara County, CA, USA",33.4805007,-119.0300961,Santa Barbara,2,15,2021,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Santa Barbara
875,2021/02/15 9:49 AM PST,2/15/21 0:00,173183,needs_id,"Santa Barbara County, CA, USA",33.47886413,-119.0322774,Santa Barbara,2,15,2021,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Barbara
876,2021/02/15 10:13 AM PST,2/15/21 0:00,173183,needs_id,"Santa Barbara County, CA, USA",33.48050314,-119.0301667,Santa Barbara,2,15,2021,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Barbara
877,2021/02/15 12:30 PM PST,2/15/21 0:00,173183,needs_id,"Santa Barbara County, CA, USA",33.48054791,-119.0300481,Santa Barbara,2,15,2021,,,,,Pompilidae,,Aporini,,,,,Aporini,Santa Barbara
878,2019/03/23 10:17 AM PDT,3/23/19 0:00,173183,needs_id,"Santa Barbara County, CA, USA",33.475975,-119.0342028,Santa Barbara,3,23,2019,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Barbara
879,2019/03/24 5:11 PM PDT,3/24/19 0:00,173183,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",33.47954167,-119.0292889,Santa Barbara,3,24,2019,,,,Anthophila,Apidae,,,,Anthophora,,edwardsii,Anthophora edwardsii,Santa Barbara
880,2019/03/26 3:48 PM PDT,3/26/19 0:00,173183,needs_id,"Santa Barbara Island, Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",33.47950833,-119.0292194,Santa Barbara,3,26,2019,,,,Anthophila,Apidae,,,,Anthophora,,edwardsii,Anthophora edwardsii,Santa Barbara
881,10/17/14 11:22,10/17/14 0:00,36578,research,"Sauce's Beach, Santa Cruz Island",34.011973,-119.882512,Santa Cruz,10,17,2014,,,,,Mutillidae,,,,Dasymutilla,,sackenii,Dasymutilla sackenii,Santa Cruz
882,Mon Jul 20 2015 21:45:42 GMT-0700 (PDT),7/20/15 0:00,13979,research,"Channel Islands National Park, Channel Islands National Pk, CA, US",33.9972,-119.7251583,Santa Cruz,7,20,2015,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,Santa Cruz
883,7/20/15 15:47,7/20/15 0:00,1,research,"Santa Cruz Island, Ventura County, CA, USA",33.997939,-119.727073,Santa Cruz,7,20,2015,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,Santa Cruz
884,7/20/15 16:41,7/20/15 0:00,1,research,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",33.99914,-119.72497,Santa Cruz,7,20,2015,,,,,Cynipidae,,,,Andricus,,quercuscalifornicus,Andricus quercuscalifornicus,Santa Cruz
885,Tue Jul 21 2015 12:14:40 GMT-0700 (PDT),7/21/15 0:00,13979,needs_id,"Channel Islands National Park, Channel Islands National Pk, CA, US",34.00380833,-119.7461083,Santa Cruz,7,21,2015,,,,,Cynipidae,,,,Andricus,,,Andricus,Santa Cruz
886,Tue Jul 21 2015 16:53:14 GMT-0700 (PDT),7/21/15 0:00,1,needs_id,"Santa Cruz Island Fieldstation, Santa Barbara County, CA, USA",33.996418,-119.738514,Santa Cruz,7,21,2015,,,,,Cynipidae,,,,,,,Cynipidae,Santa Cruz
887,7/20/15 22:40,7/20/15 0:00,1,research,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",33.99724667,-119.725055,Santa Cruz,7,20,2015,,,,,Braconidae,,,,Chrysopophthorus,,americanus,Chrysopophthorus americanus,Santa Cruz
888,7/21/15 11:39,7/21/15 0:00,1,research,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",34.00371468,-119.7469683,Santa Cruz,7,21,2015,,,,Anthophila,Halictidae,,,,Augochlorella,,pomoniella,Augochlorella pomoniella,Santa Cruz
889,7/21/15 13:39,7/21/15 0:00,1,needs_id,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",34.0053437,-119.7480888,Santa Cruz,7,21,2015,,,,,Cynipidae,,,,,,,Cynipidae,Santa Cruz
890,7/21/15 13:41,7/21/15 0:00,1,needs_id,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",34.00535082,-119.7480742,Santa Cruz,7,21,2015,,,,,Cynipidae,,,,,,,Cynipidae,Santa Cruz
891,7/24/15,7/24/15 0:00,13979,research,"Santa Cruz Island Reserve, Channel Islands National Park",34.018981,-119.68287,Santa Cruz,7,24,2015,,,,,Ichneumonidae,,,,Enicospilus,,americanus-complex,Enicospilus americanus-complex,Santa Cruz
892,7/24/15,7/24/15 0:00,13979,research,"Santa Cruz Island, ,Channel Islands National Park",34.019158,-119.683621,Santa Cruz,7,24,2015,,,,,Mutillidae,,,,Dasymutilla,,sackenii,Dasymutilla sackenii,Santa Cruz
893,7/22/15 22:32,7/22/15 0:00,1,needs_id,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",33.997065,-119.7257133,Santa Cruz,7,22,2015,,,,,Tiphiidae,Brachycistidinae,,,,,,Brachycistidinae,Santa Cruz
894,7/23/15 21:51,7/23/15 0:00,1,research,"Channel Islands, Channel Islands National Park, Santa Barbara, California, United States",34.01914,-119.6828967,Santa Cruz,7,23,2015,,,,,Ichneumonidae,,,,Enicospilus,,americanus-complex,Enicospilus americanus-complex,Santa Cruz
895,7/21/15 13:40,7/21/15 0:00,1,research,"Santa Cruz Island, Santa Barbara County, CA, USA",34.0053437,-119.7480888,Santa Cruz,7,21,2015,,,,,Cynipidae,,,,Phylloteras,,cupella,Phylloteras cupella,Santa Cruz
896,9/23/11 17:48,9/23/11 0:00,114044,research,Santa Cruz Island Reserve,33.996779,-119.728946,Santa Cruz,9,23,2011,,,,,Cynipidae,,,,Andricus,,quercuscalifornicus,Andricus quercuscalifornicus,Santa Cruz
897,9/23/12 8:36,9/23/12 0:00,114044,needs_id,Santa Cruz Island Reserve,34.002,-119.712874,Santa Cruz,9,23,2012,,,,,Tenthredinidae,,,,Pontania,,californica,Pontania californica,Santa Cruz
898,9/23/12 9:02,9/23/12 0:00,114044,research,Santa Cruz Island Reserve,33.996877,-119.727809,Santa Cruz,9,23,2012,,,,,Cynipidae,,,,Andricus,,quercuscalifornicus,Andricus quercuscalifornicus,Santa Cruz
899,10/12/15 18:44,10/12/15 0:00,36578,research,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",33.99989444,-119.7355333,Santa Cruz,10,12,2015,,,,,Cynipidae,,,,Andricus,,quercuscalifornicus,Andricus quercuscalifornicus,Santa Cruz
900,Sun Oct 11 2015 17:00:00 GMT-0700 (PDT),10/11/15 0:00,139748,needs_id,"Pacific Ocean, , CA, US",34.020049,-119.684399,Santa Cruz,10,11,2015,Aculeata,,,, ,,,,,,,Aculeata,Santa Cruz
901,Sat Apr 23 2016 14:49:46 GMT-0700 (PDT),4/23/16 0:00,207930,needs_id,"Channel Islands National Park, Channel Islands National Pk, CA, US",34.00361388,-119.74572,Santa Cruz,4,23,2016,,,,,Chrysididae,,,,,,,Chrysididae,Santa Cruz
902,2017/04/29 4:46 AM EDT,4/29/17 0:00,79206,needs_id,"Santa Barbara County, CA, USA",34.05677969,-119.8907567,Santa Cruz,4,29,2017,,,,,Crabronidae,,,,Bembix,,,Bembix,Santa Cruz
903,2017/04/29 4:45 AM EDT,4/29/17 0:00,79206,needs_id,"Santa Barbara County, CA, USA",34.05677969,-119.8907567,Santa Cruz,4,29,2017,,,,,Sphecidae,,,,Podalonia,,,Podalonia,Santa Cruz
904,2017/05/20 11:31 AM PDT,5/20/17 0:00,147487,needs_id,"Santa Barbara County, CA, USA",34.01903866,-119.6805364,Santa Cruz,5,20,2017,,,,,Vespidae,Eumeninae,,,,,,Eumeninae,Santa Cruz
905,2017/05/18 1:11 PM PDT,5/18/17 0:00,6971,research,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",33.99651833,-119.7175667,Santa Cruz,5,18,2017,,,,,Eulophidae,,,,Closterocerus,,,Closterocerus,Santa Cruz
906,2017/05/18 1:13 PM PDT,5/18/17 0:00,6971,needs_id,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",33.99651833,-119.7175667,Santa Cruz,5,18,2017,,,,,Eurytomidae,,,,Sycophila,,,Sycophila,Santa Cruz
907,2017/05/18 1:28 PM PDT,5/18/17 0:00,6971,research,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",33.99507333,-119.7179683,Santa Cruz,5,18,2017,,,,,Cynipidae,,,,Andricus,,parmula,Andricus parmula,Santa Cruz
908,2017/05/24 9:48 AM PDT,5/24/17 0:00,223005,needs_id,"Santa Barbara County, CA, USA",34.04801919,-119.5610976,Santa Cruz,5,24,2017,,,,,Formicidae,,,,Formica,,moki,Formica moki,Santa Cruz
909,2017/05/24 10:29 AM PDT,5/24/17 0:00,223005,needs_id,"Santa Barbara County, CA, USA",34.04771694,-119.5654535,Santa Cruz,5,24,2017,,,,,Pompilidae,,,,Anoplius,,,Anoplius,Santa Cruz
910,2017/05/24 11:19 AM PDT,5/24/17 0:00,223005,research,"Santa Barbara County, CA, USA",34.03964479,-119.5702171,Santa Cruz,5,24,2017,,,,Anthophila,Halictidae,,,,Augochlorella,,pomoniella,Augochlorella pomoniella,Santa Cruz
911,2017/05/24 11:22 AM PDT,5/24/17 0:00,223005,needs_id,"Santa Barbara County, CA, USA",34.03914693,-119.5695305,Santa Cruz,5,24,2017,,,,,Ichneumonidae,,,,,,,Ichneumonidae,Santa Cruz
912,2017/05/24 12:50 PM PDT,5/24/17 0:00,223005,needs_id,"Santa Barbara County, CA, USA",34.04569009,-119.5588875,Santa Cruz,5,24,2017,,,,Anthophila,Apidae,Apinae,,,,,,Apinae,Santa Cruz
913,2017/05/18 4:06 PM PDT,5/18/17 0:00,6971,research,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",33.99493833,-119.7163283,Santa Cruz,5,18,2017,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Cruz
