id,observed_o,observed_1,time_obser,time_zone,user_id,user_login,created_at,updated_at,quality_gr,license,url,image_url,sound_url,tag_list,descriptio,num_identi,num_iden_1,oauth_appl,place_gues,latitude,longitude,ArcMap_IslandName,positional,public_pos,taxon_geop,coordinate,positionin,position_1,place_coun,species_gu,infraorder,suborder,superfamily,bee,family,subfamily,tribe,subtribe,genus ,subgenus,species,scientific,taxon_id,,
29088445,2019/06/19 2:15 PM PDT,6/19/19 0:00,2019-06-19 21:15:00 UTC,Pacific Time (US & Canada),704502,quidestforas,2019-07-18 23:53:42 UTC,2020-12-25 18:11:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29088445,https://inaturalist-open-data.s3.amazonaws.com/photos/45378585/medium.jpg?1563491627, , ,Being eaten by Striped Shore Crab (https://www.inaturalist.org/observations/29088452),1,0,0,"Whites Landing, Santa Catalina Island, Los Angeles County, CA, USA",33.39090901,-118.3690701,Santa Catalina,16,16, ,FALSE, , ,United States,Ground Yellowjackets,,,,,Vespidae,,,,Vespula,,,Vespula,61356,,
29088446,2019/06/19 3:51 PM PDT,6/19/19 0:00,2019-06-19 22:51:00 UTC,Pacific Time (US & Canada),704502,quidestforas,2019-07-18 23:53:42 UTC,2020-12-25 17:34:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29088446,https://inaturalist-open-data.s3.amazonaws.com/photos/45378591/medium.jpg?1563491633, , , ,1,0,0,"Whites Landing, Santa Catalina Island, Los Angeles County, CA, USA",33.39133845,-118.3703214,Santa Catalina,6,6, ,FALSE, , ,United States,Western Yellowjacket,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,61355,,
29108876,2019-07-17 11:52:43 AM PDT,7/17/19 0:00,2019-07-17 18:52:43 UTC,Pacific Time (US & Canada),392423,bjdion,2019-07-19 13:47:34 UTC,2019-09-10 01:00:01 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/29108876,https://inaturalist-open-data.s3.amazonaws.com/photos/45415244/medium.jpeg?1563544062, , ,Naturalized feral hive,1,0,2,"Los Angeles County, US-CA, US",33.38594486,-118.4579101,Santa Catalina,9,9, ,FALSE, , ,United States,Western Honey Bee,,,,Anthophila,Apidae,,,,Apis,,mellifera,Apis mellifera,47219,,
29243343,2019-07-20 11:12:04 AM PDT,7/20/19 0:00,2019-07-20 18:12:04 UTC,Pacific Time (US & Canada),392423,bjdion,2019-07-21 14:50:15 UTC,2019-08-17 05:42:40 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/29243343,https://inaturalist-open-data.s3.amazonaws.com/photos/45629668/medium.jpeg?1563720622, , , ,1,0,2,"Santa Catalina Island, California 90704, USA",33.40289798,-118.4148359,Santa Catalina,9,9, ,FALSE, , ,United States,Anthophorula,,,,Anthophila,Apidae,,,,Anthophorula,,,Anthophorula,154894,,
29243390,2019-07-20 12:18:29 PM PDT,7/20/19 0:00,2019-07-20 19:18:29 UTC,Pacific Time (US & Canada),392423,bjdion,2019-07-21 14:50:59 UTC,2019-08-01 09:13:14 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/29243390,https://inaturalist-open-data.s3.amazonaws.com/photos/45629752/medium.jpeg?1563720666, , , ,1,0,2,"Santa Catalina Island, California 90704, USA",33.40375058,-118.4108909,Santa Catalina,7,7, ,FALSE, , ,United States,Diadasia,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,121512,,
29243409,2019-07-20 2:20:26 PM PDT,7/20/19 0:00,2019-07-20 21:20:26 UTC,Pacific Time (US & Canada),392423,bjdion,2019-07-21 14:51:12 UTC,2019-07-21 21:30:33 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/29243409,https://inaturalist-open-data.s3.amazonaws.com/photos/45629773/medium.jpeg?1563720679, , , ,2,0,2,"Los Angeles County, US-CA, US",33.36770354,-118.473013,Santa Catalina,16,16, ,FALSE, , ,United States,Western Honey Bee,,,,Anthophila,Apidae,,,,Apis,,mellifera,Apis mellifera,47219,,
29544025,2019-07-25 8:00:23 AM PDT,7/25/19 0:00,2019-07-25 15:00:23 UTC,Pacific Time (US & Canada),392423,bjdion,2019-07-26 00:14:14 UTC,2019-07-26 00:59:44 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/29544025,https://inaturalist-open-data.s3.amazonaws.com/photos/46114042/medium.jpeg?1564100062, , ,Abdomen removed so it wouldn't sting me,1,0,2,"Santa Catalina Island, California 90704, USA",33.3564155,-118.4360934,Santa Catalina,23,23, ,FALSE, , ,United States,Western Honey Bee,,,,Anthophila,Apidae,,,,Apis,,mellifera,Apis mellifera,47219,,
29544284,2019-07-25 11:55:25 AM PDT,7/25/19 0:00,2019-07-25 18:55:25 UTC,Pacific Time (US & Canada),392423,bjdion,2019-07-26 00:19:29 UTC,2019-12-04 04:36:15 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/29544284,https://inaturalist-open-data.s3.amazonaws.com/photos/46114468/medium.jpeg?1564100374, , , ,0,0,2,"Los Angeles County, US-CA, US",33.38191646,-118.4271538,Santa Catalina,15,15, ,FALSE, , ,United States,Crystalline Gall Wasp,,,,,Cynipidae,,,,Andricus,,crystallinus,Andricus crystallinus,155380,,
29746476,2019-07-24 9:28:12 AM PDT,7/24/19 0:00,2019-07-24 16:28:12 UTC,Pacific Time (US & Canada),1693477,bugboy129,2019-07-28 22:55:08 UTC,2019-07-29 01:38:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29746476,https://inaturalist-open-data.s3.amazonaws.com/photos/46440031/medium.jpg?1564354510, , , ,1,0,2,"Santa Catalina Island, California 90704, USA",33.4522934,-118.5048752,Santa Catalina,0,0, ,FALSE,gps,gps,United States,Yellow-legged Mud-dauber Wasp,,,,,Sphecidae,,,,Sceliphron,,caementarium,Sceliphron caementarium,121821,,
29747306,2019-07-23 8:09:13 AM PDT,7/23/19 0:00,2019-07-23 15:09:13 UTC,Pacific Time (US & Canada),1693477,bugboy129,2019-07-28 23:07:01 UTC,2019-08-03 00:35:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/29747306,https://inaturalist-open-data.s3.amazonaws.com/photos/46441210/medium.jpg?1564355223, , , ,0,0,2,"Santa Catalina Island, California 90704, USA",33.45045853,-118.5059052,Santa Catalina,0,0, ,FALSE,gps,gps,United States,Big-Headed Ants,,,,,Formicidae,,,,Pheidole,,,Pheidole,47343,,
29747750,2019-07-25 4:37:17 PM PDT,7/25/19 0:00,2019-07-25 23:37:17 UTC,Pacific Time (US & Canada),1693477,bugboy129,2019-07-28 23:12:50 UTC,2020-03-23 18:30:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/29747750,https://inaturalist-open-data.s3.amazonaws.com/photos/46441771/medium.jpg?1564355571, , ,We saw her build a nest over several days in a picnic table.  She brought several caterpillars and entombed them..,3,0,2,"Santa Catalina Island, California 90704, USA",33.4507098,-118.505533,Santa Catalina,17,17, ,FALSE,gps,gps,United States,Potter and Mason Wasps,,,,,Vespidae,Eumeninae,,,,,,Eumeninae,119344,,
29963265,Fri Jul 19 2019 11:09:35 GMT-0700 (PDT),7/19/19 0:00,2019-07-19 18:09:35 UTC,Pacific Time (US & Canada),152848,aaron_echols,2019-08-01 05:34:39 UTC,2019-08-01 05:38:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/29963265,https://inaturalist-open-data.s3.amazonaws.com/photos/46791727/medium.jpg?1564637682, , , ,1,0,3,"Skull Ridge Rd, , CA, US",33.361175,-118.3948617,Santa Catalina,0,0, ,FALSE, , ,United States,Diadasia,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,121512,,
30010467,2019-08-01 10:56:57 AM PDT,8/1/19 0:00,2019-08-01 17:56:57 UTC,Pacific Time (US & Canada),392423,bjdion,2019-08-01 23:26:15 UTC,2019-08-02 00:47:48 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/30010467,https://inaturalist-open-data.s3.amazonaws.com/photos/46864765/medium.jpeg?1564701980, , ,In Opuntia littoralis flower,1,0,2,"Los Angeles County, US-CA, US",33.38933361,-118.443446,Santa Catalina,25,25, ,FALSE, , ,United States,Diadasia,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,121512,,
30119355,Sun Jun 23 2019 10:07:36 GMT-0700 (PDT),6/23/19 0:00,2019-06-23 17:07:36 UTC,Pacific Time (US & Canada),77126,lchilton,2019-08-03 18:28:37 UTC,2020-03-23 18:07:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30119355,https://inaturalist-open-data.s3.amazonaws.com/photos/47036799/medium.jpg?1564856947, , , ,2,0,3,"Los Angeles County, US-CA, US",33.44131167,-118.47795,Santa Catalina,16,16, ,FALSE, , ,United States,Diadasia,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,121512,,
30405709,2019-08-07 9:51:19 AM PDT,8/7/19 0:00,2019-08-07 16:51:19 UTC,Pacific Time (US & Canada),392423,bjdion,2019-08-08 03:47:42 UTC,2019-09-05 02:01:12 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/30405709,https://inaturalist-open-data.s3.amazonaws.com/photos/47504735/medium.jpeg?1565236067, , ,On Foeniculum vulgare flowers,1,0,2,"Los Angeles County, US-CA, US",33.38127467,-118.4535207,Santa Catalina,7,7, ,FALSE, , ,United States,Western Yellowjacket,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,61355,,
30854643,2019-08-14 11:37:41 AM PDT,8/14/19 0:00,2019-08-14 18:37:41 UTC,Pacific Time (US & Canada),392423,bjdion,2019-08-15 04:25:13 UTC,2019-08-20 15:09:53 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/30854643,https://inaturalist-open-data.s3.amazonaws.com/photos/48232433/medium.jpeg?1565843119, , , ,1,0,2,"Los Angeles County, US-CA, US",33.45868636,-118.5673567,Santa Catalina,9,9, ,FALSE, , ,United States,Yellow-legged Mud-dauber Wasp,,,,,Sphecidae,,,,Sceliphron,,caementarium,Sceliphron caementarium,121821,,
31322426,2019-08-22 6:19:04 PM PDT,8/22/19 0:00,2019-08-23 01:19:04 UTC,Pacific Time (US & Canada),392423,bjdion,2019-08-23 01:19:55 UTC,2019-09-05 01:46:05 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/31322426,https://inaturalist-open-data.s3.amazonaws.com/photos/49013197/medium.jpeg?1566523201, , , ,2,0,2,"Avalon, CA 90704, USA",33.34352382,-118.329438,Santa Catalina,132,132, ,FALSE,gps,gps,United States,Western Honey Bee,,,,Anthophila,Apidae,,,,Apis,,mellifera,Apis mellifera,47219,,
31453850,2019/08/19 11:19 AM HST,8/19/19 0:00,2019-08-19 21:19:00 UTC,Hawaii,1065785,ianmcdermod,2019-08-25 03:59:55 UTC,2020-03-23 17:28:57 UTC,needs_id, ,https://www.inaturalist.org/observations/31453850,https://static.inaturalist.org/photos/49228524/medium.jpeg?1566705510, , , ,1,0,0,"Los Angeles County, CA, USA",33.47014285,-118.5755801,Santa Catalina,865,865, ,FALSE, , ,United States,Diadasia,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,121512,,
31588895,2019-08-26 10:50:19 AM PDT,8/26/19 0:00,2019-08-26 17:50:19 UTC,Pacific Time (US & Canada),392423,bjdion,2019-08-27 02:34:38 UTC,2019-08-27 05:05:30 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/31588895,https://inaturalist-open-data.s3.amazonaws.com/photos/49453542/medium.jpeg?1566873283, , ,On sticky monkey flower (Mimulus aurantiacus),2,0,2,"Los Angeles County, US-CA, US",33.32721523,-118.3725077,Santa Catalina,7,7, ,FALSE, , ,United States,Western Honey Bee,,,,Anthophila,Apidae,,,,Apis,,mellifera,Apis mellifera,47219,,
31589017,2019-08-26 1:06:50 PM PDT,8/26/19 0:00,2019-08-26 20:06:50 UTC,Pacific Time (US & Canada),392423,bjdion,2019-08-27 02:37:29 UTC,2019-09-05 01:30:55 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/31589017,https://inaturalist-open-data.s3.amazonaws.com/photos/49453717/medium.jpeg?1566873453, , ,Eating ripe Catalina Cherry (Prunus illicifolia lyonii) fruit,2,0,2,"Los Angeles County, US-CA, US",33.33315639,-118.3741395,Santa Catalina,9,9, ,FALSE, , ,United States,Western Honey Bee,,,,Anthophila,Apidae,,,,Apis,,mellifera,Apis mellifera,47219,,
31848908,2019-08-30 8:32:00 AM PDT,8/30/19 0:00,2019-08-30 15:32:00 UTC,Pacific Time (US & Canada),2172158,martinleach,2019-08-31 14:58:50 UTC,2019-09-01 14:37:47 UTC,research, ,https://www.inaturalist.org/observations/31848908,https://static.inaturalist.org/photos/49890365/medium.jpeg?1567263545, , ,Eating Scrambled Egg,1,0,2,"Santa Catalina Island, California 90704, USA",33.46893692,-118.5320129,Santa Catalina,0,0, ,FALSE,gps,gps,United States,Western Yellowjacket,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,61355,,
32143256,2019-09-04 6:08:09 PM PDT,9/4/19 0:00,2019-09-05 01:08:09 UTC,Pacific Time (US & Canada),772899,ljbrenner,2019-09-05 03:03:37 UTC,2019-09-06 04:29:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32143256,https://inaturalist-open-data.s3.amazonaws.com/photos/50385846/medium.jpeg?1567652629, , , ,1,0,2,"Los Angeles County, US-CA, US",33.38316162,-118.4726882,Santa Catalina,4,4, ,FALSE, , ,United States,Western Yellowjacket,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,61355,,
32280787,2019-09-07 8:52:11 AM PDT,9/7/19 0:00,2019-09-07 15:52:11 UTC,Pacific Time (US & Canada),392423,bjdion,2019-09-07 17:32:09 UTC,2019-09-09 23:29:31 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/32280787,https://inaturalist-open-data.s3.amazonaws.com/photos/50615606/medium.jpeg?1567877535, , ,On Quercus pacifica,1,0,2,"Los Angeles County, US-CA, US",33.32736731,-118.4472205,Santa Catalina,7,7, ,FALSE, , ,United States,Crystalline Gall Wasp,,,,,Cynipidae,,,,Andricus,,crystallinus,Andricus crystallinus,155380,,
32566506,2019-09-11 7:13:03 PM PDT,9/11/19 0:00,2019-09-12 02:13:03 UTC,Pacific Time (US & Canada),2243343,abinz,2019-09-12 02:14:21 UTC,2020-12-27 04:27:30 UTC,research, ,https://www.inaturalist.org/observations/32566506,https://static.inaturalist.org/photos/51090926/medium.jpeg?1568254465, , , ,2,0,2,"Los Angeles County, US-CA, US",33.44170256,-118.4822927,Santa Catalina,6,6, ,FALSE, , ,United States,Yellow-legged Mud-dauber Wasp,,,,,Sphecidae,,,,Sceliphron,,caementarium,Sceliphron caementarium,121821,,
32669246,Fri Sep 13 2019 14:48:56 GMT-0700 (PDT),9/13/19 0:00,2019-09-13 21:48:56 UTC,Pacific Time (US & Canada),2251813,labba,2019-09-13 23:18:44 UTC,2019-09-18 09:26:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32669246,https://inaturalist-open-data.s3.amazonaws.com/photos/51257606/medium.jpg?1568416729, , , ,1,0,3,"Los Angeles County, US-CA, US",33.44107339,-118.4823377,Santa Catalina,5,5, ,FALSE, , ,United States,Crystalline Gall Wasp,,,,,Cynipidae,,,,Andricus,,crystallinus,Andricus crystallinus,155380,,
32670368,Fri Sep 13 2019 16:45:01 GMT-0700 (PDT),9/13/19 0:00,2019-09-13 23:45:01 UTC,Pacific Time (US & Canada),745528,cstebbin,2019-09-13 23:46:55 UTC,2019-09-16 17:04:15 UTC,research, ,https://www.inaturalist.org/observations/32670368,https://static.inaturalist.org/photos/51259507/medium.jpg?1568418420, , , ,1,0,3,"Santa Catalina Island, CA, US",33.44030833,-118.491975,Santa Catalina,5,5, ,FALSE, , ,United States,Dasymutilla aureola,,,,,Mutillidae,,,,Dasymutilla,,aureola,Dasymutilla aureola,119733,,
32678052,2019-09-13 3:07:35 PM PDT,9/13/19 0:00,2019-09-13 22:07:35 UTC,Pacific Time (US & Canada),2251840,magenatewksbury,2019-09-14 02:47:00 UTC,2019-10-06 15:35:29 UTC,research, ,https://www.inaturalist.org/observations/32678052,https://static.inaturalist.org/photos/51271618/medium.jpeg?1568429224, , , ,1,0,2,"Los Angeles County, US-CA, US",33.43963194,-118.4817289,Santa Catalina,4,4, ,FALSE, , ,United States,Crystalline Gall Wasp,,,,,Cynipidae,,,,Andricus,,crystallinus,Andricus crystallinus,155380,,
32771506,Fri Sep 13 2019 14:46:37 GMT-0700 (PDT),9/13/19 0:00,2019-09-13 21:46:37 UTC,Pacific Time (US & Canada),2251843,mackents,2019-09-15 16:25:44 UTC,2019-09-18 09:16:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32771506,https://inaturalist-open-data.s3.amazonaws.com/photos/51423677/medium.jpg?1568564749, , , ,1,0,3,"Santa Catalina Island, CA, US",33.441095,-118.48233,Santa Catalina,32,32, ,FALSE, , ,United States,Crystalline Gall Wasp,,,,,Cynipidae,,,,Andricus,,crystallinus,Andricus crystallinus,155380,,
32772276,Fri Sep 13 2019 14:45:34 GMT-0700 (PDT),9/13/19 0:00,2019-09-13 21:45:34 UTC,Pacific Time (US & Canada),2251946,sadiecibula,2019-09-15 16:35:40 UTC,2019-09-18 09:15:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/32772276,https://inaturalist-open-data.s3.amazonaws.com/photos/51424932/medium.jpg?1568565343, , , ,1,0,3,"Santa Catalina Island, CA, US",33.44115833,-118.4823083,Santa Catalina,24,24, ,FALSE, , ,United States,Oak Apple Gall Wasps,,,,,Cynipidae,,,,Andricus,,,Andricus,55596,,
32772971,Fri Sep 13 2019 14:45:17 GMT-0700 (PDT),9/13/19 0:00,2019-09-13 21:45:17 UTC,Pacific Time (US & Canada),2251841,jamiesal,2019-09-15 16:44:31 UTC,2019-10-06 15:31:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32772971,https://inaturalist-open-data.s3.amazonaws.com/photos/51426100/medium.jpg?1568565875, , , ,1,0,3,"Santa Catalina Island, CA, US",33.44128,-118.4823833,Santa Catalina,10,10, ,FALSE, , ,United States,Crystalline Gall Wasp,,,,,Cynipidae,,,,Andricus,,crystallinus,Andricus crystallinus,155380,,
32774976,2019-09-15 10:09:14 AM PDT,9/15/19 0:00,2019-09-15 17:09:14 UTC,Pacific Time (US & Canada),2251983,nathandelgado,2019-09-15 17:09:52 UTC,2019-09-15 17:10:31 UTC,needs_id, ,https://www.inaturalist.org/observations/32774976,https://static.inaturalist.org/photos/51428767/medium.jpeg?1568567428, , , ,0,0,2,"Santa Catalina Island, California 90704, USA",33.4464931,-118.5008113,Santa Catalina,2900,2900, ,FALSE, , ,United States,Myrmicine Ants,,,,,Formicidae,Myrmicinae,,,,,,Myrmicinae,69143,,
32788330,Sun Sep 15 2019 13:14:58 GMT-0700 (PDT),9/15/19 0:00,2019-09-15 20:14:58 UTC,Pacific Time (US & Canada),2251839,colettte,2019-09-15 20:15:09 UTC,2019-09-15 23:53:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/32788330,https://inaturalist-open-data.s3.amazonaws.com/photos/51451058/medium.jpg?1568578511, , , ,3,0,3,"USC Wrigley Marine Science Center, CA, US",33.44481569,-118.4825861,Santa Catalina,24,24, ,FALSE, , ,United States,"Ants, Bees, and Stinging Wasps",Aculeata,,,, ,,,,,,,Aculeata,326777,,
32795014,2019-09-15 12:40:18 PM PDT,9/15/19 0:00,2019-09-15 19:40:18 UTC,Pacific Time (US & Canada),392423,bjdion,2019-09-15 21:52:10 UTC,2019-09-16 21:43:29 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/32795014,https://inaturalist-open-data.s3.amazonaws.com/photos/51462034/medium.jpeg?1568584345, , ,On cultivated Silverlace (Constancea nevinii),2,0,2,"Avalon, CA 90704, USA",33.34232709,-118.3273939,Santa Catalina,9,9, ,FALSE, , ,United States,Western Honey Bee,,,,Anthophila,Apidae,,,,Apis,,mellifera,Apis mellifera,47219,,
32973984,2019-09-18 11:25:17 AM MST,9/18/19 0:00,2019-09-18 17:25:17 UTC,Mountain Time (US & Canada),392423,bjdion,2019-09-18 20:48:29 UTC,2019-09-18 21:20:30 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/32973984,https://inaturalist-open-data.s3.amazonaws.com/photos/51752353/medium.jpeg?1568839715, , , ,1,0,2,"Los Angeles County, US-CA, US",33.3254605,-118.3410214,Santa Catalina,9,9, ,FALSE, , ,United States,Western Yellowjacket,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,61355,,
33063189,Thu Sep 19 2019 16:45:30 GMT-0700 (PDT),9/19/19 0:00,2019-09-19 23:45:30 UTC,Pacific Time (US & Canada),481431,megakylie,2019-09-20 13:49:41 UTC,2019-09-21 01:47:36 UTC,research,CC-BY,https://www.inaturalist.org/observations/33063189,https://static.inaturalist.org/photos/51900079/medium.jpg?1568987394, , , ,1,0,3,"Los Angeles County, US-CA, US",33.35662438,-118.4445452,Santa Catalina,5,5, ,FALSE, , ,United States,Crystalline Gall Wasp,,,,,Cynipidae,,,,Andricus,,crystallinus,Andricus crystallinus,155380,,
33144525,Thu Sep 19 2019 20:55:19 GMT-0700 (PDT),9/19/19 0:00,2019-09-20 03:55:19 UTC,Pacific Time (US & Canada),481431,megakylie,2019-09-21 18:28:38 UTC,2019-09-22 03:01:23 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/33144525,https://static.inaturalist.org/photos/52031792/medium.jpg?1569090537, , ,I think one female and one male diadasia found sleeping in a cactus flower.,1,0,3,"Middle Ranch Rd, , CA, US",33.35598833,-118.4423833,Santa Catalina,5,5, ,FALSE, , ,United States,Diadasia,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,121512,,
33144656,Thu Sep 19 2019 17:11:01 GMT-0700 (PDT),9/19/19 0:00,2019-09-20 00:11:01 UTC,Pacific Time (US & Canada),481431,megakylie,2019-09-21 18:30:58 UTC,2019-09-22 03:01:20 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/33144656,https://static.inaturalist.org/photos/52032003/medium.jpg?1569090665, , ,Diadasia covered in pollen on Santa Catalina Island.,1,0,3,"Thompson Dam Rd, , CA, US",33.354905,-118.4421783,Santa Catalina,10,10, ,FALSE, , ,United States,Diadasia,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,578116,,
33338114,Sun Sep 22 2019 07:34:50 GMT-0700 (PDT),9/22/19 0:00,2019-09-22 14:34:50 UTC,Pacific Time (US & Canada),152848,aaron_echols,2019-09-24 21:44:37 UTC,2020-04-19 06:35:58 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/33338114,https://inaturalist-open-data.s3.amazonaws.com/photos/52355568/medium.jpg?1569361487, , , ,1,0,3,"Santa Catalina Island, CA, US",33.35562938,-118.3561188,Santa Catalina,95,95, ,FALSE, , ,United States,Yellow-faced Bumble Bee,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,57689,,
33722140,2019-10-01 10:03:18 AM PDT,10/1/19 0:00,2019-10-01 17:03:18 UTC,Pacific Time (US & Canada),392423,bjdion,2019-10-01 21:15:28 UTC,2019-10-16 04:38:54 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/33722140,https://inaturalist-open-data.s3.amazonaws.com/photos/52991988/medium.jpeg?1569964534, , , ,1,0,2,"Avalon, CA 90704, USA",33.34116967,-118.3380522,Santa Catalina,9,9, ,FALSE,gps,gps,United States,Golden Paper Wasp,,,,,Vespidae,,,,Polistes,,aurifer,Polistes aurifer,153887,,
34120013,10/5/19 9:19,10/5/19 0:00,2019-10-05 16:19:00 UTC,Arizona,784631,julianclark,2019-10-09 16:30:34 UTC,2019-10-12 17:47:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34120013,https://inaturalist-open-data.s3.amazonaws.com/photos/53657693/medium.jpeg?1570638049, , ,Hiking from Botanical Gardens to Sky Garden Summit watching wasps gorging on a prickly pear,1,0,0,"Avalon, CA 90704, USA",33.32575839,-118.3411906,Santa Catalina,2,2, ,FALSE, , ,United States,Western Yellowjacket,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,61355,,
