record,source,month_arabic,day_arabic,year,island,order,family,genus,acceptedGenus,specificEp,acceptedEpithet,scientificName,acceptedScientificName
occurrence,Bohart,6,28,1978,Santa Catalina,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,californiae,californiae,Lasioglossum californiae,Lasioglossum californiae
occurrence,Bohart,6,28,1978,Santa Catalina,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,megastictum,megastictus,Lasioglossum megastictum,Lasioglossum megastictus
occurrence,Bohart,5,25,1981,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,29,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,6,29,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,29,1978,Santa Catalina,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,californiae,californiae,Lasioglossum californiae,Lasioglossum californiae
occurrence,Bohart,6,29,1978,Santa Catalina,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,californiae,californiae,Lasioglossum californiae,Lasioglossum californiae
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Apidae,Anthophorula,Anthophorula,nitens,nitens,Anthophorula nitens,Anthophorula nitens
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Apis,Apis,mellifera,mellifera,Apis mellifera,Apis mellifera
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Apidae,Apis,Apis,mellifera,mellifera,Apis mellifera,Apis mellifera
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Apidae,Apis,Apis,mellifera,mellifera,Apis mellifera,Apis mellifera
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis,Diadasia rinconis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Colletidae,Hylaeus,Hylaeus,polifolii,polifolii,Hylaeus polifolii catalinensis,Hylaeus polifolii catalinensis
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,7,3,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
occurrence,Bohart,6,30,1978,Santa Catalina,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
