source,id,observed_on_string,observed_on,time_observed_at_split,year,month,day,time_observed_at_split2,time_observed_at_split3,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_phylum_name,taxon_class_name,acceptedOrder,acceptedFamily,acceptedGenus,acceptedName
iNaturalist,21769753,3/22/2019,3/22/2019 0:00,,,,,,,Pacific Time (US & Canada),12809,cedric_lee,2019-03-30 10:37:29 +0300,2020-04-24 02:03:30 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21769753,https://inaturalist-open-data.s3.amazonaws.com/photos/33713950/medium.jpeg?1553921528,,,,0,0,FALSE,,"Los Angeles County, US-CA, US",San Clemente,32.92108939,-118.5538596,,29039,obscured,,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,21823960,2019/03/27 8:01 AM PDT,3/27/2019 0:00,3/27/2019,2019,3,27,18:01:00,300,Pacific Time (US & Canada),12809,cedric_lee,2019-03-31 16:19:49 +0300,2020-04-24 01:28:54 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21823960,https://inaturalist-open-data.s3.amazonaws.com/photos/33807986/medium.jpeg?1554036099,,,,2,0,FALSE,,"California, US",San Clemente,32.98180384,-118.5290765,,29039,obscured,,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,21824720,2019/03/27 9:51 AM PDT,3/27/2019 0:00,3/27/2019,2019,3,27,19:51:00,300,Pacific Time (US & Canada),12809,cedric_lee,2019-03-31 16:44:12 +0300,2020-04-24 01:27:36 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21824720,https://inaturalist-open-data.s3.amazonaws.com/photos/33810331/medium.jpeg?1554039252,,,,2,0,FALSE,,"California, US",San Clemente,32.95766398,-118.586052,,29039,obscured,,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,21825519,2019/03/27 11:07 AM PDT,3/27/2019 0:00,3/27/2019,2019,3,27,21:07:00,300,Pacific Time (US & Canada),12809,cedric_lee,2019-03-31 17:16:53 +0300,2020-04-24 01:26:15 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21825519,https://inaturalist-open-data.s3.amazonaws.com/photos/33810932/medium.jpeg?1554040142,,,,2,0,FALSE,,"California, US",San Clemente,32.98417852,-118.5803469,,29039,obscured,,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,21908487,2019/03/28 12:28 PM PDT,3/28/2019 0:00,3/28/2019,2019,3,28,22:28:00,300,Pacific Time (US & Canada),12809,cedric_lee,2019-04-02 17:09:13 +0300,2021-06-11 22:25:35 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21908487,https://inaturalist-open-data.s3.amazonaws.com/photos/33947472/medium.jpeg?1554213017,,,,1,0,FALSE,,"California, US",San Clemente,32.90968793,-118.5290257,,29039,obscured,,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,22868923,2019-04-11 6:49:26 PM PDT,4/11/2019 0:00,4/12/2019,2019,4,12,4:49:26,300,Pacific Time (US & Canada),34488,pileated,2019-04-22 09:19:05 +0300,2020-04-23 21:20:54 +0300,needs_id,CC-BY,https://www.inaturalist.org/observations/22868923,https://inaturalist-open-data.s3.amazonaws.com/photos/35448445/medium.jpg?1555913947,,,,3,0,FALSE,2,"Los Angeles County, US-CA, US",San Clemente,32.87900826,-118.4590366,88,88,,,FALSE,gps,gps,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,23532269,Sat Apr 27 2019 09:22:55 GMT-0700 (PDT),4/27/2019 0:00,4/27/2019,2019,4,27,19:22:55,300,Pacific Time (US & Canada),1474963,stephlbartlett,2019-04-28 04:28:46 +0300,2020-02-27 21:24:36 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/23532269,https://inaturalist-open-data.s3.amazonaws.com/photos/36438303/medium.jpg?1556414932,,,,2,0,FALSE,3,"San Clemente Island Underwater Range, , CA, US",San Clemente,32.82132167,-118.3670717,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,24087456,Mon Apr 29 2019 16:23:32 GMT-0700 (PDT),4/29/2019 0:00,4/30/2019,2019,4,30,2:23:32,300,Pacific Time (US & Canada),213838,vireolanius,2019-04-30 03:52:55 +0300,2020-02-27 20:33:19 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/24087456,https://inaturalist-open-data.s3.amazonaws.com/photos/37250435/medium.jpg?1556585597,,,,3,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,33.00104485,-118.5584221,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,24088761,Mon Apr 29 2019 16:23:52 GMT-0700 (PDT),4/29/2019 0:00,4/30/2019,2019,4,30,2:23:52,300,Pacific Time (US & Canada),266196,shrike2,2019-04-30 03:57:49 +0300,2020-02-25 00:38:10 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/24088761,https://static.inaturalist.org/photos/37254532/medium.jpg?1556586153,,,,3,0,FALSE,3,"San Clemente Island Underwater Range, , CA, US",San Clemente,33.00227385,-118.5563814,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,26525336,2019-05-30 7:50:08 AM PDT,5/30/2019 0:00,5/30/2019,2019,5,30,17:50:08,300,Pacific Time (US & Canada),34488,pileated,2019-06-07 03:33:12 +0300,2020-04-23 21:06:50 +0300,needs_id,CC-BY,https://www.inaturalist.org/observations/26525336,https://inaturalist-open-data.s3.amazonaws.com/photos/41195780/medium.jpg?1559867594,,,,1,0,FALSE,2,"Los Angeles County, US-CA, US",San Clemente,33.00135187,-118.5557012,9,9,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Ambersnails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,27893431,Sat Jun 29 2019 10:27:51 GMT-0700 (PDT),6/29/2019 0:00,6/29/2019,2019,6,29,20:27:51,300,Pacific Time (US & Canada),266196,shrike2,2019-06-30 00:30:01 +0300,2020-02-25 00:39:38 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/27893431,https://static.inaturalist.org/photos/43444183/medium.jpg?1561843859,,,,1,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.88510745,-118.4902739,10,10,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Ambersnails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,27893481,Sat Jun 29 2019 10:33:50 GMT-0700 (PDT),6/29/2019 0:00,6/29/2019,2019,6,29,20:33:50,300,Pacific Time (US & Canada),266196,shrike2,2019-06-30 00:31:07 +0300,2020-02-25 00:39:38 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/27893481,https://static.inaturalist.org/photos/43444198/medium.jpg?1561843877,,,,1,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.88510703,-118.4902386,10,10,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Ambersnails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,37503752,Sat Jan 11 2020 09:14:17 GMT-0800 (PST),1/11/2020 0:00,1/11/2020,2020,1,11,20:14:17,300,Pacific Time (US & Canada),266196,shrike2,2020-01-12 03:08:07 +0300,2020-02-25 00:39:42 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/37503752,https://static.inaturalist.org/photos/59465016/medium.jpg?1578787707,,,,2,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.97623693,-118.5530572,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,37576115,Mon Jan 13 2020 12:03:26 GMT-0800 (PST),1/13/2020 0:00,1/13/2020,2020,1,13,23:03:26,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-14 06:13:37 +0300,2020-02-25 00:30:00 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/37576115,https://inaturalist-open-data.s3.amazonaws.com/photos/59594424/medium.jpg?1578971658,,,,1,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.94829861,-118.5214203,28,28,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,37914450,Thu Jan 23 2020 11:23:20 GMT-0800 (PST),1/23/2020 0:00,1/23/2020,2020,1,23,22:23:20,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-24 16:28:51 +0300,2020-02-25 00:30:03 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/37914450,https://inaturalist-open-data.s3.amazonaws.com/photos/60179996/medium.jpg?1579873598,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,33.00185913,-118.556397,7,7,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,37914451,Thu Jan 23 2020 13:00:10 GMT-0800 (PST),1/23/2020 0:00,1/24/2020,2020,1,24,0:00:10,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-24 16:28:58 +0300,2020-02-25 00:30:03 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/37914451,https://inaturalist-open-data.s3.amazonaws.com/photos/60179446/medium.jpg?1579872561,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,33.00183351,-118.5560037,6,6,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,37935489,Fri Jan 24 2020 17:05:04 GMT-0800 (PST),1/24/2020 0:00,1/25/2020,2020,1,25,4:05:04,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-25 05:56:39 +0300,2020-02-25 00:30:04 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/37935489,https://inaturalist-open-data.s3.amazonaws.com/photos/60304650/medium.jpg?1580047803,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.99677485,-118.5577753,25,25,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,38194340,2020/01/29 8:21 PM PST,1/29/2020 0:00,1/30/2020,2020,1,30,7:21:00,300,Pacific Time (US & Canada),12809,cedric_lee,2020-02-02 00:33:18 +0300,2021-03-09 09:45:57 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38194340,https://inaturalist-open-data.s3.amazonaws.com/photos/60661547/medium.jpeg?1580588224,,,,0,0,FALSE,,"Los Angeles, California, United States",San Clemente,32.99509167,-118.5574417,,,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,38779428,Thu Feb 06 2020 16:37:15 GMT-0800 (PST),2/6/2020 0:00,2/7/2020,2020,2,7,3:37:15,300,Pacific Time (US & Canada),12809,cedric_lee,2020-02-18 04:45:21 +0300,2021-03-09 09:46:01 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38779428,https://inaturalist-open-data.s3.amazonaws.com/photos/61686600/medium.jpg?1581990334,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.99844415,-118.5589642,10,10,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,38870542,Wed Feb 19 2020 11:58:47 GMT-0800 (PST),2/19/2020 0:00,2/19/2020,2020,2,19,22:58:47,300,Pacific Time (US & Canada),12809,cedric_lee,2020-02-20 05:30:19 +0300,2021-03-09 09:46:03 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38870542,https://inaturalist-open-data.s3.amazonaws.com/photos/61871189/medium.jpg?1582252984,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,33.0246585,-118.5901969,10,10,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,38906594,Thu Feb 20 2020 09:35:21 GMT-0800 (PST),2/20/2020 0:00,2/20/2020,2020,2,20,20:35:21,300,Pacific Time (US & Canada),266196,shrike2,2020-02-20 20:37:12 +0300,2020-02-25 00:39:45 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/38906594,https://static.inaturalist.org/photos/61842816/medium.jpg?1582220239,,,,0,0,FALSE,3,"San Clemente Island Underwater Range, CA, US",San Clemente,33.02238333,-118.6003633,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,38908621,Thu Feb 20 2020 09:46:05 GMT-0800 (PST),2/20/2020 0:00,2/20/2020,2020,2,20,20:46:05,300,Pacific Time (US & Canada),266196,shrike2,2020-02-20 20:53:00 +0300,2020-02-25 00:39:46 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/38908621,https://static.inaturalist.org/photos/61843653/medium.jpg?1582221270,,,,0,0,FALSE,3,"San Clemente Island Underwater Range, CA, US",San Clemente,33.02246413,-118.6005018,10,10,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,38941544,Thu Feb 20 2020 09:38:33 GMT-0800 (PST),2/20/2020 0:00,2/20/2020,2020,2,20,20:38:33,300,Pacific Time (US & Canada),266196,shrike2,2020-02-21 03:25:23 +0300,2020-02-25 00:39:17 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/38941544,https://static.inaturalist.org/photos/61864080/medium.jpg?1582244745,,,,0,0,FALSE,3,"San Clemente Island Underwater Range, CA, US",San Clemente,33.02248232,-118.6003833,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,39389300,2020/02/22 2:29 PM PST,2/22/2020 0:00,2/23/2020,2020,2,23,1:29:00,300,Pacific Time (US & Canada),12809,cedric_lee,2020-03-01 07:58:04 +0300,2020-03-01 09:52:59 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39389300,https://inaturalist-open-data.s3.amazonaws.com/photos/62481695/medium.jpeg?1583037094,,,,0,0,FALSE,,"Los Angeles, California, United States",San Clemente,32.90056167,-118.4720767,,,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,39716858,Sun Mar 08 2020 11:53:27 GMT-0700 (PDT),3/8/2020 0:00,3/8/2020,2020,3,8,21:53:27,300,Pacific Time (US & Canada),266196,shrike2,2020-03-08 23:12:02 +0300,2020-03-09 19:49:33 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/39716858,https://static.inaturalist.org/photos/63038366/medium.jpg?1583698357,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.90499042,-118.4750414,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,39716896,Sun Mar 08 2020 11:54:56 GMT-0700 (PDT),3/8/2020 0:00,3/8/2020,2020,3,8,21:54:56,300,Pacific Time (US & Canada),266196,shrike2,2020-03-08 23:12:44 +0300,2020-03-09 19:49:29 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/39716896,https://static.inaturalist.org/photos/63038392/medium.jpg?1583698372,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.90504729,-118.4748601,10,10,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,39901384,Thu Mar 12 2020 13:33:08 GMT-0700 (PDT),3/12/2020 0:00,3/12/2020,2020,3,12,23:33:08,300,Pacific Time (US & Canada),266196,shrike2,2020-03-13 01:21:29 +0300,2020-03-13 01:21:53 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/39901384,https://static.inaturalist.org/photos/63351949/medium.jpg?1584051696,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.83617,-118.3798833,,,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,39901393,Thu Mar 12 2020 13:32:19 GMT-0700 (PDT),3/12/2020 0:00,3/12/2020,2020,3,12,23:32:19,300,Pacific Time (US & Canada),266196,shrike2,2020-03-13 01:21:57 +0300,2020-03-13 01:22:35 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/39901393,https://static.inaturalist.org/photos/63351985/medium.jpg?1584051737,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.83618,-118.3799133,,,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,40677851,2020/02/20 9:35 AM PST,2/20/2020 0:00,2/20/2020,2020,2,20,20:35:00,300,Pacific Time (US & Canada),266196,shrike2,2020-03-25 06:44:43 +0300,2020-03-25 07:10:18 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/40677851,https://static.inaturalist.org/photos/64481446/medium.jpeg?1585107433,,,,1,0,FALSE,,"Los Angeles, California, United States",San Clemente,33.02238333,-118.6003639,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,40677855,2020/02/20 9:38 AM PST,2/20/2020 0:00,2/20/2020,2020,2,20,20:38:00,300,Pacific Time (US & Canada),266196,shrike2,2020-03-25 06:44:47 +0300,2020-03-25 07:10:10 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/40677855,https://static.inaturalist.org/photos/64481449/medium.jpg?1585107436,,,,1,0,FALSE,,"Los Angeles, California, United States",San Clemente,33.02248333,-118.6003806,50,50,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,40677856,2020/02/20 9:46 AM PST,2/20/2020 0:00,2/20/2020,2020,2,20,20:46:00,300,Pacific Time (US & Canada),266196,shrike2,2020-03-25 06:44:47 +0300,2020-03-25 07:10:00 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/40677856,https://static.inaturalist.org/photos/64481453/medium.jpg?1585107441,,,,1,0,FALSE,,"Los Angeles, California, United States",San Clemente,33.02250556,-118.6004722,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,40677858,2020/02/20 9:46 AM PST,2/20/2020 0:00,2/20/2020,2020,2,20,20:46:00,300,Pacific Time (US & Canada),266196,shrike2,2020-03-25 06:44:50 +0300,2020-03-25 07:10:37 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/40677858,https://static.inaturalist.org/photos/64481460/medium.jpg?1585107447,,,,1,0,FALSE,,"Los Angeles, California, United States",San Clemente,33.02250833,-118.6004694,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,40677861,2020/02/20 9:47 AM PST,2/20/2020 0:00,2/20/2020,2020,2,20,20:47:00,300,Pacific Time (US & Canada),266196,shrike2,2020-03-25 06:44:54 +0300,2020-03-25 07:09:51 +0300,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/40677861,https://static.inaturalist.org/photos/64481464/medium.jpg?1585107451,,,,1,0,FALSE,,"Los Angeles, California, United States",San Clemente,33.02251111,-118.6004639,5,5,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,Amber Snails,Succineidae,Amber Snails,Mollusca,86090,Mollusca,Gastropoda,Stylommatophora,Succineidae,,
iNaturalist,27757162,Thu Jun 27 2019 08:09:10 GMT-0700 (PDT),6/27/2019 0:00,6/27/2019,2019,6,27,18:09:10,300,Pacific Time (US & Canada),1474963,stephlbartlett,2019-06-27 18:12:13 +0300,2019-12-26 23:48:26 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/27757162,https://inaturalist-open-data.s3.amazonaws.com/photos/43221612/medium.jpg?1561648348,,,,4,0,FALSE,3,"San Clemente Island Underwater Range, , CA, US",San Clemente,32.97529637,-118.5494513,64,64,,,FALSE,,,,Los Angeles,California,United States,California,Los Angeles,White Italian Snail,Theba pisana,White Italian Snail,Mollusca,119608,Mollusca,Gastropoda,Stylommatophora,Helicidae,,
