"","id","observed_o","month","year","observed_1","time_obser","time_zone","user_id","user_login","created_at","updated_at","quality_gr","license","url","image_url","sound_url","tag_list","descriptio","num_identi","num_iden_1","captive_cu","oauth_appl","place_gues","island","latitude","longitude","positional","public_pos","geoprivacy","taxon_geop","coordinate","positionin","position_1","place_coun","place_stat","place_co_1","species_gu","scientificName","common_nam","iconic_tax","taxon_id","taxon_orde","taxon_fami","taxon_genu","taxon_spec","taxon_subs","order","acceptedFamily","acceptedGenus","acceptedName"
"215",65502175,"2020/11/23 2:27 PM PST",11,2020,"11/23/2020 0:00","2020-11-23 22:27:00 UTC","Pacific Time (US & Canada)",23091,"sue_meiman","2020-11-24 00:57:48 UTC","2020-12-22 03:32:09 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/65502175","https://inaturalist-open-data.s3.amazonaws.com/photos/105440942/medium.jpg?1606179235",,,,2,0,FALSE,,"Los Angeles County, CA, USA","San Clemente",33.01424626,-118.5674611,37,37,,,FALSE,,,"Los Angeles","California","United States","Common Tree Crickets","Oecanthus","Common Tree Crickets","Insecta",63036,"Orthoptera","Gryllidae","Oecanthus",,,"Orthoptera","Gryllidae","Oecanthus",
"216",66732037,"Thu Mar 07 2019 15:06:00 GMT-0800 (PST)",3,2019,"3/7/2019 0:00","2019-03-07 23:06:00 UTC","Pacific Time (US & Canada)",195291,"stephanomeria","2020-12-18 11:07:52 UTC","2021-05-08 00:23:32 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/66732037","https://inaturalist-open-data.s3.amazonaws.com/photos/107643056/medium.jpg?1608289688",,,"SBBG-SCL-TIC_003903",2,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.91918145,-118.4935524,319,319,,,FALSE,,,"Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"217",66732121,"Sat Jun 22 2019 15:12:00 GMT-0700 (PDT)",6,2019,"6/22/2019 0:00","2019-06-22 22:12:00 UTC","Pacific Time (US & Canada)",195291,"stephanomeria","2020-12-18 11:15:05 UTC","2020-12-24 22:19:46 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/66732121","https://inaturalist-open-data.s3.amazonaws.com/photos/107643198/medium.jpg?1608290121",,,"SBBG-SCL-TIC_003899",1,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.82548481,-118.365585,52,52,,,FALSE,,,"Los Angeles","California","United States","Saussure's Blue-winged Grasshopper","Leprus intermedius","Saussure's Blue-winged Grasshopper","Insecta",155259,"Orthoptera","Acrididae","Leprus","Leprus intermedius",,"Orthoptera","Acrididae","Leprus","Leprus intermedius"
"218",66732169,"Thu Jun 20 2019 15:18:00 GMT-0700 (PDT)",6,2019,"6/20/2019 0:00","2019-06-20 22:18:00 UTC","Pacific Time (US & Canada)",195291,"stephanomeria","2020-12-18 11:19:59 UTC","2020-12-24 22:20:04 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/66732169","https://inaturalist-open-data.s3.amazonaws.com/photos/107643300/medium.jpg?1608290437",,,"SBBG-SCL-TIC_003900",1,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.82615633,-118.3612892,35,35,,,FALSE,,,"Los Angeles","California","United States","Pallid-winged Grasshopper","Trimerotropis pallidipennis","Pallid-winged Grasshopper","Insecta",51493,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis pallidipennis",,"Orthoptera","Acrididae","Trimerotropis","Trimerotropis pallidipennis"
"219",66732263,"Mon Jun 24 2019 15:26:00 GMT-0700 (PDT)",6,2019,"6/24/2019 0:00","2019-06-24 22:26:00 UTC","Pacific Time (US & Canada)",195291,"stephanomeria","2020-12-18 11:28:26 UTC","2020-12-24 22:20:24 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/66732263","https://inaturalist-open-data.s3.amazonaws.com/photos/107643452/medium.jpg?1608290924",,,"SBBG-SCL-TIC_003906",1,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.86825241,-118.4939962,499,499,,,FALSE,,,"Los Angeles","California","United States","Prairie Tree Cricket","Oecanthus argentinus","Prairie Tree Cricket","Insecta",226219,"Orthoptera","Gryllidae","Oecanthus","Oecanthus argentinus",,"Orthoptera","Gryllidae","Oecanthus","Oecanthus argentinus"
"220",66732351,"Fri Jun 21 2019 15:32:00 GMT-0700 (PDT)",6,2019,"6/21/2019 0:00","2019-06-21 22:32:00 UTC","Pacific Time (US & Canada)",195291,"stephanomeria","2020-12-18 11:36:17 UTC","2020-12-24 22:20:45 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/66732351","https://inaturalist-open-data.s3.amazonaws.com/photos/107643701/medium.jpg?1608291401",,,"SBBG-SCL-TIC_003897",1,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.87519084,-118.4479105,391,391,,,FALSE,,,"Los Angeles","California","United States","Gryllus","Gryllus",,"Insecta",71251,"Orthoptera","Gryllidae","Gryllus",,,"Orthoptera","Gryllidae","Gryllus",
"221",66732462,"Thu Jun 20 2019 12:00:00 GMT-0700 (PDT)",6,2019,"6/20/2019 0:00","2019-06-20 19:00:00 UTC","Pacific Time (US & Canada)",195291,"stephanomeria","2020-12-18 11:44:12 UTC","2020-12-24 22:20:57 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/66732462","https://inaturalist-open-data.s3.amazonaws.com/photos/107643955/medium.jpg?1608291893",,,"SBBG-SCL-TIC_003909",1,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.82565237,-118.3596611,178,178,,,FALSE,,,"Los Angeles","California","United States","Band-winged Grasshoppers","Oedipodinae","Bandwing Grasshoppers","Insecta",129164,"Orthoptera","Acrididae",,,,"Orthoptera","Acrididae",,
"222",69401179,"2021-02-10 12:02:08 PM PST",2,2021,"2/10/2021 0:00","2021-02-10 20:02:08 UTC","Pacific Time (US & Canada)",2177281,"gheaton","2021-02-11 06:10:06 UTC","2021-05-07 00:27:41 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/69401179","https://inaturalist-open-data.s3.amazonaws.com/photos/112594869/medium.jpeg?1613023811",,,,2,0,FALSE,2,"Santa Cruz Island, California 93001, USA","Santa Cruz",34.02047231,-119.6896418,4,4,,,FALSE,"gps","gps","Santa Barbara","California","United States","Ammopelmatus","Ammopelmatus","North American Jerusalem Crickets","Insecta",86400,"Orthoptera","Stenopelmatidae","Ammopelmatus",,,"Orthoptera","Stenopelmatidae","Ammopelmatus",
"223",69401405,"2021-02-10 12:12:49 PM PST",2,2021,"2/10/2021 0:00","2021-02-10 20:12:49 UTC","Pacific Time (US & Canada)",2177281,"gheaton","2021-02-11 06:17:33 UTC","2021-05-07 00:27:35 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/69401405","https://inaturalist-open-data.s3.amazonaws.com/photos/112595122/medium.jpeg?1613024258",,,,2,0,FALSE,2,"Santa Cruz Island, California 93001, USA","Santa Cruz",34.02254444,-119.6924917,,,,,FALSE,"gps","gps","Santa Barbara","California","United States","Gryllus","Gryllus",,"Insecta",71251,"Orthoptera","Gryllidae","Gryllus",,,"Orthoptera","Gryllidae","Gryllus",
"224",69402389,"Wed Feb 10 2021 21:33:58 GMT-0800 (PST)",2,2021,"2/10/2021 0:00","2021-02-11 05:33:58 UTC","Pacific Time (US & Canada)",173183,"serpophaga","2021-02-11 07:05:55 UTC","2021-02-12 03:19:40 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/69402389","https://inaturalist-open-data.s3.amazonaws.com/photos/112597101/medium.jpg?1613027169",,,,1,0,FALSE,3,"Channel Islands National Park, CA, US","Santa Barbara",33.480605,-119.0295945,165,165,,,FALSE,,,"Santa Barbara","California","United States","Pristoceuthophilus","Pristoceuthophilus",,"Insecta",91306,"Orthoptera","Rhaphidophoridae","Pristoceuthophilus",,,"Orthoptera","Rhaphidophoridae","Pristoceuthophilus",
"225",69755828,"2019/04/13 11:48 AM PDT",4,2019,"4/13/2019 0:00","2019-04-13 18:48:00 UTC","Pacific Time (US & Canada)",6971,"silversea_starsong","2021-02-18 06:17:20 UTC","2021-05-07 00:26:34 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/69755828","https://inaturalist-open-data.s3.amazonaws.com/photos/113256661/medium.jpeg?1613622762",,,,3,0,FALSE,,"Santa Barbara County, CA, USA","Santa Cruz",34.012235,-119.7844217,,,,,FALSE,,,"Santa Barbara","California","United States","North American Jerusalem Crickets","Ammopelmatus","North American Jerusalem Crickets","Insecta",86400,"Orthoptera","Stenopelmatidae","Ammopelmatus",,,"Orthoptera","Stenopelmatidae","Ammopelmatus",
"226",69783136,"Thu Feb 18 2021 10:28:19 GMT-0800 (PST)",2,2021,"2/18/2021 0:00","2021-02-18 18:28:19 UTC","Pacific Time (US & Canada)",266196,"shrike2","2021-02-18 21:28:19 UTC","2021-05-08 00:23:26 UTC","research","CC-BY-NC-ND","https://www.inaturalist.org/observations/69783136","https://static.inaturalist.org/photos/113314142/medium.jpg?1613683709",,,,3,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.86533,-118.4233167,4,4,,,FALSE,,,"Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"227",70690049,"Sat Mar 06 2021 12:55:46 GMT-0800 (PST)",3,2021,"3/6/2021 0:00","2021-03-06 20:55:46 UTC","Pacific Time (US & Canada)",266196,"shrike2","2021-03-06 21:22:45 UTC","2021-05-08 00:23:21 UTC","research","CC-BY-NC-ND","https://www.inaturalist.org/observations/70690049","https://static.inaturalist.org/photos/114964938/medium.jpg?1615065775",,,,2,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.92339667,-118.493225,5,5,,,FALSE,,,"Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"228",71893257,"Tue Mar 23 2021 12:34:06 GMT-0700 (PDT)",3,2021,"3/23/2021 0:00","2021-03-23 19:34:06 UTC","Pacific Time (US & Canada)",266196,"shrike2","2021-03-23 19:36:09 UTC","2021-05-08 00:23:09 UTC","research","CC-BY-NC-ND","https://www.inaturalist.org/observations/71893257","https://static.inaturalist.org/photos/117123833/medium.jpg?1616528183",,,,2,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.91620333,-118.508025,4,4,,,FALSE,,,"Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"229",71931984,"2021/03/21 1:19 PM PDT",3,2021,"3/21/2021 0:00","2021-03-21 20:19:00 UTC","Pacific Time (US & Canada)",3494,"damontighe","2021-03-24 07:09:31 UTC","2021-05-06 23:17:17 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/71931984","https://inaturalist-open-data.s3.amazonaws.com/photos/117186382/medium.jpeg?1616561345",,,,2,0,FALSE,,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States","Santa Cruz",34.05042222,-119.5864333,23,23,,,FALSE,,,"Santa Barbara","California","United States","North American Jerusalem Crickets","Ammopelmatus","North American Jerusalem Crickets","Insecta",86400,"Orthoptera","Stenopelmatidae","Ammopelmatus",,,"Orthoptera","Stenopelmatidae","Ammopelmatus",
"230",72331322,"Sun Mar 28 2021 12:12:10 GMT-0700 (PDT)",3,2021,"3/28/2021 0:00","2021-03-28 19:12:10 UTC","Pacific Time (US & Canada)",246499,"sulavanderplank","2021-03-29 02:09:43 UTC","2021-05-08 00:22:57 UTC","research","CC-BY","https://www.inaturalist.org/observations/72331322","https://static.inaturalist.org/photos/117911261/medium.jpg?1616983803",,,,2,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.928425,-118.5102533,4,4,,,FALSE,,,"Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"231",72579499,"6/25/2019",6,2019,"6/25/2019 0:00",,"Pacific Time (US & Canada)",34488,"pileated","2021-04-01 02:43:17 UTC","2021-04-24 21:10:51 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/72579499","https://inaturalist-open-data.s3.amazonaws.com/photos/118356052/medium.jpg?1617243425",,"SBBG-SCL-TIC_000128","Collected by Robyn A. Shea in maritime desert scrub via 30 minute time-constrained search under stones. Images by Robert Crocco.",0,0,FALSE,,"Middle Ranch West, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty and large range of min and max elevation reflects the broad area from which the specimen was possibly sampled.","San Clemente",32.8692,-118.4944,350,350,,,FALSE,,,"Los Angeles","California","United States","True Crickets and Allies","Grylloidea","True Crickets and Allies","Insecta",50158,"Orthoptera",,,,,"Orthoptera",,,
"232",72630917,"6/21/2019",6,2019,"6/21/2019 0:00",,"Pacific Time (US & Canada)",34488,"pileated","2021-04-01 20:18:07 UTC","2021-04-24 21:50:19 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/72630917","https://inaturalist-open-data.s3.amazonaws.com/photos/118448201/medium.jpg?1617306494",,"SBBG-SCL-TIC_000166","Collected by @pileated and @serpophaga in maritime desert scrub in upper spray zone rock piles. Images by Leah C. Makler.",0,0,FALSE,,"China Point, San Clemente Island, Los Angeles County, CA, USA.","San Clemente",32.8022,-118.4251,10,10,,,FALSE,,,"Los Angeles","California","United States","Cnemotettix","Cnemotettix","Silk-spinning Crickets","Insecta",247357,"Orthoptera","Anostostomatidae","Cnemotettix",,,"Orthoptera","Anostostomatidae","Cnemotettix",
"233",74055140,"Wed Apr 14 2021 18:41:49 GMT-0700 (PDT)",4,2021,"4/14/2021 0:00","2021-04-15 01:41:49 UTC","Pacific Time (US & Canada)",3895733,"daytripperhikes","2021-04-15 16:43:55 UTC","2021-05-06 23:16:42 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/74055140","https://inaturalist-open-data.s3.amazonaws.com/photos/120989470/medium.jpg?1618505045",,,,3,0,FALSE,3,"Channel Islands National Park, CA, US","Santa Cruz",34.05123883,-119.5695417,5,5,,,FALSE,,,"Santa Barbara","California","United States","Long-horned Orthopterans","Ensifera","Long-horned Orthopterans","Insecta",132694,"Orthoptera",,,,,,,,
"234",74490003,"Sun Apr 18 2021 09:10:35 GMT-0700 (PDT)",4,2021,"4/18/2021 0:00","2021-04-18 16:10:35 UTC","Pacific Time (US & Canada)",246499,"sulavanderplank","2021-04-19 05:37:24 UTC","2021-05-08 00:22:51 UTC","research","CC-BY","https://www.inaturalist.org/observations/74490003","https://inaturalist-open-data.s3.amazonaws.com/photos/121750708/medium.jpg?1618810651",,,,2,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.86846167,-118.4391333,3,3,,,FALSE,,,"Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"235",76015400,"Fri Apr 30 2021 10:01:50 GMT-0700 (PDT)",4,2021,"4/30/2021 0:00","2021-04-30 17:01:50 UTC","Pacific Time (US & Canada)",215499,"maybarra","2021-05-01 02:33:19 UTC","2021-05-08 00:22:46 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/76015400","https://inaturalist-open-data.s3.amazonaws.com/photos/124529447/medium.jpg?1619872437",,,,2,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.87818,-118.4328083,3,3,,,FALSE,,,"Los Angeles","California","United States","Gray Bird Grasshopper","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"236",78011969,"Fri May 07 2021 06:55:00 GMT-0700 (PDT)",5,2021,"5/7/2021 0:00","2021-05-07 13:55:00 UTC","Pacific Time (US & Canada)",481431,"megakylie","2021-05-09 04:11:33 UTC","2021-05-11 00:56:57 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/78011969","https://inaturalist-open-data.s3.amazonaws.com/photos/127625320/medium.jpg?1620533498",,,"Harassed me for two nights before I finally found it, so it didn’t deserve good pictures.",1,0,FALSE,3,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US","Santa Rosa",33.99892102,-120.0654301,5,5,,,FALSE,,,"Santa Barbara","California","United States","Gryllus","Gryllus",,"Insecta",71251,"Orthoptera","Gryllidae","Gryllus",,,"Orthoptera","Gryllidae","Gryllus",
"237",80510652,"2021/05/25 7:47 AM PDT",5,2021,"5/25/2021 0:00","2021-05-25 14:47:00 UTC","Pacific Time (US & Canada)",80984,"kimssight","2021-05-27 18:44:54 UTC","2021-05-28 02:11:29 UTC","needs_id",,"https://www.inaturalist.org/observations/80510652","https://static.inaturalist.org/photos/131957422/medium.jpg?1622139124",,"American Kestrel - Falco sparverius, CA, LA County, birds, catalina, hawks and raptors, places",,1,0,FALSE,,"Los Angeles County, CA, USA","Santa Catalina",33.43743299,-118.4976711,59,59,,,FALSE,,,"Los Angeles","California","United States","Grasshoppers, Crickets, and Katydids","Orthoptera","Grasshoppers, Crickets, and Katydids","Insecta",47651,"Orthoptera",,,,,"Orthoptera",,,
"238",80510700,"2021/05/25 11:48 AM PDT",5,2021,"5/25/2021 0:00","2021-05-25 18:48:00 UTC","Pacific Time (US & Canada)",80984,"kimssight","2021-05-27 18:45:07 UTC","2021-05-28 06:08:49 UTC","needs_id",,"https://www.inaturalist.org/observations/80510700","https://static.inaturalist.org/photos/131957655/medium.jpg?1622139195",,,,0,0,FALSE,,"Los Angeles County, CA, USA","Santa Catalina",33.43795715,-118.5000641,57,57,,,FALSE,,,"Los Angeles","California","United States","Clear-winged Grasshopper","Camnula pellucida","Clear-winged Grasshopper","Insecta",155274,"Orthoptera","Acrididae","Camnula","Camnula pellucida",,"Orthoptera","Acrididae","Camnula","Camnula pellucida"
"239",80510701,"2021/05/25 11:48 AM PDT",5,2021,"5/25/2021 0:00","2021-05-25 18:48:00 UTC","Pacific Time (US & Canada)",80984,"kimssight","2021-05-27 18:45:08 UTC","2021-05-28 06:08:59 UTC","needs_id",,"https://www.inaturalist.org/observations/80510701","https://static.inaturalist.org/photos/131957670/medium.jpg?1622139198",,,,0,0,FALSE,,"Los Angeles County, CA, USA","Santa Catalina",33.43795715,-118.5000641,57,57,,,FALSE,,,"Los Angeles","California","United States","Clear-winged Grasshopper","Camnula pellucida","Clear-winged Grasshopper","Insecta",155274,"Orthoptera","Acrididae","Camnula","Camnula pellucida",,"Orthoptera","Acrididae","Camnula","Camnula pellucida"
"240",80908283,"2021-04-21 8:07:06 AM PDT",4,2021,"4/21/2021 0:00","2021-04-21 15:07:06 UTC","Pacific Time (US & Canada)",1824148,"christianelliott1","2021-05-30 17:20:37 UTC","2021-06-06 05:16:12 UTC","needs_id",,"https://www.inaturalist.org/observations/80908283","https://static.inaturalist.org/photos/132650680/medium.jpeg?1622395258",,,,1,0,FALSE,2,"Santa Cruz Island, California 93001, USA","Santa Cruz",34.0481671,-119.5613002,,,,,FALSE,"gps","gps","Santa Barbara","California","United States","North American Jerusalem Crickets","Ammopelmatus","North American Jerusalem Crickets","Insecta",86400,"Orthoptera","Stenopelmatidae","Ammopelmatus",,,"Orthoptera","Stenopelmatidae","Ammopelmatus",
"241",83440205,"2013/05/19 8:29 AM HST",5,2013,"5/19/2013 0:00","2013-05-19 18:29:00 UTC","Hawaii",150454,"david99","2021-06-17 22:16:46 UTC","2021-06-24 04:58:21 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/83440205","https://inaturalist-open-data.s3.amazonaws.com/photos/137038555/medium.jpeg?1623968094",,,,1,0,FALSE,,"Santa Barbara County, CA, USA","Santa Cruz",33.99916667,-119.7218333,,,,,FALSE,,,"Santa Barbara","California","United States","Grasshoppers, Crickets, and Katydids","Orthoptera","Grasshoppers, Crickets, and Katydids","Insecta",47651,"Orthoptera",,,,,"Orthoptera",,,
"242",83440212,"Sun May 19 2013 10:47:00 GMT-0700 (PDT)",5,2013,"5/19/2013 0:00","2013-05-19 17:47:00 UTC","Pacific Time (US & Canada)",150454,"david99","2021-06-17 22:16:48 UTC","2021-07-30 16:00:47 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/83440212","https://inaturalist-open-data.s3.amazonaws.com/photos/137038644/medium.jpeg?1623968130",,,,3,0,FALSE,,"Santa Barbara County, CA, USA","Santa Cruz",33.99557981,-119.7218333,877,877,,,FALSE,,,"Santa Barbara","California","United States","North American Jerusalem Crickets","Ammopelmatus","North American Jerusalem Crickets","Insecta",86400,"Orthoptera","Stenopelmatidae","Ammopelmatus",,,"Orthoptera","Stenopelmatidae","Ammopelmatus",
"243",84929026,"6/26/2021 8:28",6,2021,"6/26/2021 0:00","2021-06-26 15:28:38 UTC","Pacific Time (US & Canada)",1404384,"kevincelniker","2021-06-29 02:26:45 UTC","2021-06-30 14:10:10 UTC","needs_id",,"https://www.inaturalist.org/observations/84929026","https://static.inaturalist.org/photos/139652263/medium.jpeg?1624933608",,,,0,0,FALSE,2,"Los Angeles County, CA, USA","San Clemente",33.01678497,-118.574911,,,,,FALSE,"gps","gps","Los Angeles","California","United States","Short-horned Grasshoppers","Acrididae","Short-horned Grasshoppers","Insecta",47649,"Orthoptera","Acrididae",,,,"Orthoptera","Acrididae",,
"244",87472022,"Sat Jul 17 2021 14:49:25 GMT-0700 (PDT)",7,2021,"7/17/2021 0:00","2021-07-17 21:49:25 UTC","Pacific Time (US & Canada)",3515540,"jmontoya16","2021-07-17 22:49:21 UTC","2021-07-18 15:16:47 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/87472022","https://inaturalist-open-data.s3.amazonaws.com/photos/144220517/medium.jpg?1626562302",,,,1,0,FALSE,3,"Santa Catalina Island, CA, US","Santa Catalina",33.46918833,-118.532425,65,65,,,FALSE,,,"Los Angeles","California","United States","Short-horned Grasshoppers","Schistocerca nitens","Gray Bird Grasshopper","Insecta",52158,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens",,"Orthoptera","Acrididae","Schistocerca","Schistocerca nitens"
"245",89202437,"7/28/2021 15:51",7,2021,"7/28/2021 0:00","2021-07-28 22:51:48 UTC","Pacific Time (US & Canada)",772899,"ljbrenner","2021-07-30 15:59:15 UTC","2021-08-01 03:10:49 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/89202437","https://inaturalist-open-data.s3.amazonaws.com/photos/147280570/medium.jpeg?1627660758",,,,1,0,FALSE,2,"Santa Cruz Island, California 93001, USA","Santa Cruz",34.01707921,-119.6054583,95,95,,,FALSE,"gps","gps","Santa Barbara","California","United States","North American Jerusalem Crickets","Ammopelmatus","North American Jerusalem Crickets","Insecta",86400,"Orthoptera","Stenopelmatidae","Ammopelmatus",,,"Orthoptera","Stenopelmatidae","Ammopelmatus",
"246",89561352,"Sun Aug 01 2021 15:41:02 GMT-0700 (PDT)",8,2021,"8/1/2021 0:00","2021-08-01 22:41:02 UTC","Pacific Time (US & Canada)",400200,"vdunch","2021-08-01 22:42:05 UTC","2021-09-05 19:15:33 UTC","needs_id",,"https://www.inaturalist.org/observations/89561352","https://static.inaturalist.org/photos/155443158/medium.jpg?1630869329",,,,0,0,FALSE,3,"South Beach, Avalon, CA, US","Santa Catalina",33.34319336,-118.3248759,65,65,,,FALSE,,,"Los Angeles","California","United States",,"Capnobotes fuliginosus","Sooty Longwing","Insecta",461460,"Orthoptera","Tettigoniidae","Capnobotes","Capnobotes fuliginosus",,"Orthoptera","Tettigoniidae","Capnobotes","Capnobotes fuliginosus"
"247",90146494,"Fri Aug 06 2021 07:37:08 GMT-0700 (PDT)",8,2021,"8/6/2021 0:00","2021-08-06 14:37:08 UTC","Pacific Time (US & Canada)",266196,"shrike2","2021-08-06 14:42:05 UTC","2021-08-06 14:42:26 UTC","needs_id","CC-BY-NC-ND","https://www.inaturalist.org/observations/90146494","https://inaturalist-open-data.s3.amazonaws.com/photos/148951366/medium.jpg?1628260929",,,,0,0,FALSE,3,"San Clemente Island Underwater Range, CA, US","San Clemente",32.91757167,-118.4866717,4,4,,,FALSE,,,"Los Angeles","California","United States",,"Scudderia","Scudder's Bush Katydids","Insecta",55958,"Orthoptera","Tettigoniidae","Scudderia",,,"Orthoptera","Tettigoniidae","Scudderia",
"248",91885748,"Wed Aug 18 2021 11:51:42 GMT-0700 (PDT)",8,2021,"8/18/2021 0:00","2021-08-18 18:51:42 UTC","Pacific Time (US & Canada)",682364,"lwind54","2021-08-20 19:49:15 UTC","2021-08-25 03:51:04 UTC","needs_id",,"https://www.inaturalist.org/observations/91885748","https://static.inaturalist.org/photos/152057463/medium.jpg?1629488958",,,"Inland from Scorpion Landing, near service road (from Kayak base to water tanks). Santa Cruz Island",1,0,FALSE,3,"Channel Islands National Park, CA, US","Santa Cruz",34.04992783,-119.5620633,4,4,,,FALSE,,,"Santa Barbara","California","United States","Mexican Bush Katydid","Scudderia mexicana","Mexican Bush Katydid","Insecta",153211,"Orthoptera","Tettigoniidae","Scudderia","Scudderia mexicana",,"Orthoptera","Tettigoniidae","Scudderia","Scudderia mexicana"
"249",92428314,"2021/08/21 2:06 PM UTC",8,2021,"8/21/2021 0:00","2021-08-21 14:06:00 UTC","UTC",2795056,"aramacao59","2021-08-25 02:46:40 UTC","2021-08-25 02:54:43 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/92428314","https://inaturalist-open-data.s3.amazonaws.com/photos/153039781/medium.jpeg?1629859414",,,"On San Miguel Island",1,0,FALSE,,"Santa Barbara County, CA, USA","San Miguel",34.03433889,-120.4253694,5,5,,,FALSE,,,"Santa Barbara","California","United States","Trimerotropini","Trimerotropini",,"Insecta",523486,"Orthoptera","Acrididae",,,,"Orthoptera","Acrididae",,
