"","source","year","month","island","order","acceptedFamily","acceptedGenus","acceptedName"
"18745","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18746","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18747","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18748","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18749","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18750","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18751","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18752","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18753","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18754","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18755","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18756","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18757","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18758","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18759","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18760","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18761","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18762","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18763","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18764","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18765","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18766","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18767","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18768","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18769","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18770","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18771","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18772","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18773","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18774","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18775","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18776","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18777","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18778","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18779","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18780","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18781","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18782","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18783","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18784","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18785","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18786","LACM",1940,4,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18787","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18788","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18789","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18790","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18791","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18792","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18793","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18794","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18795","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18796","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18797","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18798","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18799","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18800","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18801","LACM",1940,11,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18802","LACM",1940,4,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18803","LACM",1940,4,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18804","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18805","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18806","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18807","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18808","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18809","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18810","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18811","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18812","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18813","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18814","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18815","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18816","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18817","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18818","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18819","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18820","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18821","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18822","LACM",1941,3,"Santa Rosa","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18823","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18824","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18825","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18826","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Cafius","Cafius canescens"
"18827","LACM",1939,7,"Santa Rosa","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18828","LACM",1941,3,"Santa Rosa","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18829","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18830","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18831","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18832","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18833","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18834","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18835","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18836","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18837","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18838","LACM",1939,7,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18839","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18840","LACM",1940,4,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18841","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18842","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18843","LACM",1939,8,"San Miguel","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18844","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18845","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18846","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18847","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18848","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18849","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18850","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18851","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18852","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18853","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18854","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18855","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18856","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18857","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18858","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18859","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18860","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18861","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18862","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18863","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18864","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18865","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18866","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18867","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18868","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18869","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18870","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18871","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18872","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18873","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18874","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18875","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18876","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18877","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18878","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18879","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18880","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18881","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18882","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18883","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18884","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18885","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18886","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18887","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18888","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18889","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18890","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18891","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18892","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18893","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18894","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18895","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18896","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18897","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18898","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18899","LACM",1939,7,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18900","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18901","LACM",1980,2,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18902","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18903","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18904","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18905","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18906","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18907","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18908","LACM",1939,8,"Santa Cruz","Coleoptera","Staphylinidae","Cafius","Cafius seminitens"
"18909","LACM",1978,5,"Santa Rosa","Coleoptera","Staphylinidae","Creophilus","Creophilus maxillosus"
"18910","LACM",1939,12,"San Clemente","Coleoptera","Staphylinidae","Creophilus","Creophilus maxillosus"
"18911","LACM",1980,5,"San Miguel","Coleoptera","Staphylinidae","Hadrotes","Hadrotes crassus"
"18912","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae","Thinopinus","Thinopinus pictus"
"18913","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18914","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18915","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18916","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18917","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18918","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18919","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18920","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18921","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18922","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18923","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18924","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18925","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18926","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18927","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18928","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18929","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18930","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18931","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18932","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18933","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18934","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18935","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18936","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18937","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18938","LACM",1939,8,"Santa Rosa","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18939","LACM",1939,8,"Santa Barbara","Coleoptera","Staphylinidae","Philonthus","Philonthus cruentatus"
"18940","LACM",1984,5,"Santa Catalina","Coleoptera","Staphylinidae",,
"18941","LACM",1941,2,"San Clemente","Coleoptera","Staphylinidae",,
"18942","LACM",1979,6,"San Nicolas","Coleoptera","Staphylinidae",,
"18943","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae",,
"18944","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae",,
"18945","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae",,
"18946","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae",,
"18947","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae",,
"18948","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae",,
"18949","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae",,
"18950","LACM",1940,4,"San Nicolas","Coleoptera","Staphylinidae",,
