record,source,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,iconic_taxon_name,taxon_id,taxon_family_name,acceptedFamily,taxon_genus_name,acceptedGenus,taxon_species_name,taxon_subspecies_name,id,month,year,time_obser,ved_at,time_3,time_zone,scientificName,order,acceptedName,common_name,user_login,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id
occurrence,iNaturalist,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Cruz,34.05056667,-119.5643222,5,5,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,40927004,7,2019,7/6/19,21:22:00,100,Pacific Time (US & Canada),Phidippus,Araneae,,,emilychebul,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/40927004,https://inaturalist-open-data.s3.amazonaws.com/photos/64880070/medium.jpeg?1585436293,,2,0,FALSE,
occurrence,iNaturalist,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Cruz,34.02600833,-119.5456306,5,5,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,40935782,7,2019,7/7/19,22:11:00,100,Pacific Time (US & Canada),Phidippus,Araneae,,,emilychebul,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/40935782,https://inaturalist-open-data.s3.amazonaws.com/photos/64900089/medium.jpeg?1585446781,,2,0,FALSE,
occurrence,iNaturalist,"Harbor Blvd, Ventura, CA 93001, USA",Santa Cruz,33.99347305,-119.7047348,,,,,FALSE,gps,gps,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,10585931,4,2018,4/3/18,0:11:48,100,Pacific Time (US & Canada),Phidippus,Araneae,,,upandadam,needs_id,,https://www.inaturalist.org/observations/10585931,https://static.inaturalist.org/photos/14755640/medium.jpg?1522727026,,2,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.85847288,-118.4644279,1973,1973,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,5799114,4,2017,4/17/17,17:25:00,100,Pacific Time (US & Canada),Phidippus,Araneae,,,blake911,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5799114,https://inaturalist-open-data.s3.amazonaws.com/photos/7207055/medium.jpeg?1492462681,Phidippus johnsoni?,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.92222303,-118.4999741,675,675,,,FALSE,,,Jumping Spiders,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,14624362,7,2018,7/22/18,23:46:00,100,Pacific Time (US & Canada),Phidippus,Araneae,,,sue_meiman,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14624362,https://inaturalist-open-data.s3.amazonaws.com/photos/21806766/medium.jpg?1532302552,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.91813689,-118.4906002,352,352,,,FALSE,gps,gps,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,21231297,3,2019,3/7/19,18:26:27,0,Pacific Time (US & Canada),Phidippus,Araneae,,,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/21231297,https://inaturalist-open-data.s3.amazonaws.com/photos/32821229/medium.jpeg?1552578055,Dark Phidippus at the bottom of the Opuntia blade. Beat sheet 2.4,1,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.91888889,-118.4902778,,,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,21769790,,,,,,Pacific Time (US & Canada),Phidippus,Araneae,,,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21769790,https://inaturalist-open-data.s3.amazonaws.com/photos/33715653/medium.jpeg?1553924173,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.91841333,-118.4882233,,,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,21786946,3,2019,3/22/19,21:51:00,0,Pacific Time (US & Canada),Phidippus,Araneae,,,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21786946,https://inaturalist-open-data.s3.amazonaws.com/photos/33746121/medium.jpeg?1553968246,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.86812,-118.4900917,,,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,21907639,3,2019,3/28/19,17:04:00,0,Pacific Time (US & Canada),Phidippus,Araneae,,,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21907639,https://inaturalist-open-data.s3.amazonaws.com/photos/33938586/medium.jpeg?1554189883,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.868755,-118.4916167,,,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,21908446,3,2019,3/28/19,17:57:00,0,Pacific Time (US & Canada),Phidippus,Araneae,,,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21908446,https://inaturalist-open-data.s3.amazonaws.com/photos/33947314/medium.jpeg?1554212859,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.90978705,-118.5313271,245,245,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,23421020,4,2019,4/26/19,20:44:00,100,Pacific Time (US & Canada),Phidippus,Araneae,,,blake911,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/23421020,https://inaturalist-open-data.s3.amazonaws.com/photos/36268439/medium.jpeg?1556386914,,3,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.86867523,-118.4885941,,,,,FALSE,gps,gps,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,25097623,5,2019,5/3/19,17:14:14,100,Pacific Time (US & Canada),Phidippus,Araneae,,,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/25097623,https://inaturalist-open-data.s3.amazonaws.com/photos/38843812/medium.jpg?1557812700,,2,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.87692778,-118.4852833,5,5,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,25287859,4,2019,4/11/19,16:53:00,100,Pacific Time (US & Canada),Phidippus,Araneae,,,stephanomeria,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/25287859,https://inaturalist-open-data.s3.amazonaws.com/photos/39151315/medium.jpeg?1558136464,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.91534039,-118.5245378,526,526,,,FALSE,gps,gps,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,25971816,5,2019,5/28/19,21:01:46,100,Pacific Time (US & Canada),Phidippus,Araneae,,,alex806,needs_id,,https://www.inaturalist.org/observations/25971816,https://static.inaturalist.org/photos/40286225/medium.jpeg?1559089769,,3,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.82637405,-118.3614883,,,,,FALSE,gps,gps,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,26536463,5,2019,5/31/19,19:07:47,100,Pacific Time (US & Canada),Phidippus,Araneae,,,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/26536463,https://inaturalist-open-data.s3.amazonaws.com/photos/41214003/medium.jpg?1559885443,From BS.5.31.7,2,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.82687378,-118.3659973,,,,,FALSE,gps,gps,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,28220006,6,2019,6/22/19,21:07:21,100,Pacific Time (US & Canada),Phidippus,Araneae,,,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/28220006,https://inaturalist-open-data.s3.amazonaws.com/photos/43975941/medium.jpg?1562311861,,1,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.82619476,-118.3615036,,,,,FALSE,gps,gps,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,28220581,6,2019,6/20/19,21:31:17,100,Pacific Time (US & Canada),Phidippus,Araneae,,,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/28220581,https://inaturalist-open-data.s3.amazonaws.com/photos/43976688/medium.jpg?1562313163,,1,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.82601003,-118.3607813,176,176,,,FALSE,gps,gps,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,28251754,6,2019,6/29/19,19:33:41,100,Pacific Time (US & Canada),Phidippus,Araneae,,,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/28251754,https://inaturalist-open-data.s3.amazonaws.com/photos/44027491/medium.jpg?1562360203,,1,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.86832047,-118.4889374,,,,,FALSE,gps,gps,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,28252048,6,2019,6/24/19,20:10:17,100,Pacific Time (US & Canada),Phidippus,Araneae,,,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/28252048,https://inaturalist-open-data.s3.amazonaws.com/photos/44028065/medium.jpeg?1562360540,,1,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.84570964,-118.4453057,202,202,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,28400469,7,2019,7/7/19,20:48:00,100,Pacific Time (US & Canada),Phidippus,Araneae,,,sue_meiman,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/28400469,https://inaturalist-open-data.s3.amazonaws.com/photos/44270149/medium.jpg?1562542585,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.91635886,-118.486809,606,606,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,41857071,6,2019,6/20/19,1:45:00,100,Pacific Time (US & Canada),Phidippus,Araneae,,,serpophaga,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41857071,https://inaturalist-open-data.s3.amazonaws.com/photos/66417453/medium.jpeg?1586554270,,2,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.88052082,-118.4867899,62,62,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,50467530,6,2020,6/21/20,16:22:00,100,Pacific Time (US & Canada),Phidippus,Araneae,,,sue_meiman,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/50467530,https://inaturalist-open-data.s3.amazonaws.com/photos/80131680/medium.jpg?1592771600,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,33.01769197,-118.578902,,,,,FALSE,gps,gps,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,84929001,6,2021,6/26/21,15:53:57,100,Pacific Time (US & Canada),Phidippus,Araneae,,,kevincelniker,needs_id,,https://www.inaturalist.org/observations/84929001,https://static.inaturalist.org/photos/139652200/medium.jpeg?1624933590,,2,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.82793043,-118.4200102,5,5,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,10576565,4,2018,4/2/18,18:20:31,100,Pacific Time (US & Canada),Phidippus,Araneae,,,vireolanius,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10576565,https://inaturalist-open-data.s3.amazonaws.com/photos/14740010/medium.jpg?1522701317,Two brown stripes on abdomen ,2,0,FALSE,3
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.86994934,-118.4957581,,,,,FALSE,gps,gps,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,21832862,3,2019,3/27/19,18:24:18,0,Pacific Time (US & Canada),Phidippus,Araneae,,,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/21832862,https://inaturalist-open-data.s3.amazonaws.com/photos/33822459/medium.jpg?1554052242,,1,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.87688941,-118.4349073,8,8,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,22516561,4,2019,4/14/19,19:36:32,100,Pacific Time (US & Canada),Phidippus,Araneae,,,demi5,needs_id,,https://www.inaturalist.org/observations/22516561,https://static.inaturalist.org/photos/34884668/medium.jpeg?1555344633,Spider,3,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.90519347,-118.4741975,5,5,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,37077154,12,2019,12/29/19,20:17:36,0,Pacific Time (US & Canada),Phidippus,Araneae,,,shrike2,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/37077154,https://static.inaturalist.org/photos/58718051/medium.jpg?1577655561,,2,0,FALSE,3
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.96533924,-118.5389955,5,5,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,37568274,1,2020,1/13/20,17:57:58,0,Pacific Time (US & Canada),Phidippus,Araneae,,,shrike2,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/37568274,https://static.inaturalist.org/photos/59581019/medium.jpg?1578953546,,1,0,FALSE,3
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.99675296,-118.5564575,13,13,,,FALSE,,,,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,38778140,2,2020,2/7/20,20:30:24,0,Pacific Time (US & Canada),Phidippus,Araneae,,,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38778140,https://inaturalist-open-data.s3.amazonaws.com/photos/61684323/medium.jpg?1581988228,,2,0,FALSE,3
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,33.0087262,-118.5667808,13,13,,,FALSE,,,,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,38781223,2,2020,2/6/20,18:06:48,0,Pacific Time (US & Canada),Phidippus,Araneae,,,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38781223,https://inaturalist-open-data.s3.amazonaws.com/photos/61689955/medium.jpg?1581993162,,1,0,FALSE,3
occurrence,iNaturalist,"Los Angeles, California, United States",Santa Catalina,33.472795,-118.5510633,,,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,3803277,7,2016,7/31/16,18:01:00,100,Pacific Time (US & Canada),Phidippus,Araneae,,,yetikat,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3803277,https://inaturalist-open-data.s3.amazonaws.com/photos/4441813/medium.jpeg?1470328015,OLYMPUS DIGITAL CAMERA,2,0,FALSE,
occurrence,iNaturalist,"Los Angeles, California, United States",Santa Catalina,33.47267333,-118.5512883,,,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,3803700,7,2016,7/31/16,19:41:00,100,Pacific Time (US & Canada),Phidippus,Araneae,,,yetikat,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3803700,https://inaturalist-open-data.s3.amazonaws.com/photos/4442786/medium.jpeg?1470334338,OLYMPUS DIGITAL CAMERA,2,0,FALSE,
occurrence,iNaturalist,"Los Angeles, California, United States",Santa Catalina,33.43572833,-118.5023467,,,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,3803895,7,2016,7/30/16,17:04:00,100,Pacific Time (US & Canada),Phidippus,Araneae,,,yetikat,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3803895,https://inaturalist-open-data.s3.amazonaws.com/photos/4443450/medium.jpg?1470339987,OLYMPUS DIGITAL CAMERA,2,0,FALSE,
occurrence,iNaturalist,"Los Angeles, California, United States",Santa Catalina,33.32818667,-118.3398717,,,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,22266085,4,2019,4/3/19,23:42:00,100,Pacific Time (US & Canada),Phidippus,Araneae,,,naturenate,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22266085,https://static.inaturalist.org/photos/34479219/medium.jpeg?1554860571,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles, California, United States",Santa Catalina,33.39914,-118.4079567,,,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,22959070,4,2019,4/5/19,1:05:00,100,Pacific Time (US & Canada),Phidippus,Araneae,,,naturenate,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22959070,https://static.inaturalist.org/photos/35586380/medium.jpeg?1556048627,,2,0,FALSE,
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.896745,-118.4932633,5,5,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,47910022,5,2020,5/30/20,17:22:34,100,Pacific Time (US & Canada),Phidippus,Araneae,,,vireolanius,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/47910022,https://inaturalist-open-data.s3.amazonaws.com/photos/75998153/medium.jpg?1590878286,,1,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.924805,-118.4939583,4,4,,,FALSE,,,,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,49475314,6,2020,6/13/20,17:59:07,100,Pacific Time (US & Canada),Phidippus,Araneae,,,shrike2,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/49475314,https://static.inaturalist.org/photos/78538617/medium.jpg?1592074149,,0,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.95521667,-118.546875,4,4,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,72478707,3,2021,3/26/21,18:44:24,0,Pacific Time (US & Canada),Phidippus,Araneae,,,maybarra,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/72478707,https://inaturalist-open-data.s3.amazonaws.com/photos/118175607/medium.jpg?1617140701,,2,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.905955,-118.4758083,4,4,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,76661493,5,2021,5/2/21,18:47:28,100,Pacific Time (US & Canada),Phidippus,Araneae,,,shrike2,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/76661493,https://inaturalist-open-data.s3.amazonaws.com/photos/125386414/medium.jpg?1619984358,,2,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island, California, USA",San Clemente,32.87778323,-118.5172174,3236,3236,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,17977709,10,2018,10/29/18,20:40:00,0,Pacific Time (US & Canada),Phidippus,Araneae,,,jim_carretta,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/17977709,https://inaturalist-open-data.s3.amazonaws.com/photos/27478086/medium.jpeg?1540950988,with hoverfly prey,3,0,FALSE,
occurrence,iNaturalist,"San Nicolas Island, CA",San Nicolas,33.246452,-119.499169,8236,8236,,,FALSE,,google,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,14692238,7,2018,7/21/18,18:40:53,100,Pacific Time (US & Canada),Phidippus,Araneae,,,gbentall,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14692238,https://inaturalist-open-data.s3.amazonaws.com/photos/21904963/medium.jpg?1532453224,,2,0,FALSE,3
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Barbara,33.47978611,-119.0359722,5,5,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,73460756,3,2019,3/22/19,17:31:00,0,Pacific Time (US & Canada),Phidippus,Araneae,,,serpophaga,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/73460756,https://inaturalist-open-data.s3.amazonaws.com/photos/119933789/medium.jpeg?1618027623,,1,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Barbara,33.47581944,-119.0346083,5,5,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,73463560,3,2019,3/23/19,17:07:00,0,Pacific Time (US & Canada),Phidippus,Araneae,,,serpophaga,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/73463560,https://inaturalist-open-data.s3.amazonaws.com/photos/119940017/medium.jpeg?1618031168,,2,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Barbara,33.47625278,-119.0339667,5,5,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,73464119,3,2019,3/23/19,17:22:00,0,Pacific Time (US & Canada),Phidippus,Araneae,,,serpophaga,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/73464119,https://inaturalist-open-data.s3.amazonaws.com/photos/119941153/medium.jpeg?1618031857,,0,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.04714801,-119.5559263,152,152,,,FALSE,,,Phidippus,Arachnida,53810,Salticidae,Salticidae,Phidippus,Phidippus,,,6362104,5,2017,5/24/17,21:08:00,100,Pacific Time (US & Canada),Phidippus,Araneae,,,dlbowls,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/6362104,https://inaturalist-open-data.s3.amazonaws.com/photos/8024257/medium.jpg?1495753190,,2,0,FALSE,
