record,source,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,acceptedName,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_family_name,acceptedFamily,taxon_genus_name,acceptedGenus,taxon_species_name,taxon_subspecies_name,id,month,year,time_observed_at_date,time_observed_at_time,time_obs_3,time_zone,user_login,created_at,updated_at,quality_grade,license,url,image_url,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id
occurrence,iNaturalist,"Los Angeles County, CA, USA",Santa Catalina,33.4445858,-118.4824262,150,150,,,FALSE,,,Stigmella,Stigmella,,,Insecta,211345,Lepidoptera,Nepticulidae,Nepticulidae,Stigmella,Stigmella,,,10421232,3,2018,3/25/18,1:41:00,300,Pacific Time (US & Canada),neontetraploid,2018-03-26 01:53:50 +0300,2019-01-19 19:47:06 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10421232,https://inaturalist-open-data.s3.amazonaws.com/photos/14475665/medium.jpeg?1522016557,1,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,33.99654,-119.7160433,,,,,FALSE,,,Stigmella,Stigmella,,,Insecta,211345,Lepidoptera,Nepticulidae,Nepticulidae,Stigmella,Stigmella,,,11383575,4,2018,4/20/18,17:45:00,300,Pacific Time (US & Canada),silversea_starsong,2018-04-24 07:04:15 +0300,2019-02-20 08:41:33 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11383575,https://inaturalist-open-data.s3.amazonaws.com/photos/16224169/medium.jpeg?1524542131,1,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.99514833,-119.71701,,,,,FALSE,,,Stigmella,Stigmella,,,Insecta,211345,Lepidoptera,Nepticulidae,Nepticulidae,Stigmella,Stigmella,,,70183777,4,2019,4/11/19,22:17:00,300,Pacific Time (US & Canada),silversea_starsong,2021-02-26 07:42:22 +0300,2021-02-26 17:58:39 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/70183777,https://inaturalist-open-data.s3.amazonaws.com/photos/114037425/medium.jpeg?1614309735,1,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.99582,-119.715765,,,,,FALSE,,,Stigmella,Stigmella,,,Insecta,211345,Lepidoptera,Nepticulidae,Nepticulidae,Stigmella,Stigmella,,,70364674,4,2019,4/14/19,0:02:00,300,Pacific Time (US & Canada),silversea_starsong,2021-03-01 04:44:51 +0300,2021-03-07 19:31:54 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/70364674,https://inaturalist-open-data.s3.amazonaws.com/photos/114373506/medium.jpeg?1614562527,1,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.99603833,-119.7155517,,,,,FALSE,,,Stigmella,Stigmella,,,Insecta,211345,Lepidoptera,Nepticulidae,Nepticulidae,Stigmella,Stigmella,,,70364704,4,2019,4/14/19,0:22:00,300,Pacific Time (US & Canada),silversea_starsong,2021-03-01 04:45:00 +0300,2021-03-01 17:31:45 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/70364704,https://inaturalist-open-data.s3.amazonaws.com/photos/114373662/medium.jpeg?1614562612,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.3428193,-118.3282279,2403,2403,,,FALSE,,,Stigmella braunella,Stigmella braunella,Stigmella braunella,,Insecta,472616,Lepidoptera,Nepticulidae,Nepticulidae,Stigmella,Stigmella,Stigmella braunella,,5254596,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-09 05:19:29 +0300,2017-10-15 19:10:43 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5254596,https://inaturalist-open-data.s3.amazonaws.com/photos/6501900/medium.jpg?1489025049,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.3428193,-118.3282279,2403,2403,,,FALSE,,,Stigmella heteromelis,Stigmella heteromelis,Stigmella heteromelis,,Insecta,469764,Lepidoptera,Nepticulidae,Nepticulidae,Stigmella,Stigmella,Stigmella heteromelis,,5254602,,,,,,Pacific Time (US & Canada),psyllidhipster,2017-03-09 05:19:32 +0300,2017-10-15 18:16:50 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5254602,https://inaturalist-open-data.s3.amazonaws.com/photos/6501929/medium.jpg?1489025101,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.3278306,-118.343952,61,61,,,FALSE,,,Stigmella,Stigmella heteromelis,Stigmella heteromelis,,Insecta,469764,Lepidoptera,Nepticulidae,Nepticulidae,Stigmella,Stigmella,Stigmella heteromelis,,72582674,3,2021,3/31/21,20:19:00,300,Eastern Time (US & Canada),wsweet321,2021-04-01 06:33:46 +0300,2021-04-02 00:24:54 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/72582674,https://inaturalist-open-data.s3.amazonaws.com/photos/118364759/medium.jpeg?1617247925,1,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Fieldstation, Santa Barbara County, CA, USA",Santa Cruz,33.997218,-119.725555,26,28902,,,FALSE,,manual,Zimmermannia,Zimmermannia (a subgenus),,,Insecta,514580,Lepidoptera,Nepticulidae,Nepticulidae,Zimmermannia,Ectoedemia,,,1787798,7,2015,7/21/15,6:43:56,300,Pacific Time (US & Canada),kueda,2015-07-22 01:28:53 +0300,2021-07-20 21:15:25 +0300,needs_id,CC0,http://www.inaturalist.org/observations/1787798,https://inaturalist-open-data.s3.amazonaws.com/photos/2165073/medium.jpg?1437517753,1,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.04912222,-119.5578333,,,,,FALSE,,,Marbled Oak Dagger,Acronicta marmorata,Acronicta marmorata,Marbled Oak Dagger,Insecta,321238,Lepidoptera,Noctuidae,Noctuidae,Acronicta,Acronicta,Acronicta marmorata,,78009261,5,2021,5/8/21,21:03:00,300,Pacific Time (US & Canada),tomleeturner,2021-05-09 06:41:08 +0300,2021-05-09 06:41:08 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/78009261,https://inaturalist-open-data.s3.amazonaws.com/photos/127619590/medium.jpeg?1620531328,0,0,FALSE,
occurrence,iNaturalist,"Channel Islands National Park, , CA, US",Santa Cruz,33.99680333,-119.7265033,24,24,,,FALSE,,,Admetovis similaris,Admetovis similaris,Admetovis similaris,,Insecta,321243,Lepidoptera,Noctuidae,Noctuidae,Admetovis,Admetovis,Admetovis similaris,,23662304,4,2019,4/28/19,19:20:43,300,Pacific Time (US & Canada),feathersandflora,2019-04-28 19:22:58 +0300,2021-06-06 19:04:35 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/23662304,https://inaturalist-open-data.s3.amazonaws.com/photos/36625169/medium.jpg?1556468600,3,0,FALSE,3
occurrence,iNaturalist,"1400 Avalon Canyon Rd, Avalon, CA, US",Santa Catalina,33.32490333,-118.3407533,5,5,,,FALSE,,,,Annaphila,,,Insecta,209789,Lepidoptera,Noctuidae,Noctuidae,Annaphila,Annaphila,,,26275667,3,2019,3/24/19,23:42:51,300,Eastern Time (US & Canada),mmnat,2019-06-02 23:25:16 +0300,2019-06-02 23:25:57 +0300,needs_id,,https://www.inaturalist.org/observations/26275667,https://static.inaturalist.org/photos/40785770/medium.jpg?1559507119,0,0,FALSE,3
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.32736075,-118.3400819,15,15,,,FALSE,,,Annaphila,Annaphila,,,Insecta,209789,Lepidoptera,Noctuidae,Noctuidae,Annaphila,Annaphila,,,72581492,3,2021,3/31/21,19:45:00,300,Eastern Time (US & Canada),wsweet321,2021-04-01 06:13:39 +0300,2021-04-01 09:18:26 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/72581492,https://inaturalist-open-data.s3.amazonaws.com/photos/118362082/medium.jpeg?1617246535,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",Santa Catalina,33.3499201,-118.3435892,244,244,,,FALSE,,,Annaphila decia,Annaphila decia,Annaphila decia,,Insecta,346196,Lepidoptera,Noctuidae,Noctuidae,Annaphila,Annaphila,Annaphila decia,,26197990,10,2010,10/8/10,2:02:00,400,Central Time (US & Canada),shaunmichael,2019-06-01 22:25:41 +0300,2021-07-07 01:46:27 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/26197990,https://static.inaturalist.org/photos/40657344/medium.jpg?1559416558,0,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.01823934,-119.6810736,15,15,,,FALSE,,,Annaphila decia,Annaphila decia,Annaphila decia,,Insecta,346196,Lepidoptera,Noctuidae,Noctuidae,Annaphila,Annaphila,Annaphila decia,,39783203,3,2020,3/8/20,20:19:00,300,Pacific Time (US & Canada),birdingman,2020-03-10 05:35:15 +0300,2021-04-19 09:42:04 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39783203,https://static.inaturalist.org/photos/63152612/medium.jpg?1583807676,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.87773,-118.43514,,,,,FALSE,,,Autographa,Autographa,,,Insecta,55652,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,,,35624903,4,2019,4/14/19,1:13:00,300,Pacific Time (US & Canada),stephanomeria,2019-11-13 02:20:02 +0300,2021-01-06 08:31:49 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/35624903,https://inaturalist-open-data.s3.amazonaws.com/photos/56193131/medium.jpg?1573600716,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.9717761,-118.5701491,1686,1686,,,FALSE,,,Plusiine Looper Moths,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,23778733,4,2019,4/27/19,23:33:00,300,Pacific Time (US & Canada),blake911,2019-04-29 02:35:49 +0300,2019-10-26 04:35:08 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/23778733,https://inaturalist-open-data.s3.amazonaws.com/photos/36786773/medium.jpeg?1556493396,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.91837,-118.48954,,,,,FALSE,,,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,35626441,4,2019,4/13/19,2:10:00,300,Pacific Time (US & Canada),stephanomeria,2019-11-13 03:22:03 +0300,2020-12-05 02:25:39 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/35626441,https://inaturalist-open-data.s3.amazonaws.com/photos/56196167/medium.jpg?1573604073,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.87676362,-118.4348616,16,16,,,FALSE,,,,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,22498015,4,2019,4/14/19,19:48:29,300,Pacific Time (US & Canada),demi5,2019-04-15 05:24:12 +0300,2020-04-23 03:25:14 +0300,needs_id,,https://www.inaturalist.org/observations/22498015,https://static.inaturalist.org/photos/34854427/medium.jpeg?1555295058,0,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.99596087,-118.5523445,65,65,,,FALSE,,,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,22959259,4,2019,4/23/19,21:39:44,300,Pacific Time (US & Canada),vireolanius,2019-04-23 23:05:27 +0300,2019-04-24 07:16:28 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/22959259,https://inaturalist-open-data.s3.amazonaws.com/photos/35588431/medium.jpg?1556049982,2,0,FALSE,3
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.84470144,-118.3886619,5,5,,,FALSE,,,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,24034888,4,2019,4/29/19,22:31:20,300,Pacific Time (US & Canada),vireolanius,2019-04-30 00:44:00 +0300,2019-10-01 04:41:44 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/24034888,https://inaturalist-open-data.s3.amazonaws.com/photos/37172484/medium.jpg?1556574251,2,0,FALSE,3
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.91835403,-118.4895859,,,,,FALSE,gps,gps,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,25096549,5,2019,5/6/19,0:15:11,300,Pacific Time (US & Canada),pileated,2019-05-14 08:07:03 +0300,2020-09-28 22:47:58 +0300,research,CC-BY,https://www.inaturalist.org/observations/25096549,https://inaturalist-open-data.s3.amazonaws.com/photos/38841709/medium.jpg?1557810424,1,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.91831207,-118.4896698,,,,,FALSE,gps,gps,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,25096617,5,2019,5/5/19,22:01:42,300,Pacific Time (US & Canada),pileated,2019-05-14 08:09:26 +0300,2020-04-23 21:06:47 +0300,research,CC-BY,https://www.inaturalist.org/observations/25096617,https://inaturalist-open-data.s3.amazonaws.com/photos/38841832/medium.jpg?1557810568,1,0,FALSE,2
occurrence,iNaturalist,"San Clemente Island Underwater Range, , CA, US",San Clemente,32.94989667,-118.5262,5,5,,,FALSE,,,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,21040784,3,2019,3/7/19,20:08:55,300,Pacific Time (US & Canada),stephlbartlett,2019-03-08 06:05:01 +0300,2019-03-17 20:30:03 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/21040784,https://inaturalist-open-data.s3.amazonaws.com/photos/32505122/medium.jpg?1552014304,2,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, , CA, US",San Clemente,32.99608855,-118.5521854,5,5,,,FALSE,,,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,22959887,4,2019,4/23/19,21:49:12,300,Pacific Time (US & Canada),vireolanius,2019-04-23 23:18:10 +0300,2019-10-01 04:43:31 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/22959887,https://inaturalist-open-data.s3.amazonaws.com/photos/35589488/medium.jpg?1556050727,2,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, , CA, US",San Clemente,32.88119704,-118.4447638,10,10,,,FALSE,,,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,23149169,4,2019,4/26/19,18:32:24,300,Pacific Time (US & Canada),empid,2019-04-26 18:33:32 +0300,2019-10-01 04:42:34 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/23149169,https://inaturalist-open-data.s3.amazonaws.com/photos/35880942/medium.jpg?1556292816,1,0,FALSE,3
occurrence,iNaturalist,"san clemente island, ca",San Clemente,32.880251,-118.444516,604,604,,,FALSE,,manual,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,23352937,4,2019,4/26/19,18:34:00,300,Pacific Time (US & Canada),vireolanius,2019-04-27 16:00:26 +0300,2019-10-01 04:42:31 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/23352937,https://inaturalist-open-data.s3.amazonaws.com/photos/36177345/medium.jpg?1556369961,1,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Barbara,33.48166667,-119.0400472,5,5,,,FALSE,,,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,73464682,3,2019,3/24/19,19:13:00,300,Pacific Time (US & Canada),serpophaga,2021-04-10 08:30:10 +0300,2021-05-03 01:58:29 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/73464682,https://inaturalist-open-data.s3.amazonaws.com/photos/119942480/medium.jpeg?1618032557,1,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.03386667,-119.5522472,,,,,FALSE,,,Butterflies and Moths,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,5423819,3,2017,3/19/17,21:55:00,300,Pacific Time (US & Canada),ezeemonee,2017-03-22 08:39:05 +0300,2018-11-14 19:18:28 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5423819,https://inaturalist-open-data.s3.amazonaws.com/photos/6669884/medium.jpeg?1490161026,2,0,FALSE,
occurrence,iNaturalist,"Santa Barbara Island, Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Barbara,33.47246667,-119.0327611,5,5,,,FALSE,,,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,73462895,3,2019,3/23/19,19:39:00,300,Pacific Time (US & Canada),serpophaga,2021-04-10 07:56:22 +0300,2021-05-03 01:59:55 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/73462895,https://inaturalist-open-data.s3.amazonaws.com/photos/119938761/medium.jpeg?1618030444,1,0,FALSE,
occurrence,iNaturalist,"Santa Barbara Island, Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Barbara,33.47904722,-119.0304417,5,5,,,FALSE,,,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,73514790,3,2019,3/27/19,18:59:00,300,Pacific Time (US & Canada),serpophaga,2021-04-10 20:54:09 +0300,2021-05-03 01:58:27 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/73514790,https://inaturalist-open-data.s3.amazonaws.com/photos/120022314/medium.jpg?1618075824,1,0,FALSE,
occurrence,iNaturalist,"Unnamed Road, California, USA",San Clemente,32.99849959,-118.5528278,22,22,,,FALSE,gps,gps,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,21230483,3,2019,3/1/19,2:31:56,300,Pacific Time (US & Canada),pileated,2019-03-14 18:07:31 +0300,2020-04-23 21:20:44 +0300,research,CC-BY,https://www.inaturalist.org/observations/21230483,https://inaturalist-open-data.s3.amazonaws.com/photos/32819948/medium.jpg?1552576052,2,0,FALSE,2
occurrence,iNaturalist,"Unnamed Road, California, USA",San Clemente,32.99757004,-118.5573654,,,,,FALSE,gps,gps,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,22388078,4,2019,4/12/19,21:16:22,300,Pacific Time (US & Canada),jennyh,2019-04-13 01:38:21 +0300,2020-04-23 16:43:41 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/22388078,https://inaturalist-open-data.s3.amazonaws.com/photos/34674979/medium.jpeg?1555108710,1,0,FALSE,2
occurrence,iNaturalist,"Unnamed Road, California, USA",San Clemente,32.91815948,-118.489296,,,,,FALSE,gps,gps,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,22985680,4,2019,4/12/19,20:28:53,300,Pacific Time (US & Canada),pileated,2019-04-24 09:39:11 +0300,2020-12-11 15:20:07 +0300,research,CC-BY,https://www.inaturalist.org/observations/22985680,https://inaturalist-open-data.s3.amazonaws.com/photos/35633258/medium.jpg?1556087954,2,0,FALSE,2
occurrence,iNaturalist,"Unnamed Road, California, USA",San Clemente,32.82746506,-118.3624268,,,,,FALSE,gps,gps,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,23039035,4,2019,4/15/19,21:00:20,300,Pacific Time (US & Canada),pileated,2019-04-25 09:27:14 +0300,2020-04-23 21:20:34 +0300,needs_id,CC-BY,https://www.inaturalist.org/observations/23039035,https://inaturalist-open-data.s3.amazonaws.com/photos/35716650/medium.jpeg?1556173640,0,0,FALSE,2
occurrence,iNaturalist,"Unnamed Road, California, USA",San Clemente,32.82709122,-118.3648376,,,,,FALSE,gps,gps,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,23039041,4,2019,4/15/19,21:36:37,300,Pacific Time (US & Canada),pileated,2019-04-25 09:27:36 +0300,2020-04-23 21:06:29 +0300,needs_id,CC-BY,https://www.inaturalist.org/observations/23039041,https://inaturalist-open-data.s3.amazonaws.com/photos/35716661/medium.jpg?1556173659,0,0,FALSE,2
occurrence,iNaturalist,"Ventura County, US-CA, US",San Nicolas,33.26221167,-119.489145,300,300,,,FALSE,,,Alfalfa Looper,Autographa californica,Autographa californica,Alfalfa Looper,Insecta,121823,Lepidoptera,Noctuidae,Noctuidae,Autographa,Autographa,Autographa californica,,20817638,2,2019,2/27/19,18:18:56,300,Pacific Time (US & Canada),leptonia,2019-02-28 03:34:50 +0300,2019-10-01 04:47:29 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/20817638,https://inaturalist-open-data.s3.amazonaws.com/photos/32108691/medium.jpg?1551314100,2,0,FALSE,3
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.3428193,-118.3282279,2403,2403,,,FALSE,,,Bryolymnia viridata,Bryolymnia viridata,Bryolymnia viridata,,Insecta,324660,Lepidoptera,Noctuidae,Noctuidae,Bryolymnia,Bryolymnia,Bryolymnia viridata,,4045975,7,2015,7/2/15,4:44:00,300,Pacific Time (US & Canada),psyllidhipster,2016-09-06 06:15:34 +0300,2020-06-03 23:11:37 +0300,research,CC-BY-NC,http://www.inaturalist.org/observations/4045975,https://inaturalist-open-data.s3.amazonaws.com/photos/4788776/medium.jpg?1473131381,1,0,FALSE,
