"","source","month","year","island","order","acceptedFamily","acceptedGenus","acceptedName"
"5533","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Diastictis","Diastictis fracturalis"
"5534","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Diastictis","Diastictis fracturalis"
"5535","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Diastictis","Diastictis fracturalis"
"5536","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Diastictis","Diastictis fracturalis"
"5537","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Diastictis","Diastictis fracturalis"
"5538","LACM",8,1980,"Santa Catalina","Lepidoptera","Crambidae","Diastictis","Diastictis sperryorum"
"5539","LACM",9,1932,"Santa Catalina","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5540","LACM",6,1938,"Santa Catalina","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5541","LACM",8,1970,"Santa Catalina","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5542","LACM",8,1970,"Santa Catalina","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5543","LACM",8,1970,"Santa Catalina","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5544","LACM",8,1970,"Santa Catalina","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5545","LACM",8,1970,"Santa Catalina","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5546","LACM",8,1981,"Santa Catalina","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5547","LACM",8,1981,"Santa Catalina","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5548","LACM",8,1981,"Santa Catalina","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5549","LACM",8,1981,"Santa Catalina","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5550","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5551","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5552","LACM",8,1939,"Santa Cruz","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5553","LACM",8,1939,"Santa Cruz","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5554","LACM",8,1939,"Santa Cruz","Lepidoptera","Crambidae","Dicymolomia","Dicymolomia opuntialis"
"5555","LACM",2,1932,"Santa Catalina","Lepidoptera","Crambidae","Evergestis","Evergestis angustalis catalinae"
"5556","LACM",2,1981,"Santa Catalina","Lepidoptera","Crambidae","Evergestis","Evergestis angustalis catalinae"
"5557","LACM",2,1981,"Santa Catalina","Lepidoptera","Crambidae","Evergestis","Evergestis angustalis catalinae"
"5558","LACM",8,1980,"Santa Catalina","Lepidoptera","Crambidae","Hemiplatytes","Hemiplatytes epia"
"5559","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5560","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5561","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5562","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5563","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5564","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5565","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5566","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5567","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5568","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5569","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5570","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5571","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5572","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5573","LACM",11,1940,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5574","LACM",11,1940,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5575","LACM",12,1940,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5576","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5577","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5578","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5579","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5580","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5581","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5582","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5583","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5584","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5585","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5586","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5587","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5588","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5589","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5590","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5591","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5592","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5593","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5594","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5595","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5596","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5597","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5598","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5599","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5600","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5601","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5602","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5603","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5604","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5605","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5606","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5607","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5608","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5609","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5610","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5611","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5612","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5613","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5614","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5615","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5616","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5617","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5618","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5619","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5620","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5621","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5622","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5623","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5624","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5625","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5626","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5627","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5628","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5629","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5630","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5631","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5632","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5633","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5634","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5635","LACM",11,1980,"San Nicolas","Lepidoptera","Crambidae","Crambus","Crambus rickseckerellus"
"5636","LACM",4,1932,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5637","LACM",3,1933,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5638","LACM",3,1933,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5639","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5640","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5641","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5642","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5643","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5644","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5645","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5646","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5647","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5648","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5649","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5650","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5651","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5652","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5653","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5654","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5655","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5656","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5657","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5658","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5659","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5660","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5661","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5662","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5663","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5664","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna","Mecyna mustelinalis"
"5665","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Mecyna",
"5666","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Mecyna",
"5667","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Mecyna",
"5668","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Mecyna",
"5669","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Mecyna",
"5670","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Mecyna",
"5671","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Mecyna",
"5672","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Mecyna",
"5673","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Mecyna",
"5674","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Mecyna",
"5675","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Mecyna",
"5676","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Mecyna",
"5677","LACM",6,1979,"Santa Cruz","Lepidoptera","Crambidae","Mecyna",
"5678","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5679","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5680","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5681","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5682","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5683","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5684","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5685","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5686","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5687","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5688","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5689","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5690","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5691","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5692","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5693","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5694","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5695","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5696","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5697","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5698","LACM",5,1981,"Santa Catalina","Lepidoptera","Crambidae","Mecyna",
"5699","LACM",5,1931,"Santa Catalina","Lepidoptera","Crambidae","Microcrambus","Microcrambus copelandi"
"5700","LACM",8,1939,"Santa Cruz","Lepidoptera","Crambidae","Microcrambus","Microcrambus copelandi"
"5701","LACM",8,1939,"Santa Cruz","Lepidoptera","Crambidae","Microcrambus","Microcrambus copelandi"
"5702","LACM",8,1970,"Santa Catalina","Lepidoptera","Crambidae","Microcrambus","Microcrambus copelandi"
"5703","LACM",8,1970,"Santa Catalina","Lepidoptera","Crambidae","Microcrambus","Microcrambus copelandi"
"5704","LACM",4,1933,"Santa Catalina","Lepidoptera","Crambidae","Lineodes","Lineodes integra"
"5705","LACM",5,1932,"Santa Catalina","Lepidoptera","Crambidae","Lineodes","Lineodes integra"
"5706","LACM",10,1931,"Santa Catalina","Lepidoptera","Crambidae","Lineodes","Lineodes integra"
"5707","LACM",9,1931,"Santa Catalina","Lepidoptera","Crambidae","Lineodes","Lineodes integra"
"5708","LACM",4,1932,"Santa Catalina","Lepidoptera","Crambidae","Lineodes","Lineodes integra"
"5709","LACM",5,1932,"Santa Catalina","Lepidoptera","Crambidae","Lineodes","Lineodes integra"
"5710","LACM",10,1931,"Santa Catalina","Lepidoptera","Crambidae","Lineodes","Lineodes integra"
"5711","LACM",9,1931,"Santa Catalina","Lepidoptera","Crambidae","Lineodes","Lineodes integra"
"5712","LACM",9,1931,"Santa Catalina","Lepidoptera","Crambidae","Lineodes","Lineodes integra"
"5713","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Lineodes","Lineodes integra"
"5714","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Lineodes","Lineodes integra"
"5715","LACM",11,1941,"Santa Rosa","Lepidoptera","Crambidae","Lineodes","Lineodes integra"
"5716","LACM",3,1941,"Santa Cruz","Lepidoptera","Crambidae","Lineodes","Lineodes integra"
"5717","LACM",8,1939,"Santa Cruz","Lepidoptera","Crambidae","Lineodes","Lineodes integra"
"5718","LACM",8,1939,"Santa Cruz","Lepidoptera","Crambidae","Lineodes","Lineodes integra"
"5719","LACM",12,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5720","LACM",12,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5721","LACM",12,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5722","LACM",8,1939,"Santa Rosa","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5723","LACM",10,1980,"San Nicolas","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5724","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5725","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5726","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5727","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5728","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5729","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5730","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5731","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5732","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5733","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5734","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5735","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5736","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5737","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5738","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5739","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5740","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5741","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
"5742","LACM",11,1939,"San Clemente","Lepidoptera","Crambidae","Nomophila","Nomophila nearctica"
