kingdom,phylum,class,order,Family_5,scientificName,sciname_3,count,assign_by_island,Eliminate,SMI,SR,SCR,A,SBA,SNI,SCL,SCA
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Camissoniopsis ignota,Camissoniopsis ignota,1,NA,Keep,NA,1,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Camissonia intermedia,Camissoniopsis intermedia,12,NA,Keep,1,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Camissoniopsis intermedia,Camissoniopsis intermedia,17,NA,Keep,1,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Camissonia micrantha,Camissoniopsis micrantha,16,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Camissoniopsis micrantha,Camissoniopsis micrantha,57,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera micrantha,Camissoniopsis micrantha,3,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Camissonia robusta,Camissoniopsis robusta,19,NA,Keep,1,NA,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Camissoniopsis robusta,Camissoniopsis robusta,22,NA,Keep,1,NA,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Clarkia davyi,Clarkia davyi,42,NA,Keep,NA,1,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Clarkia epilobioides,Clarkia epilobioides,211,NA,Keep,NA,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Clarkia prostrata,Clarkia prostrata,3,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Clarkia purpurea,Clarkia purpurea subsp. quadrivulnera,23,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Clarkia purpurea subsp. quadrivulnera,Clarkia purpurea subsp. quadrivulnera,45,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Clarkia unguiculata,Clarkia unguiculata,19,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium brachycarpum,Epilobium brachycarpum,14,NA,Keep,NA,NA,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium canum,Epilobium canum subsp. canum,99,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium canum subsp. canum,Epilobium canum subsp. canum,291,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium canum subsp. mexicanum,Epilobium canum subsp. canum,2,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Zauschneria californica subsp. mexicana,Epilobium canum subsp. canum,1,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Zauschneria cana,Epilobium canum subsp. canum,4,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium adenocaulon,Epilobium ciliatum subsp. ciliatum,4,NA,Keep,1,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium californicum,Epilobium ciliatum subsp. ciliatum,3,NA,Keep,1,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium ciliatum,Epilobium ciliatum subsp. ciliatum,21,NA,Keep,1,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium ciliatum subsp. ciliatum,Epilobium ciliatum subsp. ciliatum,74,NA,Keep,1,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Camissonia californica,Eulobus californicus,14,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Eulobus californicus,Eulobus californicus,24,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Ludwigia peploides,Ludwigia peploides subsp. peploides,3,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Ludwigia peploides subsp. peploides,Ludwigia peploides subsp. peploides,3,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera elata,Oenothera elata subsp. hirsutissima,10,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera elata subsp. hirsutissima,Oenothera elata subsp. hirsutissima,14,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Gaura sinuata,Oenothera sinuosa,3,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera sinuosa,Oenothera sinuosa,1,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Polypodiopsida,Ophioglossales,Ophioglossaceae,Ophioglossum californicum,Ophioglossum californicum,1,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Orchidaceae,Epipactis gigantea,Epipactis gigantea,32,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Orchidaceae,Piperia cooperi,Piperia cooperi,27,NA,Keep,NA,NA,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Orchidaceae,Piperia elegans,Piperia elegans,2,NA,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Orchidaceae,Piperia elongata,Piperia elongata,41,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Orchidaceae,Platanthera elongata,Piperia elongata,1,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Orchidaceae,Piperia michaelii,Piperia michaelii,1,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Orchidaceae,Piperia unalascensis,Piperia unalascensis,1,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Orchidaceae,Platanthera cooperi,Piperia unalascensis,5,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Orchidaceae,Platanthera unalascensis,Piperia unalascensis,1,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Aphyllon fasciculatum,Aphyllon fasciculatum,22,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Orobanche fasciculata,Aphyllon fasciculatum,14,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Orobanche fasciculata var. franciscana,Aphyllon fasciculatum,1,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Orobanche parishii,Aphyllon parishii subsp. brachylobum,4,NA,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Orobanche parishii subsp. brachyloba,Aphyllon parishii subsp. brachylobum,40,NA,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Orobanche parishii var. brachylob,Aphyllon parishii subsp. brachylobum,2,NA,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Aphyllon tuberosum,Aphyllon tuberosum,20,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Orobanche bulbosa,Aphyllon tuberosum,19,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja affinis,Castilleja affinis subsp. affinis,270,NA,Keep,1,1,1,1,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja affinis subsp. affinis,Castilleja affinis subsp. affinis,107,NA,Keep,1,1,1,1,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja affinis subsp. insularis,Castilleja affinis subsp. affinis,19,NA,Keep,1,1,1,1,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja attenuata,Castilleja affinis subsp. affinis,4,NA,Keep,1,1,1,1,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja densiflora,Castilleja densiflora,58,NA,Keep,1,1,1,NA,NA,1,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja densiflora subsp. densiflora,Castilleja densiflora,10,NA,Keep,1,1,1,NA,NA,1,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja densiflora subsp. gracilis,Castilleja densiflora,4,NA,Keep,1,1,1,NA,NA,1,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Orthocarpus densiflorus,Castilleja densiflora,17,NA,Keep,1,1,1,NA,NA,1,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Orthocarpus densiflorus var. densiflorus,Castilleja densiflora,6,NA,Keep,1,1,1,NA,NA,1,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Orthocarpus densiflorus var. gracilis,Castilleja densiflora,3,NA,Keep,1,1,1,NA,NA,1,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja exserta,Castilleja exserta subsp. exserta,57,NA,Keep,1,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja exserta subsp. exserta,Castilleja exserta subsp. exserta,86,NA,Keep,1,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Orthocarpus purpurascens,Castilleja exserta subsp. exserta,17,NA,Keep,1,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Orthocarpus purpurascens var. pallidus,Castilleja exserta subsp. exserta,5,NA,Keep,1,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Orthocarpus purpurascens var. purpurascens,Castilleja exserta subsp. exserta,2,NA,Keep,1,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja foliolosa,Castilleja foliolosa,75,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja grisea,Castilleja grisea,137,NA,Keep,NA,NA,NA,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja hololeuca,Castilleja hololeuca,156,NA,Keep,1,1,1,1,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja lanata subsp. hololeuca,Castilleja hololeuca,152,NA,Keep,1,1,1,1,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja mollis,Castilleja mollis,54,NA,Keep,1,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Kopsiopsis strobilacea,Kopsiopsis strobilacea,3,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis articulata subsp. rubra,Oxalis articulata subsp. rubra,2,NA,Keep,NA,1,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis rubra,Oxalis articulata subsp. rubra,2,NA,Keep,NA,1,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis albicans subsp. californica,Oxalis californica,15,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis californica,Oxalis californica,31,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis corniculata,Oxalis corniculata,27,NA,Keep,NA,NA,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis pes-caprae,Oxalis pes-caprae,60,NA,Keep,1,NA,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Dendromecon harfordii,Dendromecon harfordii,296,NA,Keep,NA,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Dendromecon rigida subsp. harfordii,Dendromecon harfordii,49,NA,Keep,NA,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Dendromecon rigida subsp. rhamnoides,Dendromecon harfordii,25,NA,Keep,NA,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Dendromecon rigida,Dendromecon rigida,11,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Dendromecon rigida subsp. rigida,Dendromecon rigida,1,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia caespitosa,Eschscholzia caespitosa,12,NA,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,Eschscholzia californica,298,NA,Keep,1,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica subsp. californica,Eschscholzia californica,10,NA,Keep,1,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica var. maritima,Eschscholzia californica,8,NA,Keep,1,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica var. peninsularis,Eschscholzia californica,28,NA,Keep,1,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia elegans,Eschscholzia ramosa,1,NA,Keep,NA,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia ramosa,Eschscholzia ramosa,235,NA,Keep,NA,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Meconella denticulata,Meconella denticulata,35,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver californicum,Papaver californicum,36,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver heterophyllum,Papaver heterophyllum,20,NA,Keep,1,1,1,1,1,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Stylomecon heterophylla,Papaver heterophyllum,50,NA,Keep,1,1,1,1,1,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver somniferum,Papaver somniferum,4,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Platystemon californicus,Platystemon californicus,308,NA,Keep,1,1,1,1,1,1,NA,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Platystemon californicus var. californicus,Platystemon californicus,1,NA,Keep,1,1,1,1,1,1,NA,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Platystemon californicus var. ciliatus,Platystemon californicus,3,NA,Keep,1,1,1,1,1,1,NA,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Platystemon californicus var. crinitus,Platystemon californicus,1,NA,Keep,1,1,1,1,1,1,NA,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Platystemon californicus var. nutans,Platystemon californicus,11,NA,Keep,1,1,1,1,1,1,NA,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Platystemon californicus var. ornithopus,Platystemon californicus,4,NA,Keep,1,1,1,1,1,1,NA,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Romneya coulteri,Romneya coulteri,9,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Diplacus aurantiacus,Diplacus aurantiacus,9,NA,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Diplacus latifolius,Diplacus aurantiacus,1,NA,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Diplacus longiflorus,Diplacus longiflorus,116,NA,Keep,NA,1,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Diplacus parviflorus,Diplacus parviflorus,322,NA,Keep,1,1,1,1,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Diplacus puniceus,Diplacus puniceus,69,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
NA,NA,NA,NA,Phrymaceae,NA,Diplacus traskiae,NA,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Erythranthe cardinalis,Erythranthe cardinalis,103,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
NA,NA,NA,NA,Phrymaceae,NA,Erythranthe floribunda,NA,NA,Keep,NA,1,NA,NA,NA,NA,1,1
NA,NA,NA,NA,Phrymaceae,NA,Erythranthe guttata,NA,NA,Keep,NA,1,1,NA,NA,NA,1,1
NA,NA,NA,NA,Phrymaceae,NA,Erythranthe nasuta,NA,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus canariensis,Pinus canariensis,5,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus halepensis,Pinus halepensis,16,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus muricata,Pinus muricata var. muricata,262,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus muricata var. muricata,Pinus muricata var. muricata,14,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus remorata,Pinus muricata var. muricata,29,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus pinea,Pinus pinea,8,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus radiata,Pinus radiata,18,NA,Keep,1,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus torreyana,Pinus torreyana subsp. insularis,76,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus torreyana subsp. insularis,Pinus torreyana subsp. insularis,48,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus torreyana subsp. torreyana,Pinus torreyana subsp. insularis,1,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus torreyana var. insularis,Pinus torreyana subsp. insularis,2,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Apiales,Pittosporaceae,Pittosporum undulatum,Pittosporum undulatum,13,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Antirrhinum kelloggii,Antirrhinum kelloggii,29,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Antirrhinum nuttallianum,Antirrhinum nuttallianum subsp. subsessile,57,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Antirrhinum nuttallianum subsp. subsessile,Antirrhinum nuttallianum subsp. subsessile,194,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Antirrhinum nuttallianum subsp. nuttallianum,Antirrhinum nuttallianum subsp. nuttallianum,11,NA,Elim,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Antirrhinum multiflorum,Antirrhinum thompsonii,12,NA,Keep,NA,1,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche marginata,Callitriche marginata,13,NA,Keep,NA,NA,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche stagnalis,Callitriche stagnalis,2,NA,Elim,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Collinsia heterophylla var. heterophylla,Collinsia heterophylla var. heterophylla,3,NA,Keep,NA,1,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Galvezia speciosa,Gambelia speciosa,66,NA,Keep,NA,NA,NA,NA,1,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Gambelia speciosa,Gambelia speciosa,125,NA,Keep,NA,NA,NA,NA,1,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Keckiella cordifolia,Keckiella cordifolia,336,NA,Keep,NA,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon cordifolius,Keckiella cordifolia,4,NA,Keep,NA,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Kickxia elatine,Kickxia elatine,3,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Linaria bipartita,Linaria bipartita,1,NA,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Linaria canadensis var. texana,Nuttallanthus texanus,52,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Nuttallanthus texanus,Nuttallanthus texanus,106,NA,Keep,1,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago coronopus,Plantago coronopus,135,NA,Keep,1,NA,NA,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago elongata,Plantago elongata,32,NA,Keep,1,1,1,NA,NA,1,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago elongata subsp. pentasperma,Plantago elongata,3,NA,Keep,1,1,1,NA,NA,1,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago bigelovii subsp. californica,Plantago erecta,6,NA,Keep,NA,1,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago erecta,Plantago erecta,251,NA,Keep,NA,1,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago lanceolata,Plantago lanceolata,97,NA,Keep,1,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago major,Plantago major,55,NA,Keep,NA,NA,1,NA,NA,1,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago maritima,Plantago maritima,2,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago insularis,Plantago ovata var. insularis,2,NA,Keep,NA,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago ovata,Plantago ovata var. insularis,76,NA,Keep,NA,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago hirtella var. galeottiana,Plantago subnuda,3,NA,Keep,NA,1,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago subnuda,Plantago subnuda,22,NA,Keep,NA,1,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica anagallis-aquatica,Veronica anagallis-aquatica,27,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica arvensis,Veronica arvensis,3,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica peregrina,Veronica peregrina,1,NA,Elim,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,Platanus racemosa,Platanus racemosa,27,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
