kingdom_final,phylum_final,class_final,order_final,family_final,scientificName,sci_name,assign by island,needs review,MASTER_ELIM,isl_check,SMI,SR,SCR,A,SBA,SNI,SCL,SCA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,lyonothamnus floribundus subsp. aspleniifolius,lyonothamnus floribundus subsp. aspleniifolius,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,lyonothamnus floribundus subsp. floribundus,lyonothamnus floribundus subsp. floribundus,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,lyonothamnus floribundus var. aspleniifolius,lyonothamnus floribundus subsp. aspleniifolius,assign by island,,KEEP,0,,,,,,,,
,,,,,lyonothamnus floribundus var. floribundus,,,Yes,,0,,,,,,,,
,,,,,lysiloma candidum,lysiloma candidum,,,ELIM,0,,,,,,,,
,,,,,lysimachia arvensis,,,,KEEP,0,,,,,,,,
,,,,,lysimachia minima,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,lythrum californicum,lythrum californicum,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,lythrum hyssopifolia,lythrum hyssopifolia,,,KEEP,4,,1,1,,,1,,1
,,,,,machaerocereus gummosus,stenocereus gummosus,,,ELIM,0,,,,,,,,
,,,,,macrosiphonia hesperia,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,madia exigua,madia exigua,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,madia gracilis,madia gracilis,,,KEEP,2,,,1,,,,,1
,,,,,madia grailis,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,madia sativa,madia sativa,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,mahonia pinnata,berberis pinnata subsp. insularis,,,KEEP,3,,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,mahonia pinnata subsp. insularis,berberis pinnata subsp. insularis,,,KEEP,3,,1,1,1,,,,
,,,,,mahonia pinnata subsp. pinnata,berberis pinnata subsp. pinnata,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malacothamnus clementinus,malacothamnus clementinus,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malacothamnus fasciculatus,malacothamnus fasciculatus,assign by island,,KEEP,0,,,,,,,,
,,,,,malacothamnus fasciculatus catalinensis,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malacothamnus fasciculatus subsp. catalinensis,malacothamnus fasciculatus var. catalinensis,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malacothamnus fasciculatus var. catalinensis,malacothamnus fasciculatus var. catalinensis,assign by island,,KEEP,0,,,,,,,,
,,,,,malacothamnus fasciculatus var. fasciculatus,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malacothamnus fasciculatus var. nesioticus,malacothamnus fasciculatus var. nesioticus,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix clevelandii,malacothrix clevelandii,,,KEEP,2,,1,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix coulteri,malacothrix coulteri,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix foliosa,malacothrix foliosa,,,Problem - check if keep,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix foliosa subsp. crispifolia,malacothrix foliosa subsp. crispifolia,,,KEEP,1,,,,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix foliosa subsp. foliosa,malacothrix foliosa subsp. foliosa,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix foliosa subsp. philbrickii,malacothrix foliosa subsp. philbrickii,,,KEEP,1,,,,,1,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix foliosa subsp. polycephala,malacothrix foliosa subsp. polycephala,,,KEEP,1,,,,,,1,,
,,,,,malacothrix foliosa subsp. polycephala <d7> m. incana,,,Yes,,0,,,,,,,,
,,,,,malacothrix foliosa x incana,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix implicata,malacothrix saxatilis var. implicata,,,KEEP,6,1,1,1,1,1,1,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix incana,malacothrix incana,,,KEEP,4,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix incana var. succulenta,malacothrix incana,,,KEEP,4,1,1,,,,1,1,
,,,,,malacothrix incana x foliosa polycephala,,,Yes,,0,,,,,,,,
,,,,,malacothrix incana x m foliosa polycephala,,,Yes,,0,,,,,,,,
,,,,,malacothrix incana x m. foliosa polycephala,,,Yes,,0,,,,,,,,
,,,,,malacothrix incana x m. saxatilis implicata,,,Yes,,0,,,,,,,,
,,,,,malacothrix incana x polycephala,,,Yes,,0,,,,,,,,
,,,,,malacothrix incana x saxatilis variety implicata,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix indecora,malacothrix indecora,,,KEEP,3,1,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix junakii,malacothrix junakii,,,KEEP,1,,,,1,,,,
,,,,,malacothrix philbrickii,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix polycephala,malacothrix foliosa subsp. polycephala,,,KEEP,1,,,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix saxatilis,malacothrix saxatilis,,,Problem - check if keep,0,,,,,,,,
,,,,,malacothrix saxatilis var. arachnoidea,malacothrix saxatilis var. arachnoidea,,,ELIM,0,,,,,,,,
,,,,,malacothrix saxatilis var. commutata,malacothrix saxatilis var. commutata,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix saxatilis var. implicata,malacothrix saxatilis var. implicata,,,KEEP,6,1,1,1,1,1,1,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix saxatilis var. tenuifolia,malacothrix saxatilis var. tenuifolia,,,KEEP,3,,,,,,1,1,1
,,,,,malacothrix saxtilis,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix similis,malacothrix similis,,,KEEP,2,1,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix squalida,malacothrix squalida,,,KEEP,2,,,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,malephora crocea,malephora crocea,,,KEEP,3,,,,1,,1,1,
,,,,,malephora crocea var. purpureocrocea,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,malosma laurina,malosma laurina,,,KEEP,2,,,,,,,1,1
,,,,,malus pumila,malus pumila,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malva arborea,malva arborea,,,KEEP,1,,,,1,,,,
,,Magnoliopsida,Malvales,Malvaceae,malva assurgentiflora,malva assurgentiflora,assign by island,,KEEP,0,,,,,,,,
,,Magnoliopsida,Malvales,Malvaceae,malva assurgentiflora subsp. assurgentiflora,malva assurgentiflora,assign by island,,KEEP,0,,,,,,,,
,,Magnoliopsida,Malvales,Malvaceae,malva assurgentiflora subsp. glabra,malva assurgentiflora,assign by island,,KEEP,0,,,,,,,,
,,,,,malva multiflora,malva multiflora,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malva nicaeensis,malva nicaeensis,,,KEEP,3,,1,1,,,,,1
,,,,,malva pacifica,malva pacifica,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malva parviflora,malva parviflora,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,malva pseudolavatera,,,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malva sylvestris,malva sylvestris,,,Problem - check if keep,0,,,,,,,,
,,,,,malvastrum catalinense,,,Yes,,0,,,,,,,,
,,,,,malvastrum catalinense subsp. fasciculatus,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malvastrum clementinum,malacothamnus clementinus,,,KEEP,1,,,,,,,1,
,,,,,malvastrum davidsonii,malacothamnus davidsonii,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malvastrum nesioticum,malacothamnus fasciculatus,assign by island,,KEEP,0,,,,,,,,
,,,,,malvastrum nesioticum subsp. fasciculatus,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malvella leprosa,malvella leprosa,,,KEEP,3,,1,,,,,1,1
,,,,,mammillaria albicans,mammillaria albicans,,,ELIM,0,,,,,,,,
,,,,,mammillaria deherdtiana,mammillaria deherdtiana,,,ELIM,0,,,,,,,,
,,,,,mammillaria dioica,mammillaria dioica,,,ELIM,0,,,,,,,,
,,,,,mammillaria evermanniana,mammillaria evermanniana,,,ELIM,0,,,,,,,,
,,,,,mammillaria fera-rubra,mammillaria rhodantha subsp. fera-rubra,,,ELIM,0,,,,,,,,
,,,,,mammillaria mainae,,,Yes,,0,,,,,,,,
,,,,,mammillaria oliviae,mammillaria grahamii var. grahamii,,,ELIM,0,,,,,,,,
,,,,,mandevilla hesperia,,,Yes,,0,,,,,,,,
,,,,,mangifera indica,mangifera indica,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah fabacea,marah fabacea,,,KEEP,5,1,,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah fabaceus,marah fabacea,,,KEEP,5,1,,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah fabaceus var. agrestis,marah fabacea,,,KEEP,5,1,,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah guadalupensis,marah macrocarpa,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah macrocarpa,marah macrocarpa,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah macrocarpa var. macrocarpa,marah macrocarpa,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah macrocarpa var. major,marah macrocarpa,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah macrocarpus,marah macrocarpa,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah macrocarpus var. major,marah macrocarpa,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,marah major,,,Yes,,0,,,,,,,,
,,,,,marina catalinae,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,marrubium vulgare,marrubium vulgare,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,matricaria discoidea,matricaria discoidea,,,KEEP,4,,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,matricaria matricarioides,matricaria discoidea,,,KEEP,4,,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,matricaria occidentalis,matricaria occidentalis,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,meconella denticulata,meconella denticulata,,,KEEP,1,,,1,,,,,
,,,,,medicago arabica,medicago arabica,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,medicago hispida,medicago polymorpha,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,medicago minima,medicago minima,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,medicago polycarpa,medicago polymorpha,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,medicago polymorpha,medicago polymorpha,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,medicago polymorpha var. brevispina,medicago polymorpha,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,medicago polymorpha var. polymorpha,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,medicago sativa,medicago sativa,,,KEEP,7,1,1,1,1,,1,1,1
,,,,,medicago sphaerocarpa,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,medicago sphaerocarpos,medicago sphaerocarpos,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,melica imperfecta,melica imperfecta,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,melica imperfecta var. flexuosa,melica imperfecta,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,melica imperfecta var. minor,melica imperfecta,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,melica imperfecta var. refracta,melica imperfecta,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,melilotus alba,melilotus albus,,,KEEP,5,,,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,melilotus albus,melilotus albus,,,KEEP,5,,,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,melilotus indicus,melilotus indicus,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,melochia tomentosa,melochia tomentosa,,,ELIM,0,,,,,,,,
,,,,,melochia tomentosa var. frutescens,melochia tomentosa var. frutescens,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,mentha spicata,mentha spicata,,,KEEP,2,,,1,,,,,1
,,,,,mentha x smithiana,mentha x smithiana,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Cornales,Loasaceae,mentzelia affinis,mentzelia affinis,,,KEEP,4,,,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cornales,Loasaceae,mentzelia micrantha,mentzelia micrantha,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,mesembryanthemum chilense,carpobrotus chilensis,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,mesembryanthemum cordifolium,aptenia cordifolia,,,KEEP,2,,,,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,mesembryanthemum crystallinum,mesembryanthemum crystallinum,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,mesembryanthemum nodiflorum,mesembryanthemum nodiflorum,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,metastelma palmeri,metastelma palmeri,,,ELIM,0,,,,,,,,
,,,,,metastelma pringlei,metastelma pringlei,,,ELIM,0,,,,,,,,
,,,,,miconia robinsoniana,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,micranthes californica,micranthes californica,,,KEEP,3,,1,1,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,micromeria douglasii,clinopodium douglasii,,,KEEP,4,1,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,micropus californicus,micropus californicus var. californicus,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,micropus californicus var. californicus,micropus californicus var. californicus,,,KEEP,3,,1,1,,,,,1
,,,,,microseris anomala,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,microseris douglasii,microseris douglasii,,,KEEP,3,,,,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,microseris douglasii subsp. douglasii,microseris douglasii subsp. douglasii,,,KEEP,2,,,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,microseris douglasii subsp. platycarpha,microseris douglasii subsp. platycarpha,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,microseris douglasii subsp. tenella,microseris douglasii subsp. tenella,,,KEEP,4,1,1,1,,,1,,
,,,,,microseris douglasii var. douglasii,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,microseris douglasii var. platycarpha,microseris douglasii subsp. platycarpha,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,microseris elegans,microseris elegans,,,KEEP,4,1,,1,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,microseris heterocarpa,stebbinsoseris heterocarpa,,,KEEP,6,,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,microseris lindleyi,uropappus lindleyi,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,microseris linearifolia,uropappus lindleyi,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,mimulus aurantiacus,mimulus aurantiacus,,,ELIM,0,,,,,,,,
,,,,,mimulus aurantiacus var. aurantiacus,mimulus aurantiacus var. aurantiacus,,,ELIM,0,,,,,,,,
,,,,,mimulus aurantiacus var. parviflorus,,,Yes,,0,,,,,,,,
,,,,,mimulus aurantiacus var. parviflorus x mimulus aurantiacus var. pubescens,,,Yes,,0,,,,,,,,
,,,,,mimulus aurantiacus var. pubescens,,,Yes,,0,,,,,,,,
,,,,,mimulus aurantiacus var. puniceus,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus brandegeei,diplacus brandegeei,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus brevipes,diplacus brevipes,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus cardinalis,erythranthe cardinalis,,,KEEP,2,,,1,,,,,1
,,,,,mimulus clementinus,mimulus clementinus,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus flemingii,diplacus parviflorus,,,KEEP,5,1,1,1,1,,,1,
,,,,,mimulus flemingii var. x longiflorus,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus floribundus,erythranthe floribunda,,,KEEP,3,,1,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus grandis,erythranthe guttata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus guttatus,erythranthe guttata,,,KEEP,4,,1,1,,,,1,1
,,,,,mimulus guttatus subsp. guttatus,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus guttatus subsp. micranthus,erythranthe guttata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus guttatus var. guttatus,erythranthe guttata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus latifolius,diplacus brandegeei,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus longiflorus,diplacus longiflorus,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus longiflorus var. longiflorus,diplacus longiflorus,,,KEEP,2,,1,1,,,,,
,,,,,mimulus nasutus,mimulus nasutus,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus parviflorus,diplacus parviflorus,,,KEEP,5,1,1,1,1,,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus puniceus,diplacus puniceus,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus traskiae,diplacus traskiae,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,minuartia douglasii,minuartia douglasii,,,KEEP,4,,1,1,,,,1,1
,,,,,mirabilis bigelovii,mirabilis laevis var. villosa,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,mirabilis californica,mirabilis laevis var. crassifolia,,,KEEP,6,,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,mirabilis californica var. californica,mirabilis laevis var. crassifolia,,,KEEP,6,,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,mirabilis laevis,mirabilis laevis var. crassifolia,,,KEEP,6,,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,mirabilis laevis var. cordifolia,mirabilis laevis var. crassifolia,,,KEEP,6,,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,mirabilis laevis var. crassifolia,mirabilis laevis var. crassifolia,,,KEEP,6,,1,1,1,1,,1,1
,,,,,mirabilis laevis var. villosa,mirabilis laevis var. villosa,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,monanthochloe littoralis,distichlis littoralis,,,KEEP,2,,1,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,monerma cylindrica,hainardia cylindrica,,,KEEP,5,1,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,monolepis nuttalliana,monolepis nuttalliana,,,KEEP,5,1,1,1,,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,montia fontana,montia fontana,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,muhlenbergia appressa,muhlenbergia appressa,,,Problem - check if keep,0,,,,,,,,
,,,,,muhlenbergia asperifolia,muhlenbergia asperifolia,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,muhlenbergia microsperma,muhlenbergia microsperma,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,muhlenbergia purpurea,muhlenbergia mexicana,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,munzothamnus blairii,munzothamnus blairii,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,myoporum laetum,myoporum laetum,,,KEEP,3,,,1,,,1,1,
,,,,,myoporum sandwicense,myoporum sandwicense,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,myriopteris clevelandii,myriopteris clevelandii,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,myriopteris cooperae,myriopteris cooperae,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,myriopteris newberryi,myriopteris newberryi,,,KEEP,1,,,,,,,1,
,,,,,myrtillocactus geometrizans,myrtillocactus geometrizans,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Namaceae,nama stenocarpa,nama stenocarpa,,,KEEP,1,,,,,,,1,
,,,,,narcissus papyraceus,narcissus papyraceus,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Amaryllidaceae,narcissus tazetta,narcissus tazetta,,,Problem - check if keep,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,nassella cernua,stipa cernua,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,nassella lepida,stipa lepida,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,nassella pulchra,stipa pulchra,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,nassella tenuissima,stipa tenuissima,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,nasturtium officinale,nasturtium officinale,,,KEEP,3,,,1,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,navarretia atractyloides,navarretia atractyloides,,,KEEP,4,,1,1,,,,1,1
,,,,,navarretia cotulifolia,navarretia cotulifolia,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,navarretia hamata,navarretia hamata subsp. leptantha,,,KEEP,3,,,1,,,,1,1
,,,,,navarretia hamata subsp. hamata,navarretia hamata subsp. hamata,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,navarretia hamata subsp. leptantha,navarretia hamata subsp. leptantha,,,KEEP,3,,,1,,,,1,1
,,,,,navarretia squarrosa,navarretia squarrosa,,,ELIM,0,,,,,,,,
,,,,,nemacaulis denudata var. denudata,nemacaulis denudata var. denudata,,,ELIM,0,,,,,,,,
,,,,,nemacladus ramosissimus,nemacladus ramosissimus,,,ELIM,0,,,,,,,,
,,,,,nemophila heterophylla,nemophila heterophylla,,,ELIM,0,,,,,,,,
,,,,,nemophila insularis,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,nemophila menziesii,nemophila menziesii var. menziesii,,,KEEP,1,,,,,,,,1
,,,,,nemophila menziesii subsp. integrifolia,nemophila menziesii var. integrifolia,,,ELIM,0,,,,,,,,
,,,,,nemophila menziesii var. integrifolia,nemophila menziesii var. integrifolia,,,ELIM,0,,,,,,,,
