Latitude,Longitude,lat_round,long_round,lat_long,locality,count,centroid
33.488,-119.029,33.488,-119.029,"33.488, -119.029",Santa Barbara Island: base of Arch Pt,1,
33.4879,-119.0296,33.4879,-119.0296,"33.4879, -119.0296","Santa Barbara Island: terrace, about 40 ft W of sea cliff, just W of Arch Point",1,
33.48695,-119.0318,33.487,-119.0318,"33.487, -119.0318",Santa Barbara Island: below mouth of Cliff Cyn,1,
33.4869,-119.0307,33.4869,-119.0307,"33.4869, -119.0307","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: bluff W of mouth of Cliff Cyn",3,
33.4869,-119.0307,33.4869,-119.0307,"33.4869, -119.0307",Santa Barbara Island. Mouth of Cliff Canyon,1,
33.4869,-119.0307,33.4869,-119.0307,"33.4869, -119.0307","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: due W of mouth of Cliff Cyn",1,
33.486,-119.031,33.486,-119.031,"33.486, -119.031","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: W of Cliff Cyn, opposite Shag Rock",1,
33.486,-119.031,33.486,-119.031,"33.486, -119.031","Santa Barbara Island: W of Cliff Cyn, opposite Shag Rock",1,
33.486,-119.03,33.486,-119.03,"33.486, -119.03",Santa Barbara Island: bottom of lower Cliff Cyn.,1,
33.486,-119.03,33.486,-119.03,"33.486, -119.03","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: just above mouth of Cliff Cyn",1,
33.486,-119.03,33.486,-119.03,"33.486, -119.03",Santa Barbara Island: Channel Islands National Park; pebble terrace just N of Cliff Cyn,1,
33.485905,-119.031425,33.4859,-119.0314,"33.4859, -119.0314","Santa Barbara Island: NE side of island, overlooking Shag Rock, top of coastal bluffs, between North Peak & Arch Point.",1,
33.4854,-119.0316,33.4854,-119.0316,"33.4854, -119.0316",Santa Barbara Island; rocky slopes of Cliff Canyon.,1,
33.48516,-119.03401,33.4852,-119.034,"33.4852, -119.034",Santa Barbara Island. Bluff due north of North Peak.,1,
33.4851,-119.0318,33.4851,-119.0318,"33.4851, -119.0318","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: Cliff Cyn, just upstream from trail crossing",1,
33.485,-119.0327,33.485,-119.0327,"33.485, -119.0327","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: head of Cliff Cyn at base of Arch Pt",6,
33.485,-119.0327,33.485,-119.0327,"33.485, -119.0327","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: head of Cliff Cyn",2,
33.485,-119.0327,33.485,-119.0327,"33.485, -119.0327",Santa Barbara Island: Head of Cliff Cyn at base of Arch Pt,2,
33.485,-119.032,33.485,-119.032,"33.485, -119.032","Santa Barbara Island: east terrace, opposite Shag Rock",1,
33.485,-119.0318,33.485,-119.0318,"33.485, -119.0318","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: Cliff Cyn",8,
33.485,-119.0318,33.485,-119.0318,"33.485, -119.0318","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: lower middle Cliff Cyn near trough of cyn",2,
33.485,-119.0318,33.485,-119.0318,"33.485, -119.0318",Santa Barbara Island: bottom of middle-lower Cliff Cyn.,1,
33.485,-119.0318,33.485,-119.0318,"33.485, -119.0318",Santa Barbara Island: lower-middle Cliff Cyn,1,
33.485,-119.0318,33.485,-119.0318,"33.485, -119.0318",Santa Barbara Island: Lower-middle Cliff Cyn,1,
33.485,-119.0318,33.485,-119.0318,"33.485, -119.0318","Santa Barbara Island: middle portion of Cliff Cyn, downstream from trail",1,
33.485,-119.0318,33.485,-119.0318,"33.485, -119.0318","Santa Barbara Island: S-facing slope, lower-middle Cliff Cyn",1,
33.4849,-119.0337,33.4849,-119.0337,"33.4849, -119.0337","Santa Barbara Island: Main island, N pt. side, facing Shag Rock.",1,
33.4846,-119.0332,33.4846,-119.0332,"33.4846, -119.0332","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: N end of island, at top of coastal bluffs, half way between Arch Point and North Pk",1,
33.4846,-119.0315,33.4846,-119.0315,"33.4846, -119.0315","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: trail from Landing Cove to Arch Point, just S of cyn between Cliff Cyn and Landing Cove",1,
33.4845,-119.031,33.4845,-119.031,"33.4845, -119.031","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: bluff halfway between Landing Cove and Cliff Cyn",1,
33.484165,-119.03143,33.4842,-119.0314,"33.4842, -119.0314","Santa Barbara Island: overlooking Shag Rock, top of coastal bluffs, between North Pk and Arch Pt",2,
33.48416,-119.03143,33.4842,-119.0314,"33.4842, -119.0314","Santa Barbara Island: overlooking Shag Rock, top of coastal bluffs, between North Pk and Arch Point",1,
33.484,-119.035,33.484,-119.035,"33.484, -119.035",Santa Barbara Island: Channel Islands National Park; small cyn between Landing Cove and Cliff Cyn,2,
33.484,-119.035,33.484,-119.035,"33.484, -119.035",Santa Barbara Island. Small canyon between Landing Cove and Cliff Canyon,1,
33.484,-119.035,33.484,-119.035,"33.484, -119.035","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: cyn between Landing Cove and Cliff Cyn",1,
33.484,-119.035,33.484,-119.035,"33.484, -119.035","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: half-way between Landing Cove and Cliff Cyn",1,
33.484,-119.035,33.484,-119.035,"33.484, -119.035","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: lower part of small cyn between Landing Cove and Cliff Cyn",1,
33.484,-119.035,33.484,-119.035,"33.484, -119.035",Santa Barbara Island; small canyon between Cove Landing and Cliff Canyon.,1,
33.4832,-119.035,33.4832,-119.035,"33.4832, -119.035","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: due N of North Pk",2,
33.4832,-119.035,33.4832,-119.035,"33.4832, -119.035","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: 1/3 of the way down sea cliff, N of North Pk",1,
33.483,-119.0346,33.483,-119.0346,"33.483, -119.0346",Santa Barbara Island. Edge of NW-facing rocky sea-bluff N of North Peak,1,
33.483,-119.0346,33.483,-119.0346,"33.483, -119.0346",Santa Barbara Island. NE slope of North Peak,1,
33.483,-119.034,33.483,-119.034,"33.483, -119.034","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: just N of Landing Cove, near shell mound",3,
33.483,-119.034,33.483,-119.034,"33.483, -119.034","Santa Barbara Island: Just N of Landing Cove, near shell mound",2,
33.483,-119.034,33.483,-119.034,"33.483, -119.034","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: just N of Landing Cove",1,
33.483,-119.034,33.483,-119.034,"33.483, -119.034","Santa Barbara Island: just N of Landing Cove, near shell mound",1,
33.4829,-119.035,33.4829,-119.035,"33.4829, -119.035","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: trail on ridge N of North Pk",1,
33.4828,-119.0464,33.4828,-119.0464,"33.4828, -119.0464","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: Brewster's Point [Webster Point]",2,
33.4825,-119.0343,33.4825,-119.0343,"33.4825, -119.0343","Santa Barbara Island, North side of North Peak",1,
33.4825,-119.0343,33.4825,-119.0343,"33.4825, -119.0343","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: N side of North Pk",1,
33.4825,-119.0343,33.4825,-119.0343,"33.4825, -119.0343",Santa Barbara Island: N side of North Pk,1,
33.482,-119.0465,33.482,-119.0465,"33.482, -119.0465",Santa Barbara Island: Channel Islands National Park; North West Rock,1,
33.4817,-119.0451,33.4817,-119.0451,"33.4817, -119.0451","Santa Barbara Island: Channel Islands National Park; NW side of island, at top of N-facing bluffs, overlooking Webster Pt",1,
33.4817,-119.0451,33.4817,-119.0451,"33.4817, -119.0451","Santa Barbara Island: Top of N-facing bluffs, overlooking Webster Point",1,
33.4817,-119.035,33.4817,-119.035,"33.4817, -119.035","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: N edge of Landing Cove",4,
33.4817,-119.035,33.4817,-119.035,"33.4817, -119.035","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: N edge of upper Landing Cove",2,
33.481557,-119.038103,33.4816,-119.0381,"33.4816, -119.0381","N end of island, on W flanks of North Peak.",1,
33.4816,-119.0366,33.4816,-119.0366,"33.4816, -119.0366","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: summit area, North Pk",5,
33.4816,-119.0366,33.4816,-119.0366,"33.4816, -119.0366","Santa Barbara Island: N side of trail on the E slope of North Pk, just below summit",2,
33.4816,-119.0366,33.4816,-119.0366,"33.4816, -119.0366","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: N side of trail, E slope of North Pk, just below the summit",1,
33.4816,-119.0366,33.4816,-119.0366,"33.4816, -119.0366","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: Santa Barbara Island: summit of North Pk",1,
33.4816,-119.0366,33.4816,-119.0366,"33.4816, -119.0366","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: summit of North Pk",1,
33.4816,-119.0366,33.4816,-119.0366,"33.4816, -119.0366",Santa Barbara Island: Summit of North Pk,1,
33.4815,-119.0457,33.4815,-119.0457,"33.4815, -119.0457","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: base of S side of Webster Pt",1,
33.4815,-119.045,33.4815,-119.045,"33.4815, -119.045","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: N base of Webster Pt peninsula",4,
33.4815,-119.045,33.4815,-119.045,"33.4815, -119.045","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: N base of Webster Pt peninsula, between Pt and North Pk",2,
33.4815,-119.045,33.4815,-119.045,"33.4815, -119.045","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: N base of Webster Pt peninsula, just above rocky slope",1,
33.4815,-119.045,33.4815,-119.045,"33.4815, -119.045","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: N base of Webster Pt peninsula, just above slope",1,
33.4815,-119.045,33.4815,-119.045,"33.4815, -119.045","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: near Webster Pt",1,
33.4815,-119.045,33.4815,-119.045,"33.4815, -119.045","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: W terrace near Webster Pt",1,
33.4815,-119.045,33.4815,-119.045,"33.4815, -119.045","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: Webster Pt, at N end of slope between upper and lower terraces, W of trail",1,
33.4815,-119.045,33.4815,-119.045,"33.4815, -119.045",Santa Barbara Island: Webster Pt,1,
33.4815,-119.0339,33.4815,-119.0339,"33.4815, -119.0339",Santa Barbara Island: Channel Islands National Park; slope E of North Pk,2,
33.4815,-119.0339,33.4815,-119.0339,"33.4815, -119.0339","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: mesa slope E of North Pk",1,
33.48154,-119.03093,33.4815,-119.0309,"33.4815, -119.0309",Santa Barbara Island. weedy area along tracks above Landing Cove,1,
33.481538,-119.030917,33.4815,-119.0309,"33.4815, -119.0309",Santa Barbara Island: Landing Cove area,1,
33.4814,-119.0464,33.4814,-119.0464,"33.4814, -119.0464","Santa Barbara Island: SW portion of the Hook, Webster Pt Peninsula",3,
33.4814,-119.0464,33.4814,-119.0464,"33.4814, -119.0464","Santa Barbara Island: SE portion of the Hook, Webster Pt peninsula",2,
33.4814,-119.0464,33.4814,-119.0464,"33.4814, -119.0464","Santa Barbara Island: between the Hook and Suaeda swale, near SW coast",1,
33.4814,-119.0464,33.4814,-119.0464,"33.4814, -119.0464","Santa Barbara Island: SW portion of the Hook, Webster Point peninsula",1,
33.48135,-119.0297,33.4814,-119.0297,"33.4814, -119.0297",Santa Barbara Island. N-facing slope along path above Landing Cove,4,
33.48135,-119.0297,33.4814,-119.0297,"33.4814, -119.0297",Santa Barbara Island. east side landing.,2,
33.48135,-119.0297,33.4814,-119.0297,"33.4814, -119.0297","Santa Barbara Island. Landing Canyon,",2,
33.48135,-119.0297,33.4814,-119.0297,"33.4814, -119.0297",Santa Barbara Island. Rocky E-facing slope at Landing Cove,2,
33.48135,-119.0297,33.4814,-119.0297,"33.4814, -119.0297",Santa Barbara Island. East side landing.,1,
33.48135,-119.0297,33.4814,-119.0297,"33.4814, -119.0297",Santa Barbara Island. Landing Cove area.,1,
33.4813,-119.0297,33.4813,-119.0297,"33.4813, -119.0297","Channel Islands; Santa Barbara Island Landing Canyon, Santa Barbara Island.",1,
33.4813,-119.0297,33.4813,-119.0297,"33.4813, -119.0297",Channel Islands; Santa Barbara Island Landing Cove area. Elev. ca. 100 ft.,1,
33.4813,-119.0297,33.4813,-119.0297,"33.4813, -119.0297","Santa Barbara Island, middle of east-facing slope, Landing Cove area",1,
33.4813,-119.0297,33.4813,-119.0297,"33.4813, -119.0297",Santa Barbara Island: W of Landing area,1,
33.4812,-119.0318,33.4812,-119.0318,"33.4812, -119.0318","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: trail from Landing Cove to Arch Point, at head of cyn at Landing Cove",1,
33.4812,-119.0311,33.4812,-119.0311,"33.4812, -119.0311","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: above switchback, Landing Cove trail",1,
33.4812,-119.0311,33.4812,-119.0311,"33.4812, -119.0311","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: Landing Cove trail, below switchback on trail",1,
33.4812,-119.0311,33.4812,-119.0311,"33.4812, -119.0311",Santa Barbara Island: Near top of Landing Cove trail,1,
33.481187,-119.030445,33.4812,-119.0304,"33.4812, -119.0304","Santa Barbara Island: Channel Islands National Park, on trail from Landing Cove to National Park Service facilities.",1,
33.4811,-119.0441,33.4811,-119.0441,"33.4811, -119.0441","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: Elephant Seal Cove trail, just N of Signal Pk",1,
33.4811,-119.0441,33.4811,-119.0441,"33.4811, -119.0441","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: trail on SE end of island, just S of sea lion haul-out area overlook and turn in trail towards badlands area",1,
33.481,-119.039,33.481,-119.039,"33.481, -119.039",Santa Barbara Island: near end of W mesa between Webster Pt and Arch Pt,1,
33.481,-119.036,33.481,-119.036,"33.481, -119.036",Santa Barbara Island: Channel Islands National Park; North Pk,10,
33.481,-119.036,33.481,-119.036,"33.481, -119.036",Santa Barbara Island: North Pk,2,
33.481,-119.034,33.481,-119.034,"33.481, -119.034","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: E of North Pk",3,
33.481,-119.034,33.481,-119.034,"33.481, -119.034",Santa Barbara Island: E of North Pk,3,
33.481,-119.0312,33.481,-119.0312,"33.481, -119.0312","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: Landing Cove",10,
33.481,-119.0312,33.481,-119.0312,"33.481, -119.0312",Santa Barbara Island: Landing Cove,6,
33.481,-119.0312,33.481,-119.0312,"33.481, -119.0312","Santa Barbara Island, Landing Cove.",1,
33.481,-119.0311,33.481,-119.0311,"33.481, -119.0311",along trail from landing Santa Barbara Island,1,
33.481,-119.0311,33.481,-119.0311,"33.481, -119.0311",arroyo s east landing; Santa Barbara Island,1,
33.481,-119.0311,33.481,-119.0311,"33.481, -119.0311","Near Landing Santa Barbara Island, Near Landing",1,
33.481,-119.0311,33.481,-119.0311,"33.481, -119.0311",rocks near the e landing Santa Barbara Island,1,
33.481,-119.0311,33.481,-119.0311,"33.481, -119.0311",slope near landing Santa Barbara Island,1,
33.481,-119.031,33.481,-119.031,"33.481, -119.031","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: W of landing area",1,
33.481,-119.031,33.481,-119.031,"33.481, -119.031",Santa Barbara Island: W of landing area,1,
33.481,-119.031,33.481,-119.031,"33.481, -119.031","Santa Barbara Island; small gully, west of Landing area",1,
33.481,-119.0309,33.481,-119.0309,"33.481, -119.0309",Santa Barbara Island. Along track above Landing Cove,5,
33.481,-119.0309,33.481,-119.0309,"33.481, -119.0309",Santa Barbara Island; just below the tide level on rocks at Landing Cove,1,
33.481,-119.0306,33.481,-119.0306,"33.481, -119.0306",Channel Islands; Santa Barbara Island Santa Barbara Island: N-facing slope along path above Landing Cove; elev. ca. 100 ft,2,
33.48096,-119.03058,33.481,-119.0306,"33.481, -119.0306",Santa Barbara Island. Small canyon between Landing Cove and Cliff Canyon,3,
33.48096,-119.03058,33.481,-119.0306,"33.481, -119.0306",Santa Barbara Island. N-facing slope along path above Landing Cove,2,
33.481,-119.03,33.481,-119.03,"33.481, -119.03","Santa Barbara Island. Landing Canyon,",2,
33.481,-119.03,33.481,-119.03,"33.481, -119.03","Landing Cove, Santa Barbara Island.",1,
33.481,-119.03,33.481,-119.03,"33.481, -119.03","Santa Barbara Island, east side of island, along trail from Landing Cove to terrace, just downhill from bench at switchback",1,
33.481,-119.03,33.481,-119.03,"33.481, -119.03","Santa Barbara Island, east side of island, at Landing Cove",1,
33.481,-119.03,33.481,-119.03,"33.481, -119.03","Santa Barbara Island, just below tide level on rocks at Landing Cove",1,
33.481,-119.03,33.481,-119.03,"33.481, -119.03",Santa Barbara Island. landing cove east side of the island.,1,
33.481,-119.03,33.481,-119.03,"33.481, -119.03",Santa Barbara Island. Landing cove.,1,
33.481,-119.03,33.481,-119.03,"33.481, -119.03",Santa Barbara Island. Landing Cove.,1,
33.481,-119.0297,33.481,-119.0297,"33.481, -119.0297","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: E side of Landing",1,
33.481,-119.0297,33.481,-119.0297,"33.481, -119.0297",Santa Barbara Island: E side of Landing,1,
33.481,-119.029,33.481,-119.029,"33.481, -119.029",Santa Barbara Island: Landing Cove,4,
33.481,-119.029,33.481,-119.029,"33.481, -119.029",Santa Barbara Island: above Landing Cove,2,
33.481,-119.029,33.481,-119.029,"33.481, -119.029",Santa Barbara Island: bluffs above landing cove,1,
33.481,-119.029,33.481,-119.029,"33.481, -119.029","Santa Barbara Island: camp, Landing Cove",1,
33.481,-119.029,33.481,-119.029,"33.481, -119.029","Santa Barbara Island: just above landing platform, Landing Cove",1,
33.48086,-119.03512,33.4809,-119.0351,"33.4809, -119.0351","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: N slope of North Pk, at NPS transect",1,
33.48086,-119.03512,33.4809,-119.0351,"33.4809, -119.0351","Santa Barbara Island: N slope of North Pk, at NPS transect",1,
33.480699,-119.039311,33.4807,-119.0393,"33.4807, -119.0393","Santa Barbara Island: N end of island, on W flanks of North Peak.",1,
33.4807,-119.0306,33.4807,-119.0306,"33.4807, -119.0306","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: above Landing Cove",17,
33.4807,-119.0306,33.4807,-119.0306,"33.4807, -119.0306",Santa Barbara Island: Landing Cove area,9,
