kingdom_final,phylum_final,class_final,order_final,family_final,scientificName,sci_name,Sort by island?,Needs_review,MASTER_ELIM,Total isls,SMI,SR,SCR,A,SBA,SNI,SCL,SCA
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,lupinus succulentus var. succulentus,lupinus succulentus,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,lupinus truncatus,lupinus truncatus,,,KEEP,5,,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,lupinus truncatus var. truncatus,lupinus truncatus,,,KEEP,5,,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,lupinus umbellatus,lupinus bicolor subsp. bicolor,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,lycium brevipes,lycium brevipes var. hassei,,,KEEP,3,,,,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,lycium brevipes var. hassei,lycium brevipes var. hassei,,,KEEP,3,,,,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,lycium hassei,lycium brevipes var. hassei,,,KEEP,3,,,,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,lycopersicon esculentum,lycopersicon esculentum,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,lyonothamnus aspleniifolius,lyonothamnus floribundus,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,lyonothamnus floribundus,lyonothamnus floribundus,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,lyonothamnus floribundus floribundus,lyonothamnus floribundus subsp. floribundus,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,lyonothamnus floribundus subsp. aspleniifolius,lyonothamnus floribundus subsp. aspleniifolius,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,lyonothamnus floribundus subsp. floribundus,lyonothamnus floribundus subsp. floribundus,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,lyonothamnus floribundus var. aspleniifolius,lyonothamnus floribundus subsp. aspleniifolius,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Myrsinaceae,lysimachia arvensis,lysimachia arvensis,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,mahonia pinnata,berberis pinnata subsp. insularis,,,KEEP,3,,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,mahonia pinnata subsp. insularis,berberis pinnata subsp. insularis,,,KEEP,3,,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malacothamnus clementinus,malacothamnus clementinus,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malacothamnus fasciculatus,malacothamnus fasciculatus,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malacothamnus fasciculatus subsp. catalinensis,malacothamnus fasciculatus var. catalinensis,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malacothamnus fasciculatus var. catalinensis,malacothamnus fasciculatus var. catalinensis,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix foliosa subsp. polycephala,malacothrix foliosa subsp. polycephala,,,KEEP,1,,,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix implicata,malacothrix saxatilis var. implicata,,,KEEP,6,1,1,1,1,1,1,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix incana,malacothrix incana,,,KEEP,4,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix incana var. succulenta,malacothrix incana,,,KEEP,4,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix polycephala,malacothrix foliosa subsp. polycephala,,,KEEP,1,,,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,malacothrix saxatilis var. implicata,malacothrix saxatilis var. implicata,,,KEEP,6,1,1,1,1,1,1,,
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,malosma laurina,malosma laurina,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malva assurgentiflora,malva assurgentiflora,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malva assurgentiflora subsp. assurgentiflora,malva assurgentiflora,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malva assurgentiflora subsp. glabra,malva assurgentiflora,assign by island,,KEEP,0,,,,,,,,
,,,,,malva pseudolavatera,malva pseudolavatera,,,KEEP,6,1,1,,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malvastrum clementinum,malacothamnus clementinus,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,malvastrum nesioticum,malacothamnus fasciculatus,assign by island,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah fabacea,marah fabacea,,,KEEP,5,1,,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah fabaceus,marah fabacea,,,KEEP,5,1,,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah fabaceus var. agrestis,marah fabacea,,,KEEP,5,1,,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah guadalupensis,marah macrocarpa,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah macrocarpa,marah macrocarpa,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah macrocarpa var. macrocarpa,marah macrocarpa,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah macrocarpa var. major,marah macrocarpa,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah macrocarpus,marah macrocarpa,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,marah macrocarpus var. major,marah macrocarpa,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,matricaria discoidea,matricaria discoidea,,,KEEP,4,,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,matricaria matricarioides,matricaria discoidea,,,KEEP,4,,1,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,medicago hispida,medicago polymorpha,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,medicago polycarpa,medicago polymorpha,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,medicago polymorpha,medicago polymorpha,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,medicago polymorpha var. brevispina,medicago polymorpha,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,medicago sphaerocarpos,medicago sphaerocarpos,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,melica imperfecta,melica imperfecta,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,melica imperfecta var. flexuosa,melica imperfecta,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,melica imperfecta var. minor,melica imperfecta,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,melica imperfecta var. refracta,melica imperfecta,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,melilotus alba,melilotus albus,,,KEEP,5,,,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,melilotus albus,melilotus albus,,,KEEP,5,,,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,mesembryanthemum chilense,carpobrotus chilensis,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,mesembryanthemum cordifolium,aptenia cordifolia,,,KEEP,2,,,,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,micranthes californica,micranthes californica,,,KEEP,3,,1,1,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,micromeria douglasii,clinopodium douglasii,,,KEEP,4,1,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,micropus californicus,micropus californicus var. californicus,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,micropus californicus var. californicus,micropus californicus var. californicus,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,microseris douglasii subsp. platycarpha,microseris douglasii subsp. platycarpha,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,microseris douglasii var. platycarpha,microseris douglasii subsp. platycarpha,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,microseris heterocarpa,stebbinsoseris heterocarpa,,,KEEP,6,,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,microseris lindleyi,uropappus lindleyi,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,microseris linearifolia,uropappus lindleyi,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus brandegeei,diplacus brandegeei,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus cardinalis,erythranthe cardinalis,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus flemingii,diplacus parviflorus,,,KEEP,5,1,1,1,1,,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus floribundus,erythranthe floribunda,,,KEEP,3,,1,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus grandis,erythranthe guttata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus guttatus,erythranthe guttata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus guttatus subsp. micranthus,erythranthe guttata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus guttatus var. guttatus,erythranthe guttata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus latifolius,diplacus brandegeei,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus longiflorus,diplacus longiflorus,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus longiflorus var. longiflorus,diplacus longiflorus,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus parviflorus,diplacus parviflorus,,,KEEP,5,1,1,1,1,,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus puniceus,diplacus puniceus,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus traskiae,diplacus traskiae,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,minuartia douglasii,minuartia douglasii,,,KEEP,4,,1,1,,,,1,1
,,,,,mirabilis bigelovii,mirabilis laevis var. villosa,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,mirabilis californica,mirabilis laevis var. crassifolia,,,KEEP,6,,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,mirabilis californica var. californica,mirabilis laevis var. crassifolia,,,KEEP,6,,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,mirabilis laevis,mirabilis laevis var. crassifolia,,,KEEP,6,,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,mirabilis laevis var. cordifolia,mirabilis laevis var. crassifolia,,,KEEP,6,,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,mirabilis laevis var. crassifolia,mirabilis laevis var. crassifolia,,,KEEP,6,,1,1,1,1,,1,1
,,,,,mirabilis laevis var. villosa,mirabilis laevis var. villosa,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,monanthochloe littoralis,distichlis littoralis,,,KEEP,2,,1,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,monerma cylindrica,hainardia cylindrica,,,KEEP,5,1,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,munzothamnus blairii,munzothamnus blairii,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,myriopteris clevelandii,myriopteris clevelandii,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,myriopteris cooperae,myriopteris cooperae,,,KEEP,1,,,1,,,,,
,,,,,myriopteris newberryi,myriopteris newberryi,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Namaceae,nama stenocarpa,nama stenocarpa,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Namaceae,nama stenocarpum,nama stenocarpa,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,nassella cernua,stipa cernua,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,nassella lepida,stipa lepida,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,nassella pulchra,stipa pulchra,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,nassella tenuissima,stipa tenuissima,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,nasturtium officinale,nasturtium officinale,,,KEEP,3,,,1,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,navarretia hamata,navarretia hamata subsp. leptantha,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,navarretia hamata subsp. leptantha,navarretia hamata subsp. leptantha,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,nemophila menziesii,nemophila menziesii var. menziesii,,,KEEP,1,,,,,,,,1
,,,,,nemophila menziesii subsp. integrifolia,nemophila menziesii var. integrifolia,,,ELIM,0,,,,,,,,
,,,,,nemophila menziesii var. integrifolia,nemophila menziesii var. integrifolia,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,nemophila menziesii var. menziesii,nemophila menziesii var. menziesii,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,nicotiana bigelovii,nicotiana quadrivalvis,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,nicotiana quadrivalvis,nicotiana quadrivalvis,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,notholaena californica,notholaena californica,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,notholaena californica subsp. californica,notholaena californica,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,notholaena californica subsp. leucophylla,notholaena californica,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,nuttallanthus texanus,nuttallanthus texanus,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,oenothera elata,oenothera elata subsp. hirsutissima,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,oenothera elata subsp. hirsutissima,oenothera elata subsp. hirsutissima,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,oenothera guadalupensis subsp. clementina,camissoniopsis guadalupensis subsp. clementina,By island,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,oenothera micrantha,camissoniopsis micrantha,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,oenothera sinuosa,oenothera sinuosa,,,KEEP,1,,,,,,,,1
,,,,,oenothera xenogaura,oenothera hispida,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,opuntia engelmannii var. littoralis,opuntia littoralis,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,opuntia littoralis,opuntia littoralis,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,opuntia littoralis var. littoralis,opuntia littoralis,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,opuntia prolifera,cylindropuntia prolifera,,,KEEP,7,,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orobanche bulbosa,aphyllon tuberosum,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orobanche fasciculata,aphyllon fasciculatum,,,KEEP,1,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orobanche fasciculata var. franciscana,aphyllon fasciculatum,,,KEEP,1,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orobanche parishii,aphyllon parishii subsp. brachylobum,,,KEEP,5,1,1,1,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orobanche parishii subsp. brachyloba,aphyllon parishii subsp. brachylobum,,,KEEP,5,1,1,1,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orobanche parishii var. brachylob,aphyllon parishii subsp. brachylobum,,,KEEP,5,1,1,1,,,1,,1
,,,,,orobanche uniflora,aphyllon uniflorum,,,ELIM,0,,,,,,,,
,,,,,orobanche uniflora subsp. occidentalis,aphyllon uniflorum,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orthocarpus densiflorus,castilleja densiflora,,,KEEP,4,1,1,1,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orthocarpus densiflorus var. densiflorus,castilleja densiflora,,,KEEP,4,1,1,1,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orthocarpus densiflorus var. gracilis,castilleja densiflora,,,KEEP,4,1,1,1,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orthocarpus purpurascens,castilleja exserta subsp. exserta,,,KEEP,4,1,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orthocarpus purpurascens var. pallidus,castilleja exserta subsp. exserta,,,KEEP,4,1,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orthocarpus purpurascens var. purpurascens,castilleja exserta subsp. exserta,,,KEEP,4,1,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,oryzopsis miliacea,stipa miliacea var. miliacea,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,oxalis albicans subsp. californica,oxalis californica,,,KEEP,2,,,1,,,,,1
,,,,,oxalis albicans subsp. pilosa,oxalis pilosa,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,oxalis articulata subsp. rubra,oxalis articulata subsp. rubra,,,KEEP,2,,1,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,oxalis californica,oxalis californica,,,KEEP,2,,,1,,,,,1
,,,,,oxalis corniculata subsp. pilosa,oxalis pilosa,,,ELIM,0,,,,,,,,
,,,,,oxalis pilosa,oxalis pilosa,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,oxalis rubra,oxalis articulata subsp. rubra,,,KEEP,2,,1,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,panicum capillare,panicum capillare,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,papaver heterophyllum,papaver heterophyllum,,,KEEP,7,1,1,1,1,1,,1,1
,,,,,paraserianthes lophantha,paraserianthes lophantha,,,ELIM,0,,,,,,,,
,,,,,parietaria debilis,parietaria floridana,,,ELIM,0,,,,,,,,
,,,,,parietaria floridana,parietaria floridana,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,parietaria hespera,parietaria hespera var. californica,,,KEEP,5,1,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,parietaria hespera var. californica,parietaria hespera var. californica,,,KEEP,5,1,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,pectocarya linearis,pectocarya linearis subsp. ferocula,,,KEEP,6,,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,pectocarya linearis subsp. ferocula,pectocarya linearis subsp. ferocula,,,KEEP,6,,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,pectocarya linearis var. ferocula,pectocarya linearis subsp. ferocula,,,KEEP,6,,1,1,1,,1,1,1
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,pellaea andromedifolia,pellaea andromedifolia,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,pellaea andromedifolia var. pubescens,pellaea andromedifolia,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,pellaea mucronata,pellaea mucronata subsp. mucronata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,pellaea mucronata subsp. californica,pellaea mucronata subsp. mucronata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,pellaea mucronata subsp. mucronata,pellaea mucronata subsp. mucronata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,pellaea mucronata var. californica,pellaea mucronata subsp. mucronata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,pennisetum clandestinum,pennisetum clandestinum,,,KEEP,6,1,1,1,1,,1,,1
,,,,,pennisetum setaceum,cenchrus setaceus,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,penstemon cordifolius,keckiella cordifolia,,,KEEP,5,,1,1,1,,,1,1
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,pentagramma triangularis,pentagramma triangularis,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,pentagramma triangularis subsp. maxonii,pentagramma triangularis,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,pentagramma triangularis subsp. semipallida,pentagramma triangularis,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,pentagramma triangularis subsp. triangularis,pentagramma triangularis,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,pentagramma triangularis subsp. viscosa,pentagramma viscosa,,,KEEP,4,,1,1,,,,1,1
,,,,,pentagramma viscosa,pentagramma viscosa,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,perezia microcephala,acourtia microcephala,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,peritoma arborea,peritoma arborea,,,KEEP,3,,1,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,peritoma arborea var. angustata,peritoma arborea,,,KEEP,3,,1,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,peritoma arborea var. arborea,peritoma arborea,,,KEEP,3,,1,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,peritoma arborea var. globosa,peritoma arborea,,,KEEP,3,,1,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,persicaria lapathifolia,persicaria lapathifolia,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,phacelia cicutaria,phacelia cicutaria var. hispida,,,KEEP,5,,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,phacelia cicutaria subsp. hispida,phacelia cicutaria var. hispida,,,KEEP,5,,1,1,1,,,1,1
