source,order,acceptedOrder,family,acceptedFamily,genus,acceptedGenus,scientificName,acceptedName,AUTHOR,YRPUBL,PUBL,VOL,PG,PG2,Anacapa,Santa Barbara,Santa Catalina,San Clemente,Santa Cruz,San Miguel,San Nicholas,Santa Rosa,month,year,NOTES
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Argyrotaenia,Argyrotaenia,Argyrotaenia franciscana insulana,Argyrotaenia franciscana insulana,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Argyrotaenia,Argyrotaenia,Argyrotaenia isolatissima,Argyrotaenia isolatissima,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,ENDEMIC? To SBI
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Clepsis,Clepsis,Clepsis peritana,Clepsis peritana,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Cnephasia,Cnephasia,Cnephasia longana,Cnephasia longana,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Crocidosema,Crocidosema,Croidosema plebiana,Crocidosema plebejana,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Decodes,Decodes,Decodes helix,Decodes helix,Powell,1998,Pan-Pacific Ento,74,102,-107,,,,,x,,,x,,,
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Epiblema,Epiblema,Epiblema strenuana,Epiblema strenuana,SNI report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Epinotia,Epinotia,Epinotia emarginana,Epinotia emarginana,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Eucosma,Pelochrista,Eucosma passerana,Pelochrista passerina,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,"Most likely synonym but not confirmed; checklist has (Paedisca), but most other members of this genus were previously Eucosma, and this is the only taxon with the passerana sp. ep."
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Henricus,Henricus,Henricus umbrabasanus,Henricus umbrabasanus,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Phaneta,Eucosma,Phaneta clementeana,Eucosma clementeana,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Phaneta,Eucosma,Phaneta pallidarcis,Eucosma pallidarcis,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Phaneta,Eucosma,Phaneta straminiana,,San Clemente Sierra Report,,,,,,,,,,,,,,,,Can't find this taxon. Nothing with this sp. ep. In the checklist. A BugGuide entry seems to suggest this is the same as Eucosma clementeana.
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Platphalonidia,Platphalonidia,Platphalonidia n. sp.,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Tortricidae,Tortricidae,Saphenista,Saphenista,Saphenista nr. Latipuctana,,Powell,2005,Proceedings of the 6th CA Islands symposium,6,351,-371,,x,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Trichogrammatidae,Trichogrammatidae,,,Trichogrammatidae,,San Clemente Sierra Report - Survey,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Uraniidae,Uraniidae,,,Uraniidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Uraniidae,Uraniidae,,,Uraniidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Ypsolophidae,Ypsolophidae,Cerostoma,Ypsolopha,Cerostoma,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Lepidoptera,Lepidoptera,Ypsolophidae,Ypsolophidae,Ypsolopha,Ypsolopha,Ypsolopha,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Arionidae,Ariolimacidae,Ariolimax,Ariolimax,Ariolimax stramineus,Ariolimax stramineus,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Arionidae,Binneyidae,Binneya,Binneya,Binneya notabilis,Binneya notabilis,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Arionidae,Binneyidae,Binneya,Binneya,Binneya notabilis,Binneya notabilis,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Arionidae,Ariolimacidae,Hesperarion,Hesperarion,Hesperarion hemphilli,Hesperarion hemphilli,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Gastrodontidae,Gastrodontidae,Zonitoides,Zonitoides,Zonitoides arboreus,Zonitoides arboreus,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Gastrodontidae,Gastrodontidae,Striatura,Striatura,Striatura,,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Haplotrematidae,Haplotrematidae,Haplotrema,Haplotrema,Haplotrema catalinense,Haplotrema catalinense,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Mollusks,Haplotrematidae,Haplotrematidae,Haplotrema,Haplotrema,Haplotrema catalinense,Haplotrema catalinense,Dorst,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Haplotrematidae,Haplotrematidae,Haplotrema,Haplotrema,Haplotrema duranti duranti,Haplotrema duranti duranti,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Mollusks,Haplotrematidae,Haplotrematidae,Haplotrema,Haplotrema,Haplotrema duranti duranti,Haplotrema duranti duranti,Dorst,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Haplotrematidae,Haplotrematidae,Haplotrema,Haplotrema,Haplotrema guadalupense,Haplotrema guadalupense,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Helicidae,Helicidae,Cornu,Cornu,Cornu aspersum,Cornu aspersum,Drost,2018,BioOne,78,799,-810,,,x,x,,,x,,,,
literature,Mollusks,Stylommatophora,Helicodiscidae,Helicodiscidae,Lucilla,Lucilla,Lucilla singleyana,Lucilla singleyana,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Helminthoglyptidae,Xanthonychidae,Helminthoglypta,Helminthoglypta,Helminthoglypta ayresiana,Helminthoglypta ayresiana,Drost,2018,BioOne,78,799,-810,,,,,,x,,x,,,
literature,Mollusks,Mollusks,Helminthoglyptidae,Helminthoglyptidae,Helminthoglypta,Helminthoglypta,Helminthoglypta ayresiana,Helminthoglypta ayresiana,Dorst,2018,BioOne,78,799,-810,,,,,,x,,x,,,
literature,Mollusks,Stylommatophora,Helminthoglyptidae,Xanthonychidae,Helminthoglypta,Helminthoglypta,Helminthoglypta sanctaecrucis,Helminthoglypta sanctaecrucis,Drost,2018,BioOne,78,799,-810,x,,,,x,,,,,,
literature,Mollusks,Mollusks,Helminthoglyptidae,Helminthoglyptidae,Helminthoglypta,Helminthoglypta,Helminthoglypta sanctaecrucis,Helminthoglypta sanctaecrucis,Dorst,2018,BioOne,78,799,-810,x,,,,x,,,,,,
literature,Mollusks,Stylommatophora,Helminthoglyptidae,Xanthonychidae,Micrarionta,Micrarionta,Micrarionta beatula,Micrarionta beatula,Drost,2018,BioOne,78,799,-810,,,x,,,,,,,,
literature,Mollusks,Mollusks,Helminthoglyptidae,Helminthoglyptidae,Micrarionta,Micrarionta,Micrarionta beatula,Micrarionta beatula,Dorst,2018,BioOne,78,799,-810,,,x,,,,,,,,
literature,Mollusks,Stylommatophora,Helminthoglyptidae,Xanthonychidae,Micrarionta,Micrarionta,Micrarionta facta,Micrarionta facta,Drost,2018,BioOne,78,799,-810,,x,,,,,,,,,
literature,Mollusks,Mollusks,Helminthoglyptidae,Helminthoglyptidae,Micrarionta,Micrarionta,Micrarionta facta,Micrarionta facta,Dorst,2018,BioOne,78,799,-810,,x,,,,,,,,,
literature,Mollusks,Stylommatophora,Helminthoglyptidae,Xanthonychidae,Micrarionta,Micrarionta,Micrarionta feralis,Micrarionta feralis,Drost,2018,BioOne,78,799,-810,,,,,,,x,,,,
literature,Mollusks,Mollusks,Helminthoglyptidae,Helminthoglyptidae,Micrarionta,Micrarionta,Micrarionta feralis,Micrarionta feralis,Dorst,2018,BioOne,78,799,-810,,,,,,,x,,,,
literature,Mollusks,Stylommatophora,Helminthoglyptidae,Xanthonychidae,Micrarionta,Micrarionta,Micrarionta gabbi,Micrarionta gabbi,Drost,2018,BioOne,78,799,-810,,,,x,,,,,,,
literature,Mollusks,Mollusks,Helminthoglyptidae,Helminthoglyptidae,Micrarionta,Micrarionta,Micrarionta gabbi,Micrarionta gabbi,Dorst,2018,BioOne,78,799,-810,,,,x,,,,,,,
literature,Mollusks,Stylommatophora,Helminthoglyptidae,Xanthonychidae,Micrarionta,Micrarionta,Micrarionta maxima,Micrarionta maxima,Drost,2018,BioOne,78,799,-810,,,,x,,,,,,,
literature,Mollusks,Stylommatophora,Helminthoglyptidae,Xanthonychidae,Micrarionta,Micrarionta,Micrarionta opuntia,Micrarionta opuntia,Drost,2018,BioOne,78,799,-810,,,,,,,x,,,,
literature,Mollusks,Mollusks,Helminthoglyptidae,Helminthoglyptidae,Micrarionta,Micrarionta,Micrarionta opuntia,Micrarionta opuntia,Dorst,2018,BioOne,78,799,-810,,,,,,,x,,,,
literature,Mollusks,Stylommatophora,Helminthoglyptidae,Xanthonychidae,Micrarionta,Micrarionta,Micrarionta rufocincta,Micrarionta rufocincta,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Mollusks,Helminthoglyptidae,Helminthoglyptidae,Micrarionta,Micrarionta,Micrarionta rufocincta,Micrarionta rufocincta,Dorst,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Helminthoglyptidae,Helminthoglyptidae,Xerarionta,Xerarionta,Xerarionta intercisa,Xerarionta intercisa,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Mollusks,Helminthoglyptidae,Helminthoglyptidae,Xerarionta,Xerarionta,Xerarionta intercisa,Xerarionta intercisa,Dorst,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Helminthoglyptidae,Helminthoglyptidae,Xerarionta,Xerarionta,Xerarionta kellettii,Xerarionta kellettii,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Mollusks,Helminthoglyptidae,Helminthoglyptidae,Xerarionta,Xerarionta,Xerarionta kellettii,Xerarionta kellettii,Dorst,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Helminthoglyptidae,Helminthoglyptidae,Xerarionta,Xerarionta,Xerarionta redimita,Xerarionta redimita,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Mollusks,Helminthoglyptidae,Helminthoglyptidae,Xerarionta,Xerarionta,Xerarionta redimita,Xerarionta redimita,Dorst,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Helminthoglyptidae,Helminthoglyptidae,Xerarionta,Xerarionta,Xerarionta tryoni,Xerarionta tryoni,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Mollusks,Helminthoglyptidae,Helminthoglyptidae,Xerarionta,Xerarionta,Xerarionta tryoni,Xerarionta tryoni,Dorst,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Limacidae,Limacidae,Ambigolimax,Ambigolimax,Ambigolimax valentianus,Ambigolimax valentianus,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Limacidae,Agriolimacidae,Deroceras,Deroceras,Deroceras laeve,Deroceras laeve,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Limacidae,Limacidae,Limax,Limax,Limax flavus,Limax flavus,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Limacidae,Limacidae,Limax,Limax,Limax maximus,Limax maximus,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,(Hygrophila),Lymnaeidae,Lymnaeidae,Radix,Radix,Radix auricularia,Radix auricularia,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Milacidae,Milacidae,Milax,Milax,Milax gagates,Milax gagates,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Oreohelicidae,Oreohelicidae,Radiocentrum,Radiocentrum,Radiocentrum  avalonense,Radiocentrum  avalonense,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Oreohelicidae,Oreohelicidae,Radiocentrum,Radiocentrum,Radiocentrum  avalonense,Radiocentrum  avalonense,Hochberg,1987,Bulletin of the Southern California Academy of Sciences,86,1,-12,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Oxychilidae,Oxychilidae,Oxychilus,Oxychilus,Oxychilus draparnaudi,Oxychilus draparnaudi,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,(Hygrophila),Physidae,Physidae,Physa,Physella,Physa acuta,Physella acuta,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,(Hygrophila),Planorbidae,Planorbidae,Planorbella,Planorbella,Planorbella tenuis,Planorbella tenuis,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Polygyridae,Polygyridae,Trilobopsis,Trilobopsis,Trilobopsis,,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Pristilomatidae,Pristilomatidae,Pristiloma,Pristiloma,Pristiloma  shepardae,Pristiloma  shepardae,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Punctidae,Punctidae,Paralaoma,Paralaoma,Paralaoma servilis,Paralaoma servilis,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Punctidae,Punctidae,Punctum,Punctum,Punctum minutissimum,Punctum minutissimum,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Punctidae,Punctidae,Punctum,Punctum,Punctum,,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Sphaeriida,Sphaeriidae,Sphaeriidae,Pisidium,Pisidium,Pisidium,,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Subulinidae,Achatinidae,Rumina,Rumina,Rumina decollata,Rumina decollata,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Succineidae,Succineidae,Novisuccinea,Novisuccinea,Novisuccinea ovalis,Novisuccinea ovalis,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Succineidae,Succineidae,Catinella,Catinella,Catinella,,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Littorinimorpha,Truncatellidae,Truncatellidae,Truncatella,Truncatella,Truncatella californica,Truncatella californica,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Littorinimorpha,Truncatellidae,Truncatellidae,Truncatella,Truncatella,Truncatella stimpsoni,Truncatella stimpsoni,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Valloniidae,Valloniidae,Vallonia,Vallonia,Vallonia pulchella,Vallonia pulchella,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Vertiginidae,Vertiginidae,Vertigo,Vertigo,Vertigo californica californica,Vertigo californica californica,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Vertiginidae,Vertiginidae,Vertigo,Vertigo,Vertigo californica longa,Vertigo californica longa,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Vertiginidae,Vertiginidae,Vertigo,Vertigo,Vertigo catalinaria,Vertigo catalinaria,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Vertiginidae,Vertiginidae,Vertigo,Vertigo,Vertigo clementina,Vertigo clementina,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Mollusks,Vertiginidae,Vertiginidae,Vertigo,Vertigo,Vertigo clementina,Vertigo pimuensis,Dorst,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Mollusks,Stylommatophora,Vertiginidae,Vertiginidae,Vertigo,Vertigo,Vertigo pimuensis,Vertigo pimuensis,Drost,2018,BioOne,78,799,-810,,,,,,,,,,,
literature,Odonata,Odonata,Calopterygidae,Calopterygidae,,,Calopterygidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Odonata,Odonata,Coenagrionidae,Coenagrionidae,Enallagma,Enallagma,Enallagma civile,Enallagma civile,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Opiliones,Opiliones,Protolophidae,Protolophidae,Protolophus,Protolophus,Protolophus cockerelli,Protolophus cockerelli,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Orthoptera,Orthoptera,Acrididae,Acrididae,Leprus,Leprus,Leprus intermedius,Leprus intermedius,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Orthoptera,Orthoptera,Acrididae,Acrididae,Scirtetica,Conozoa,Scirtetica clementina,Conozoa clementina,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Orthoptera,Orthoptera,Acrididae,Acrididae,Schistocerca,Schistocerca,Schistocerca nitens nitens,Schistocerca nitens nitens,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Orthoptera,Orthoptera,Acrididae,Acrididae,Trimerotropis,Trimerotropis,Trimerotropis fontana,Trimerotropis fontana,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Orthoptera,Orthoptera,Acrididae,Acrididae,Trimerotropis,Trimerotropis,Trimerotropis pallidipennis,Trimerotropis pallidipennis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Orthoptera,Orthoptera,Acrididae,Acrididae,Trimerotropis,Trimerotropis,Trimerotropis pseudofasciata,Trimerotropis pseudofasciata,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Orthoptera,Orthoptera,Acrididae,Acrididae,,,Acrididae,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Orthoptera,Orthoptera,Anostostomatidae,Anostostomatidae,Cnemotettix,Cnemotettix,Cnemotettix,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Orthoptera,Orthoptera,Gryllidae,Mogoplistidae,Hoplosphyrum,Hoplosphyrum,Hoplosphyrum boreale,Hoplosphyrum boreale,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Orthoptera,Orthoptera,Gryllidae,Myrmecophilidae,Myrmecophilus,Myrmecophilus,Myrmecophilus oregonensis,Myrmecophilus oregonensis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Orthoptera,Orthoptera,Gryllidae,Gryllidae,Oecanthus,Oecanthus,Oecanthus argentinus,Oecanthus argentinus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Orthoptera,Orthoptera,Gryllidae,Gryllidae,Gryllus,Gryllus,Gryllus,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Orthoptera,Orthoptera,Raphidophoridae,Raphidophoridae,Pristoceuthophilus,Pristoceuthophilus,Pristoceuthophilus marmoratus,Pristoceuthophilus marmoratus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Orthoptera,Orthoptera,Stenopelmatidae,Stenopelmatidae,Cnemotettix,Cnemotettix,Cnemotettix pulvillifer,Cnemotettix pulvillifer,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Orthoptera,Orthoptera,Stenopelmatidae,Stenopelmatidae,Stenopelmatus,Stenopelmatus,Stenopelmatus,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Orthoptera,Orthoptera,Tettigonidae,Tettigoniidae,Scudderia,Scudderia,Scudderia,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Orthoptera,Orthoptera,Tettigoniidae,Tettigoniidae,Scudderia,Scudderia,Scudderia,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Pseudoscorpiones,Pseudoscorpiones,Cheliferidae,Cheliferidae,,,Cheliferidae,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Pseudoscorpiones,Pseudoscorpiones,Chemitidae,,,,Chemitidae,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,"This family is not in Pseudoscorpions of the world, nor does it come up in a Google search"
literature,Pseudoscorpiones,Pseudoscorpiones,Chthoniidae,Chthoniidae,,,Chthoniidae,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Pseudoscorpiones,Pseudoscorpiones,Olpiidae,Garypinidae,Oreolpium,Oreolpium,Oreolpium,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Pseudoscorpiones,Pseudoscorpiones,Olpiidae,Olpiidae,,,Olpiidae,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Pseudoscorpionida,Pseudoscorpionida,Garypidae,Garypidae,Garypus,Garypus,Garypus californicus,Garypus californicus,SNI report,,,,,,,,,,,,,,,,
literature,Sarcoptiformes,Sarcoptiformes,Psoroptidae,Psoroptidae,Otodectes,Otodectes,Otodectes cynotis,Otodectes cynotis,Moriarty,2015,Plos One,10,,,,,x,,,,,,,,
literature,Scorpiones,Scorpiones,Vaejovidae,Vaejovidae,Pseidouroctonus,Pseudouroctonus,Pseidouroctonus minimus thompsoni,Pseudouroctonus minimus thompsoni,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,ENDEMIC
literature,Scorpionidae,Scorpionidae,Vaejovidae,Vaejovidae,Vaejovis,Vaejovis,Vaejovis,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Siphonaptera,Siphonaptera,Pulicidae,Pulicidae,Pulex,Pulex,Pulex irritans,Pulex irritans,Crooks,2001,Journal of Wildlife Diseases,37,189,-193,,,,,x,,,,,,
literature,Spirostreptida,Spirostreptida,Cambalidae,Cambalidae,Tigolene,Tigolene,Tigolene clementinus,Tigolene clementinus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,,,Trichodectidae,Trichodectidae,Neotrichodectes,,Neotrichodectes mephitidis,,Crooks,2001,Journal of Wildlife Diseases,37,189,-193,,,,,x,,,,,,
literature,Odonata,Odonata,Coenagrionidae,Coenagrionidae,Argia,Argia,Argia sedula,Argia sedula,Furlong and Wenner,2002,,,,,,,,,,,,,,,Diptera in separate Diptera new lit spreadsheet
literature,Hemiptera,Hemiptera,Notonectidae,Notonectidae,Notonecta,Notonecta,Notonecta hoffmanni,Notonecta hoffmanni,Furlong and Wenner,,,,,,,,,,,,,,,,
literature,Coleoptera,Coleoptera,Dytiscidae,Dytiscidae,Agabinus,Agabinus,Agabinus glabrellus,Agabinus glabrellus,Furlong and Wenner,,,,,,,,,,,,,,,,
literature,Coleoptera,Coleoptera,Dytiscidae,Dytiscidae,Agabus,Ilybius,Agabus discors,Ilybius discors,Furlong and Wenner,,,,,,,,,,,,,,,,
literature,Coleoptera,Coleoptera,Dytiscidae,Dytiscidae,Hydroporus,Sanfilippodytes,Hydroporus vilis,Sanfilippodytes vilis,Furlong and Wenner,,,,,,,,,,,,,,,,
literature,Coleoptera,Coleoptera,Dytiscidae,Dytiscidae,Hydrovatus,Hydrovatus,Hydrovatus brevipes,Hydrovatus brevipes,Furlong and Wenner,,,,,,,,,,,,,,,,
literature,Coleoptera,Coleoptera,Hydraenidae,Hydraenidae,Octhebius,Ochthebius,Ochthebius interruptus,Ochthebius interruptus,Furlong and Wenner,,,,,,,,,,,,,,,,
literature,Coleoptera,Coleoptera,Hydrophilidae,Hydrophilidae,Berosus,Berosus,Berosus punctatissimus,Berosus punctatissimus,Furlong and Wenner,,,,,,,,,,,,,,,,
literature,Coleoptera,Coleoptera,Hydrophilidae,Hydrophilidae,Helochares,Helochares,Helochares normatus,Helochares normatus,Furlong and Wenner,,,,,,,,,,,,,,,,
literature,Coleoptera,Coleoptera,Hydrophilidae,Hydrophilidae,Hydrobius,Hydrobius,Hydrobius fuscipes,Hydrobius fuscipes,Furlong and Wenner,,,,,,,,,,,,,,,,
literature,Coleoptera,Coleoptera,Scirtidae,Scirtidae,,,Scirtidae ,,Furlong and Wenner,,,,,,,,,,,,,,,,
literature,Coleoptera,Coleoptera,Elmidae,Elmidae,Ordobrevia,Ordobrevia,Ordobrevia nubifera,Ordobrevia nubifer,Furlong and Wenner,,,,,,,,,,,,,,,,
