"","source","id","institutio","collection","ownerInsti","collecti_1","basisOfRec","occurrence","catalogNum","otherCatal","kingdom","phylum","class","order","family","scientificName","taxonID","scientif_1","genus","specificEp","taxonRank","infraspeci","identified","dateIdenti","identifica","identifi_1","taxonRemar","identifi_2","typeStatus","recordedBy","recordNumb","eventDate","year","month","day","startDayOf","endDayOfYe","verbatimEv","occurren_1","habitat","fieldNumbe","informatio","dataGenera","dynamicPro","associated","reproducti","establishm","lifeStage","sex","individual","samplingPr","samplingEf","preparatio","country","stateProvi","county","municipali","island","locality","ArcMap_IslandName","locationRe","decimalLat","decimalLon","geodeticDa","coordinate","verbatimCo","georeferen","georefer_1","georefer_2","georefer_3","georefer_4","minimumEle","maximumEle","minimumDep","maximumDep","verbatimDe","verbatimEl","dispositio","language","recordEnte","modified","rights","rightsHold","accessRigh","recordId","references","acceptedName","acceptedFamily","acceptedGenus"
"470","Cal-IBIS",1567873,"AMNH","TTD","American Museum of Natural Histo","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:862bf3c0-d8e1-11e2-99a2-0026552be7ea","AMNH_ENT 00034308",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","Unknown",,"4/18/36 0:00",1936,4,18,109,,"1936-04-18/1936-04-19",,,,,,,,,,"Adult","Female",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"3/26/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:ece0923c-21fa-48c8-bc65-0df69582f98d","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567873","Irbisia californica","Miridae","Irbisia"
"471","Cal-IBIS",1567874,"AMNH","TTD","American Museum of Natural Histo","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:862bf474-d8e1-11e2-99a2-0026552be7ea","AMNH_ENT 00034309",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","Unknown",,"4/18/36 0:00",1936,4,18,109,,"1936-04-18/1936-04-19",,,,,,,,,,"Adult","Female",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"3/26/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:9028dd50-9e8b-410c-a9fa-d694bae11f72","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567874","Irbisia californica","Miridae","Irbisia"
"472","Cal-IBIS",1567875,"AMNH","TTD","American Museum of Natural Histo","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:862bf514-d8e1-11e2-99a2-0026552be7ea","AMNH_ENT 00034310",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","Unknown",,"4/18/36 0:00",1936,4,18,109,,"1936-04-18/1936-04-19",,,,,,,,,,"Adult","Female",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"3/26/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:f9a9b2b3-99a5-4324-b128-89a3d92f46d1","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567875","Irbisia californica","Miridae","Irbisia"
"473","Cal-IBIS",1567764,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:86352904-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00054711",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","J. D. Pinto",,"4/23/76 0:00",1976,4,23,114,,"1976-04-23/1976-04-26",,,,,,,"associated with:Quercus agrifolia",,,"Adult","Male",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"4/3/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:d4397202-2dc4-4e8c-94e4-c907bf35fddc","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567764","Irbisia californica","Miridae","Irbisia"
"474","Cal-IBIS",1567765,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:863529ae-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00054710",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","J. D. Pinto",,"4/23/76 0:00",1976,4,23,114,,"1976-04-23/1976-04-26",,,,,,,"associated with:Quercus agrifolia",,,"Adult","Male",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"4/3/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:bd67d987-119c-4456-9c85-af56e8e2d2bb","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567765","Irbisia californica","Miridae","Irbisia"
"475","Cal-IBIS",1567775,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:863530fc-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00054700",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","G. Clark",,"4/23/76 0:00",1976,4,23,114,,"1976-04-23/1976-04-26",,,,,,,,,,"Adult","Male",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"4/3/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:3e2a1019-ac49-450b-9040-22f604d1774a","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567775","Irbisia californica","Miridae","Irbisia"
"476","Cal-IBIS",1567779,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:8635a6f4-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00054767",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","J. D. Pinto",,"4/23/76 0:00",1976,4,23,114,,"1976-04-23/1976-04-26",,,,,,,"associated with:Quercus agrifolia",,,"Adult","Female",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"4/3/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:774fbc86-68c7-4766-8b72-d0b4bc53cfdc","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567779","Irbisia californica","Miridae","Irbisia"
"477","Cal-IBIS",1567818,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:861e337a-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00052479",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","M. A. Lardner",,"4/15/83 0:00",1983,4,15,105,,"4/15/83",,,,,,,,,,"Adult","Male",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Cascada","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"3/13/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:585e3deb-0238-4278-b61d-21b527243094","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567818","Irbisia californica","Miridae","Irbisia"
"478","Cal-IBIS",1567819,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:861e3424-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00052478",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","M. A. Lardner",,"4/15/83 0:00",1983,4,15,105,,"4/15/83",,,,,,,,,,"Adult","Male",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Cascada","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"3/13/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:cd68ac79-2ca6-4ac3-8b99-11bb073ce3f2","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567819","Irbisia californica","Miridae","Irbisia"
"479","Cal-IBIS",1567820,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:861e34ce-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00052477",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","M. A. Lardner",,"4/15/83 0:00",1983,4,15,105,,"4/15/83",,,,,,,,,,"Adult","Male",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Cascada","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"3/13/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:047d7ff8-74a8-4374-9cce-075f7a146a1f","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567820","Irbisia californica","Miridae","Irbisia"
"480","Cal-IBIS",1567821,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:861e3a64-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00052502",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","M. A. Lardner",,"4/15/83 0:00",1983,4,15,105,,"4/15/83",,,,,,,,,,"Adult","Male",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Cascada","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"3/13/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:c083628c-8b51-4c2d-9722-fb1362e0936c","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567821","Irbisia californica","Miridae","Irbisia"
"481","Cal-IBIS",1567833,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:861e61d8-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00052504",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","J. S. Bradberry",,"3/15/83 0:00",1983,3,15,74,,"3/15/83",,,,,,,,,,"Adult","Female",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Cascada","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"3/13/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:7c9f34c3-4033-4345-847e-089c6d04c39d","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567833","Irbisia californica","Miridae","Irbisia"
"482","Cal-IBIS",1567834,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:861e6282-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00052503",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","J. S. Bradberry",,"3/15/83 0:00",1983,3,15,74,,"3/15/83",,,,,,,,,,"Adult","Female",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Cascada","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"3/13/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:a2fca73b-086c-4c67-961e-db64ee82e6a6","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567834","Irbisia californica","Miridae","Irbisia"
"483","Cal-IBIS",1567835,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:861e632c-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00052528",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","A. J. Levin",,"4/15/83 0:00",1983,4,15,105,,"4/15/83",,,,,,,,,,"Adult","Female",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Cascada","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"3/13/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:e3431ba6-2b19-437d-9e08-9bf3a37b7d79","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567835","Irbisia californica","Miridae","Irbisia"
"484","Cal-IBIS",1567836,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:861e63d6-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00052527",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","A. J. Levin",,"4/15/83 0:00",1983,4,15,105,,"4/15/83",,,,,,,,,,"Adult","Female",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Cascada","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"3/13/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:1b16ff37-2966-4eeb-b801-083753b94cd7","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567836","Irbisia californica","Miridae","Irbisia"
"485","Cal-IBIS",1567843,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:861e6a20-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00052520",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","A. J. Levin",,"4/15/83 0:00",1983,4,15,105,,"4/15/83",,,,,,,,,,"Adult","Female",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Cascada","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"3/13/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:4ce62bce-d0b2-41c6-a7a0-c6bd24913c7a","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567843","Irbisia californica","Miridae","Irbisia"
"486","Cal-IBIS",1567847,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:861e7010-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00052540",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","M. A. Lardner",,"4/15/83 0:00",1983,4,15,105,,"4/15/83",,,,,,,,,,"Adult","Female",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Cascada","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"3/13/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:c3bd08e7-8fbe-4132-a514-0d3a59192a5b","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567847","Irbisia californica","Miridae","Irbisia"
"487","Cal-IBIS",1567848,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:861e70ba-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00052539",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","M. A. Lardner",,"4/15/83 0:00",1983,4,15,105,,"4/15/83",,,,,,,,,,"Adult","Female",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Cascada","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"3/13/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:8434f07f-c776-4479-9178-c3369d45ab94","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567848","Irbisia californica","Miridae","Irbisia"
"488","Cal-IBIS",1567766,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:86352a58-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00054709",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","J. D. Pinto",,"4/23/76 0:00",1976,4,23,114,,"1976-04-23/1976-04-26",,,,,,,,,,"Adult","Male",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"4/3/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:be5b8af3-23bc-469b-82e8-cd294002083e","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567766","Irbisia californica","Miridae","Irbisia"
"489","Cal-IBIS",1567767,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:86352b02-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00054708",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","J. D. Pinto",,"4/23/76 0:00",1976,4,23,114,,"1976-04-23/1976-04-26",,,,,,,,,,"Adult","Male",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"4/3/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:3ba5175e-079a-4744-97ab-d7ea2f06f3ff","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567767","Irbisia californica","Miridae","Irbisia"
"490","Cal-IBIS",1567768,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:86352bac-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00054707",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","J. D. Pinto",,"4/23/76 0:00",1976,4,23,114,,"1976-04-23/1976-04-26",,,,,,,,,,"Adult","Male",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"4/3/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:253eb917-e2f3-490d-96ad-3ddbed28980a","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567768","Irbisia californica","Miridae","Irbisia"
"491","Cal-IBIS",1567769,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:86352c56-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00054706",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","B. A. Bowers",,"4/23/76 0:00",1976,4,23,114,,"1976-04-23/1976-04-26",,,,,,,,,,"Adult","Male",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"4/3/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:d6e65df2-7b3c-4c02-a6a7-73c81b3daa8c","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567769","Irbisia californica","Miridae","Irbisia"
"492","Cal-IBIS",1567770,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:86352d00-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00054705",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","J. D. Pinto",,"5/7/73 0:00",1973,5,7,127,,"1973-05-07/1973-05-08",,,,,,,,,,"Adult","Male",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz island, Central Valley","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"4/3/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:42f31ee1-03fb-4cb0-89c5-312e9273c563","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567770","Irbisia californica","Miridae","Irbisia"
"493","Cal-IBIS",1567771,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:86352da0-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00054704",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","J. D. Pinto",,"5/7/73 0:00",1973,5,7,127,,"1973-05-07/1973-05-08",,,,,,,,,,"Adult","Male",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz island, Central Valley","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"4/3/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:2f046999-5e09-462e-be6a-9ce55293ea5a","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567771","Irbisia californica","Miridae","Irbisia"
"494","Cal-IBIS",1567772,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:86352e4a-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00054703",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","B. A. Bowers",,"4/23/76 0:00",1976,4,23,114,,"1976-04-23/1976-04-26",,,,,,,,,,"Adult","Male",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"4/3/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:32be867e-8ab1-4af4-b9b5-562900b5a87c","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567772","Irbisia californica","Miridae","Irbisia"
"495","Cal-IBIS",1567773,"UCR","TTD","University of California, Rivers","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:uuid:86352ef4-d8e1-11e2-99a2-0026552be7ea","UCR_ENT 00054702",,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Irbisia californica",239511,"Van Duzee, 1921","Irbisia","californica",,,"M. D. Schwartz",2012,,,,0,"None","J. D. Pinto",,"4/23/76 0:00",1976,4,23,114,,"1976-04-23/1976-04-26",,,,,,,,,,"Adult","Male",1,"Unknown",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01667,-119.71667,,0,,,,,,,0,,,,,,,,,"4/3/12 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:78091654-0d09-4f2d-9821-98d5e61a8d1d","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1567773","Irbisia californica","Miridae","Irbisia"
